index,state,year,name,type,city,county,enroll,mmr,overall,xmed,lat,lng
1107,Ohio,2018-19,Medlar View Elementary,Public,Miamisburg,Montgomery,32,93.75,93.75,3.13,39.6050643,-84.2552893
1108,Ohio,2018-19,Norwood View Elementary,Public,Norwood,Hamilton,48,93.75,91.67,6.25,39.1721136,-84.453666
1109,Ohio,2018-19,Our Shepherd Evangel Lutheran,Private,Painesville,Lake,16,93.75,87.5,6.25,41.7179897,-81.2552476
1110,Ohio,2018-19,Robinwood Lane Elementary,Public,Youngstown,Mahoning,64,93.75,89.06,1.56,41.0444389,-80.639259
1111,Ohio,2018-19,Roxboro Elementary,Public,Cleveland Heights,Cuyahoga,48,93.75,93.75,4.17,41.4938999,-81.5888714
1112,Ohio,2018-19,St Joan Of Arc,Private,Chagrin Falls,Cuyahoga,16,93.75,87.5,0,41.4268199,-81.375079
1113,Ohio,2018-19,St Mary Central,Private,Martins Ferry,Belmont,16,93.75,93.75,0,40.0971233,-80.7224702
1114,Ohio,2018-19,Westwood Elementary,Public,Novelty,Geauga,48,93.75,93.75,6.25,41.4939066,-81.3636275
1115,Ohio,2018-19,Bellevue Elementary,Public,Bellevue,Huron,127,93.7,92.91,3.94,41.2934713,-82.8330857
1116,Ohio,2018-19,Concord Elementary,Public,Troy,Miami,111,93.69,92.79,6.31,40.0399991,-84.2618724
1117,Ohio,2018-19,Northridge Primary,Public,Alexandria,Licking,79,93.67,91.14,3.8,40.0911547,-82.6131806
1118,Ohio,2018-19,Coldwater Elementary,Public,Coldwater,Mercer,126,93.65,91.27,6.35,40.4820542,-84.6300194
1119,Ohio,2018-19,Millennium Community,Public,Columbus,Franklin,63,93.65,93.65,6.35,39.9204833,-82.9068875
1120,Ohio,2018-19,Holly Lane Elementary,Public,Westlake,Cuyahoga,47,93.62,93.62,2.13,41.4429,-81.909558
1121,Ohio,2018-19,Kalida Elementary,Public,Kalida,Putnam,47,93.62,91.49,2.13,40.98336,-84.197674
1122,Ohio,2018-19,Dixie Elementary,Public,New Lebanon,Montgomery,78,93.59,92.31,1.28,39.7445049,-84.4080126
1123,Ohio,2018-19,Riverdale Elementary,Public,Mt Blanchard,Hancock,78,93.59,93.59,2.56,40.8666736,-83.518399
1124,Ohio,2018-19,Powers Elementary,Public,Amherst,Lorain,218,93.58,93.58,3.21,41.403424,-82.2208063
1125,Ohio,2018-19,Buckeye Woods Elementary,Public,Grove City,Franklin,140,93.57,89.29,2.86,39.8545241,-83.0670005
1126,Ohio,2018-19,Big Walnut Elementary,Public,Sunbury,Delaware,62,93.55,93.55,4.84,40.2336261,-82.8662653
1127,Ohio,2018-19,C R Towslee Elementary,Public,Brunswick,Medina,62,93.55,93.55,6.45,41.2392669,-81.8137209
1128,Ohio,2018-19,Central Community Elementary,Public,Reading,Hamilton,62,93.55,91.94,3.23,39.2274324,-84.442157
1129,Ohio,2018-19,Nevin Coppock Elementary,Public,Tipp City,Miami,186,93.55,91.94,3.76,39.9672325,-84.1823754
1130,Ohio,2018-19,Noble Elementary,Public,Cleveland Heights,Cuyahoga,62,93.55,93.55,3.23,41.5246036,-81.5405117
1131,Ohio,2018-19,St Paschal Baylon,Private,Cleveland,Cuyahoga,31,93.55,93.55,6.45,41.5377454,-81.4862705
1132,Ohio,2018-19,Stadium Drive Elementary,Public,Youngstown,Mahoning,62,93.55,88.71,0,41.0179655,-80.6664839
1133,Ohio,2018-19,Oak Creek Elementary,Public,Lewis Center,Delaware,108,93.52,91.67,6.48,40.165736,-83.0044483
1134,Ohio,2018-19,East Palestine Elementary,Public,East Palestine,Columbiana,77,93.51,92.21,0,40.8400276,-80.5457984
1135,Ohio,2018-19,J F Burns Elementary,Public,Kings Mills,Warren,185,93.51,90.81,1.62,39.313044,-84.2853798
1136,Ohio,2018-19,Kirtland Elementary,Public,Kirtland,Lake,77,93.51,79.22,0,41.6218186,-81.3609176
1137,Ohio,2018-19,Dover Elementary,Public,Westlake,Cuyahoga,46,93.48,89.13,0,41.4544342,-81.922076
1138,Ohio,2018-19,Fairlawn Elementary,Public,Sidney,Shelby,46,93.48,93.48,6.52,40.2676052,-84.0759074
1139,Ohio,2018-19,Robert F Schultz Elementary,Public,Delaware,Delaware,107,93.46,91.59,2.8,40.2967994,-83.0948053
1140,Ohio,2018-19,Northwest Primary,Public,Canal Fulton,Stark,137,93.43,90.51,2.92,40.9057389,-81.6121842
1141,Ohio,2018-19,Sauder Elementary,Public,Massillon,Stark,76,93.42,93.42,3.95,40.8689097,-81.4895554
1142,Ohio,2018-19,Bogan Elementary,Public,Oxford,Butler,60,93.33,91.67,6.67,39.5171934,-84.666076
1143,Ohio,2018-19,Cesar Chavez College Preparatory,Public,Columbus,Franklin,90,93.33,86.67,0,40.012389,-82.944972
1144,Ohio,2018-19,East Elementary,Public,Newcomerstown,Tuscarawas,60,93.33,93.33,1.67,40.2747341,-81.6035918
1145,Ohio,2018-19,Elgin Elementary,Public,Marion,Marion,90,93.33,92.22,4.44,40.5683428,-83.2441765
1146,Ohio,2018-19,Franklin Monroe Elementary,Public,Arcanum,Darke,30,93.33,86.67,6.67,39.9814711,-84.48178
1147,Ohio,2018-19,Grove Patterson Academy Elementary,Public,Toledo,Lucas,45,93.33,93.33,4.44,41.680852,-83.6162316
1148,Ohio,2018-19,Immaculate Conception,Private,Celina,Mercer,15,93.33,93.33,6.67,40.5527145,-84.5731922
1149,Ohio,2018-19,Millersburg Elementary,Public,Millersburg,Holmes,60,93.33,90,3.33,40.5544064,-81.9120435
1150,Ohio,2018-19,Navin Elementary,Public,Marysville,Union,120,93.33,85,0.83,40.2619468,-83.3551455
1151,Ohio,2018-19,Nurtury,Private,Medina,Medina,15,93.33,93.33,6.67,41.1417303,-81.8541201
1152,Ohio,2018-19,Preston Elementary,Public,Cuyahoga Falls,Summit,45,93.33,93.33,0,41.1247766,-81.472317
1153,Ohio,2018-19,Ridgewood School The,Private,Springfield,Clark,15,93.33,93.33,6.67,39.956635,-83.819398
1154,Ohio,2018-19,St Bernard,Private,Cincinnati,Hamilton,30,93.33,93.33,6.67,39.214429,-84.675837
1155,Ohio,2018-19,The University,Private,Shaker Heights,Cuyahoga,15,93.33,93.33,6.67,41.4820254,-81.5323231
1156,Ohio,2018-19,Toll Gate Elementary,Public,Pickerington,Fairfield,135,93.33,88.89,4.44,39.9088466,-82.712095
1157,Ohio,2018-19,Defiance Elementary,Public,Defiance,Defiance,209,93.3,91.87,0.96,41.2582675,-84.3552943
1158,Ohio,2018-19,Hampton Bennett Early Childhood Center,Public,Franklin,Warren,194,93.3,91.24,4.64,39.5543529,-84.300862
1159,Ohio,2018-19,James A Garfield Elementary,Public,Garrettsville,Portage,104,93.27,91.35,3.85,41.2710373,-81.1036008
1160,Ohio,2018-19,Franklin Elementary,Public,Delphos,Allen,89,93.26,93.26,3.37,40.8462728,-84.336621
1161,Ohio,2018-19,Hylen Souders Elementary,Public,Galena,Delaware,74,93.24,89.19,1.35,40.1686357,-82.8248267
1162,Ohio,2018-19,Cherry Hill Primary,Public,Washington,Fayette,192,93.23,90.1,3.65,39.5351729,-83.4503852
1163,Ohio,2018-19,Hillsboro Early Childhood Center,Public,Hillsboro,Highland,192,93.23,92.19,2.08,39.1876716,-83.6138871
1164,Ohio,2018-19,Par Excellence Academy,Public,Newark,Licking,59,93.22,93.22,5.08,40.060939,-82.452109
1165,Ohio,2018-19,Robinson Community Learning Center,Public,Akron,Summit,118,93.22,82.2,2.54,41.0620142,-81.4873201
1166,Ohio,2018-19,Unioto Elementary,Public,Chillicothe,Ross,162,93.21,93.21,0.62,39.3694566,-83.0175138
1167,Ohio,2018-19,Berwick Alternative K-8,Public,Columbus,Franklin,88,93.18,93.18,4.55,39.9390724,-82.9239923
1168,Ohio,2018-19,Chapman Elementary,Public,Strongsville,Cuyahoga,44,93.18,93.18,6.82,41.2879224,-81.7915165
1169,Ohio,2018-19,Grand Valley Elementary,Public,Orwell,Ashtabula,88,93.18,88.64,5.68,41.5450045,-80.8721976
1170,Ohio,2018-19,Liberty Arts Magnet K-8,Public,Lima,Allen,44,93.18,93.18,2.27,40.7315407,-84.1094032
1171,Ohio,2018-19,Lincoln Elementary,Public,Lakewood,Cuyahoga,44,93.18,93.18,2.27,41.4914321,-81.8063806
1172,Ohio,2018-19,Upper Scioto Valley Elementary,Public,McGuffey,Hardin,44,93.18,93.18,4.55,40.691297,-83.7880098
1173,Ohio,2018-19,Washington Elementary,Public,Alliance,Stark,44,93.18,90.91,6.82,40.855871,-81.1333329
1174,Ohio,2018-19,South Vienna Elementary,Public,South Vienna,Clark,73,93.15,91.78,6.85,39.929107,-83.6156929
1175,Ohio,2018-19,Bellefontaine Elementary,Public,Bellefontaine,Logan,175,93.14,89.14,3.43,40.3461925,-83.7487139
1176,Ohio,2018-19,Dunbar Elementary,Public,Tallmadge,Summit,175,93.14,93.14,0.57,41.0801249,-81.4052543
1177,Ohio,2018-19,Highland Elementary,Public,Hamilton,Butler,102,93.14,92.16,2.94,39.4149108,-84.5854311
1178,Ohio,2018-19,Elda Elementary,Public,Hamilton,Butler,87,93.1,90.8,2.3,39.3196203,-84.6403375
1179,Ohio,2018-19,Margaretta Elementary,Public,Castalia,Erie,87,93.1,90.8,3.45,41.3974228,-82.7861969
1180,Ohio,2018-19,St Charles,Private,Lima,Allen,58,93.1,93.1,1.72,40.7363158,-84.1452808
1181,Ohio,2018-19,St Joseph Montessori,Private,Columbus,Franklin,29,93.1,93.1,6.9,39.9812074,-82.9998221
1182,Ohio,2018-19,The Miami Valley,Private,Dayton,Montgomery,29,93.1,93.1,3.45,39.673379,-84.180341
1183,Ohio,2018-19,Waterford Elementary,Public,Waterford,Washington,58,93.1,91.38,0,39.5380092,-81.643355
1184,Ohio,2018-19,Winton Woods Primary South,Public,Cincinnati,Hamilton,144,93.06,93.06,1.39,39.2525248,-84.5111176
1185,Ohio,2018-19,Edon Elementary,Public,Edon,Williams,43,93.02,93.02,4.65,41.558151,-84.781086
1186,Ohio,2018-19,John F. Kennedy Catholic Lower,Private,Warren,Trumbull,43,93.02,83.72,0,41.2536237,-80.7759667
1187,Ohio,2018-19,Riverside Elementary,Public,Toledo,Lucas,43,93.02,88.37,4.65,41.6734442,-83.5076034
1188,Ohio,2018-19,Franklin Elementary,Public,Massillon,Stark,100,93,88,2,40.7825552,-81.5070855
1189,Ohio,2018-19,Mckinley Elementary,Public,Xenia,Greene,57,92.98,92.98,1.75,39.6707739,-83.9688837
1190,Ohio,2018-19,Dowds Elementary,Public,Shelby,Richland,71,92.96,92.96,4.23,40.8686527,-82.646403
1191,Ohio,2018-19,Washington Elementary,Public,Dublin,Franklin,71,92.96,91.55,2.82,40.0816449,-83.1730537
1192,Ohio,2018-19,Beacon Elementary,Public,Hilliard,Franklin,85,92.94,85.88,0,40.0259492,-83.1335251
1193,Ohio,2018-19,Charles Huber Elementary,Public,Huber Heights,Montgomery,99,92.93,90.91,4.04,39.8852681,-84.1198468
1194,Ohio,2018-19,Clearcreek Elementary,Public,Springboro,Warren,395,92.91,89.87,5.57,39.5474195,-84.2320783
1195,Ohio,2018-19,Lake Elementary,Public,Millbury,Wood,127,92.91,90.55,0.79,41.5609484,-83.4727781
1196,Ohio,2018-19,Birmingham Elementary,Public,Toledo,Lucas,42,92.86,90.48,4.76,41.6626915,-83.4949607
1197,Ohio,2018-19,Circleville Elementary,Public,Circleville,Pickaway,168,92.86,92.86,2.98,39.6124794,-82.9213319
1198,Ohio,2018-19,Cleveland School Of Arts Lower Campus,Public,Cleveland,Cuyahoga,42,92.86,85.71,0,41.4904332,-81.6474295
1199,Ohio,2018-19,Edge Academy The,Public,Akron,Summit,42,92.86,92.86,2.38,41.08375,-81.50673
1200,Ohio,2018-19,Holgate Elementary,Public,Holgate,Henry,42,92.86,92.86,4.76,41.252183,-84.1195471
1201,Ohio,2018-19,Immaculate Conception,Private,Dennison,Tuscarawas,14,92.86,85.71,7.14,40.393905,-81.3359449
1202,Ohio,2018-19,Jane Chance Elementary,Public,Miamisburg,Montgomery,56,92.86,89.29,1.79,39.5910392,-84.2502666
1203,Ohio,2018-19,Mt. Pleasant Elementary,Public,Lancaster,Fairfield,84,92.86,91.67,2.38,39.7217669,-82.59985
1204,Ohio,2018-19,Southwood Elementary,Public,Columbus,Franklin,42,92.86,92.86,4.76,39.931776,-82.991936
1205,Ohio,2018-19,St Michael Consolidated,Private,Ripley,Brown,14,92.86,92.86,7.14,38.7479007,-83.8434371
1206,Ohio,2018-19,Stingel Elementary,Public,Ontario,Richland,140,92.86,92.14,2.14,40.7636575,-82.644707
1207,Ohio,2018-19,Woodlawn Elementary,Public,Cincinnati,Hamilton,28,92.86,92.86,7.14,39.2530002,-84.4726915
1208,Ohio,2018-19,Versailles Elementary,Public,Versailles,Darke,97,92.78,91.75,7.22,40.2136619,-84.4867619
1209,Ohio,2018-19,Wapakoneta Elementary,Public,Wapakoneta,Auglaize,138,92.75,92.03,5.8,40.5815133,-84.195103
1210,Ohio,2018-19,Bluffton Elementary,Public,Bluffton,Allen,124,92.74,92.74,7.26,40.8943809,-83.8930809
1211,Ohio,2018-19,Copopa Elementary,Public,Columbia Station,Lorain,55,92.73,92.73,3.64,41.3160267,-81.9276307
1212,Ohio,2018-19,Fairfax Elementary,Public,Cleveland Heights,Cuyahoga,55,92.73,89.09,0,41.4926768,-81.5658683
1213,Ohio,2018-19,Triad Elementary,Public,North Lewisburg,Champaign,55,92.73,90.91,3.64,40.179689,-83.589229
1214,Ohio,2018-19,Ridgewood Elementary,Public,West,Coshocton,96,92.71,89.58,3.13,40.2736688,-81.754101
1215,Ohio,2018-19,St John Elementary And High,Private,Delphos,Allen,41,92.68,90.24,0,40.843498,-84.333373
1216,Ohio,2018-19,Timberlane Learning Center,Public,Dayton,Montgomery,123,92.68,89.43,1.63,39.8134433,-84.1935204
1217,Ohio,2018-19,Washington Elementary,Public,Circleville,Pickaway,41,92.68,87.8,2.44,39.6060247,-82.8782682
1218,Ohio,2018-19,Hubbard Elementary,Public,Hubbard,Trumbull,136,92.65,90.44,0,41.15391,-80.5828872
1219,Ohio,2018-19,Kean Elementary,Public,Wooster,Wayne,68,92.65,91.18,2.94,40.8351494,-81.9451276
1220,Ohio,2018-19,Hillcrest Elementary,Public,Richfield,Summit,149,92.62,89.93,0.67,41.2033025,-81.6148962
1221,Ohio,2018-19,Herbert Mills Elementary,Public,Reynoldsburg,Franklin,81,92.59,90.12,0,39.9499807,-82.8152492
1222,Ohio,2018-19,Ledgemont Elementary,Public,Thompson,Geauga,27,92.59,88.89,7.41,41.642884,-81.062882
1223,Ohio,2018-19,St Mary,Private,Massillon,Stark,27,92.59,92.59,3.7,40.8022792,-81.5233082
1224,Ohio,2018-19,Tri-County North Elementary,Public,Lewisburg,Preble,54,92.59,92.59,7.41,39.8511603,-84.5369119
1225,Ohio,2018-19,Bluestone Elementary,Public,Euclid,Cuyahoga,94,92.55,89.36,0,41.5917046,-81.5012667
1226,Ohio,2018-19,Chapelfield Elementary,Public,Gahanna,Franklin,67,92.54,91.04,5.97,40.0267897,-82.8868179
1227,Ohio,2018-19,Midview West Elementary,Public,Grafton,Lorain,67,92.54,92.54,4.48,41.299378,-82.0581188
1228,Ohio,2018-19,Sandy Valley Elementary,Public,Magnolia,Stark,80,92.5,92.5,7.5,40.6370906,-81.3548893
1229,Ohio,2018-19,St Gertrude,Private,Cincinnati,Hamilton,40,92.5,92.5,0,39.1811158,-84.3645819
1230,Ohio,2018-19,St Lawrence,Private,Cincinnati,Hamilton,40,92.5,87.5,0,39.1116387,-84.5724963
1231,Ohio,2018-19,Wernert Elementary,Public,Toledo,Lucas,40,92.5,92.5,0,41.7080757,-83.6031802
1232,Ohio,2018-19,Edison Elementary,Public,Willoughby,Lake,133,92.48,90.98,2.26,41.6192161,-81.43676
1233,Ohio,2018-19,Fairfield Elementary,Public,Pickerington,Fairfield,93,92.47,88.17,1.08,39.9251446,-82.7717895
1234,Ohio,2018-19,Maize Road Elementary,Public,Columbus,Franklin,53,92.45,90.57,3.77,40.0548194,-82.9868957
1235,Ohio,2018-19,Buckeye Trail Elementary,Public,Lore City,Guernsey,66,92.42,92.42,3.03,40.046546,-81.4457747
1236,Ohio,2018-19,Carson Elementary,Public,Newark,Licking,66,92.42,92.42,1.52,40.0574443,-82.3798036
1237,Ohio,2018-19,Mill Valley Elementary,Public,Marysville,Union,79,92.41,89.87,2.53,40.2600321,-83.3855327
1238,Ohio,2018-19,Lakota Elementary,Public,Kansas,Wood,92,92.39,90.22,3.26,41.273997,-83.325863
1239,Ohio,2018-19,Grant Elementary,Public,Willoughby,Lake,118,92.37,88.98,1.69,41.6638969,-81.4017754
1240,Ohio,2018-19,Hopewell Elementary,Public,West Chester,Butler,262,92.37,89.31,2.67,39.3401507,-84.3650919
1241,Ohio,2018-19,Firestone Park Elementary,Public,Akron,Summit,157,92.36,90.45,0,41.042644,-81.515613
1242,Ohio,2018-19,Timmons Elementary,Public,Chagrin Falls,Geauga,144,92.36,90.97,7.64,41.39427,-81.300983
1243,Ohio,2018-19,Bloom Carroll Primary,Public,Carroll,Fairfield,170,92.35,87.06,3.53,39.7962234,-82.7003238
1244,Ohio,2018-19,Bishop Leibold E And W Campus,Private,Dayton,Montgomery,26,92.31,92.31,0,39.6554121,-84.2225019
1245,Ohio,2018-19,Buckskin Elementary,Public,South Salem,Ross,26,92.31,92.31,0,39.3352309,-83.3094866
1246,Ohio,2018-19,Emerson Elementary,Public,Lakewood,Cuyahoga,65,92.31,86.15,6.15,41.4901186,-81.7847684
1247,Ohio,2018-19,Harmar Elementary,Public,Marietta,Washington,52,92.31,92.31,1.92,39.4093945,-81.4583309
1248,Ohio,2018-19,Hilliard Crossing Elementary,Public,Hilliard,Franklin,65,92.31,87.69,0,40.0197893,-83.1563158
1249,Ohio,2018-19,Kinder Elementary,Public,Miamisburg,Montgomery,65,92.31,90.77,6.15,39.6408678,-84.2820985
1250,Ohio,2018-19,Leawood Elementary,Public,Columbus,Franklin,52,92.31,88.46,1.92,39.9402916,-82.8791879
1251,Ohio,2018-19,Near West Intergenerational,Public,Cleveland,Cuyahoga,26,92.31,88.46,3.85,41.4851414,-81.7139831
1252,Ohio,2018-19,Ottoville Elementary,Public,Ottoville,Putnam,52,92.31,92.31,5.77,40.9342527,-84.3474401
1253,Ohio,2018-19,Royalmont Academy,Private,Mason,Warren,13,92.31,84.62,7.69,39.361919,-84.29606
1254,Ohio,2018-19,St Anthony Of Padua,Private,Lorain,Lorain,26,92.31,92.31,7.69,41.4753101,-82.1606271
1255,Ohio,2018-19,St Christopher,Private,Vandalia,Montgomery,39,92.31,92.31,5.13,39.8914531,-84.1919963
1256,Ohio,2018-19,St Joseph,Private,Maumee,Lucas,39,92.31,92.31,7.69,41.5604542,-83.6537612
1257,Ohio,2018-19,St Michael,Private,Canton,Stark,39,92.31,92.31,5.13,40.8366501,-81.4214556
1258,Ohio,2018-19,St Stanislaus,Private,Cleveland,Cuyahoga,13,92.31,84.62,0,41.458912,-81.6438318
1259,Ohio,2018-19,Wildwood Environmental Academy,Public,Maumee,Lucas,39,92.31,92.31,5.13,41.6118058,-83.6871053
1260,Ohio,2018-19,Waynesville Elementary,Public,Waynesville,Warren,116,92.24,92.24,7.76,39.5344032,-84.0922368
1261,Ohio,2018-19,Hazel Harvey Elementary,Public,Doylestown,Wayne,77,92.21,90.91,2.6,40.972852,-81.6997099
1262,Ohio,2018-19,Clearmount Elementary,Public,North Canton,Stark,128,92.19,89.84,6.25,40.874026,-81.3908898
1263,Ohio,2018-19,Anna Marie Ayers Elementary,Public,Martins,Belmont,115,92.17,92.17,6.96,40.1125529,-80.7266637
1264,Ohio,2018-19,Rothenberg Preparatory Academy,Public,Cincinnati,Hamilton,51,92.16,86.27,0,39.114087,-84.512832
1265,Ohio,2018-19,Napoleon Elementary,Public,Napoleon,Henry,165,92.12,92.12,2.42,41.38811,-84.1521936
1266,Ohio,2018-19,Badger Elementary,Public,Kinsman,Trumbull,38,92.11,92.11,5.26,41.4132228,-80.579358
1267,Ohio,2018-19,Clermont Northeastern Elementary,Public,Batavia,Clermont,114,92.11,92.11,4.39,39.131802,-84.1010386
1268,Ohio,2018-19,Lakeshore Intergenerational,Public,Cleveland,Cuyahoga,38,92.11,89.47,0,41.5839046,-81.5542002
1269,Ohio,2018-19,Marion Local Elementary,Public,Maria Stein,Mercer,63,92.06,92.06,7.94,40.407334,-84.495189
1270,Ohio,2018-19,Northview Elementary,Public,Findlay,Hancock,88,92.05,92.05,5.68,41.0673824,-83.6513843
1271,Ohio,2018-19,Alton Darby Elementary,Public,Hilliard,Franklin,75,92,89.33,4,40.0077955,-83.1815239
1272,Ohio,2018-19,Belle Haven,Public,Dayton,Montgomery,50,92,88,0,39.7991741,-84.2626831
1273,Ohio,2018-19,Conneaut Elementary,Public,Bowling Green,Wood,75,92,89.33,0,41.37986,-83.662354
1274,Ohio,2018-19,Greenwood Elementary,Public,Toledo,Lucas,75,92,89.33,0,41.7243029,-83.5627279
1275,Ohio,2018-19,Holy Family,Private,Parma,Cuyahoga,25,92,92,0,41.3648931,-81.7591039
1276,Ohio,2018-19,International Acad Of Columbus,Public,Columbus,Franklin,25,92,92,0,40.0879434,-82.9526954
1277,Ohio,2018-19,Leetonia Elementary,Public,Leetonia,Columbiana,50,92,90,6,40.8888841,-80.7659536
1278,Ohio,2018-19,St Joseph,Private,Mogadore,Portage,25,92,92,4,41.0289387,-81.2981514
1279,Ohio,2018-19,St Mary,Private,Cincinnati,Hamilton,50,92,90,2,39.1388989,-84.4380042
1280,Ohio,2018-19,St Mary Elementary,Private,Akron,Summit,25,92,92,4,41.066783,-81.5272709
1281,Ohio,2018-19,Tarhe Trails Elementary,Public,Lancaster,Fairfield,100,92,92,2,39.7471941,-82.6255066
1282,Ohio,2018-19,Williamsburg Elementary,Public,Williamsburg,Clermont,75,92,89.33,6.67,39.056562,-84.063557
1283,Ohio,2018-19,Willow,Public,Cleveland,Cuyahoga,25,92,92,0,41.4753136,-81.6561872
1284,Ohio,2018-19,Midview North Elementary,Public,Grafton,Lorain,137,91.97,91.97,2.19,41.3007047,-82.0580928
1285,Ohio,2018-19,Croghan Elementary,Public,Fremont,Sandusky,37,91.89,91.89,2.7,41.346865,-83.0961174
1286,Ohio,2018-19,Joseph And Florence Mandel Jewish Day,Private,Beachwood,Cuyahoga,37,91.89,91.89,8.11,41.476802,-81.492341
1287,Ohio,2018-19,Mt. Healthy Preparatory And Fitness Academy,Public,Cincinnati,Hamilton,37,91.89,91.89,8.11,39.2329549,-84.54993
1288,Ohio,2018-19,Windsor Elementary,Public,Elyria,Lorain,74,91.89,91.89,2.7,41.3975918,-82.081227
1289,Ohio,2018-19,Citizens Academy,Public,Cleveland,Cuyahoga,86,91.86,89.53,0,41.5238291,-81.6183484
1290,Ohio,2018-19,Adlai Stevenson,Public,Cleveland,Cuyahoga,49,91.84,83.67,2.04,41.4546601,-81.5509688
1291,Ohio,2018-19,Dohron Wilson Elementary,Public,Mechanicsburg,Champaign,49,91.84,91.84,8.16,40.0766432,-83.5587481
1292,Ohio,2018-19,Gorsuch West Elementary,Public,Lancaster,Fairfield,98,91.84,87.76,1.02,39.7098934,-82.6274862
1293,Ohio,2018-19,Scranton,Public,Cleveland,Cuyahoga,49,91.84,87.76,0,41.4749531,-81.696265
1294,Ohio,2018-19,Wilson Hill Elementary,Public,Worthington,Franklin,61,91.8,91.8,6.56,40.097719,-83.0071816
1295,Ohio,2018-19,Hebron Elementary,Public,Hebron,Licking,146,91.78,88.36,1.37,39.959138,-82.496349
1296,Ohio,2018-19,Barberton Elementary School West,Public,Barberton,Summit,97,91.75,88.66,0,41.0165489,-81.6319799
1297,Ohio,2018-19,Ridgewood Elementary,Public,Hilliard,Franklin,97,91.75,90.72,3.09,40.0437155,-83.1061668
1298,Ohio,2018-19,Medill Elementary,Public,Lancaster,Fairfield,121,91.74,89.26,4.13,39.7299389,-82.5711773
1299,Ohio,2018-19,Avalon Elementary,Public,Columbus,Franklin,133,91.73,87.22,0.75,40.0761176,-82.9554892
1300,Ohio,2018-19,Cincinnati Christian Schools,Private,Fairfield,Butler,24,91.67,87.5,4.17,39.3045483,-84.4849209
1301,Ohio,2018-19,Creative World Of Montessori-Wilmington Pike,Private,Centerville,Montgomery,12,91.67,91.67,0,39.6409599,-84.1117014
1302,Ohio,2018-19,Fairless Elementary,Public,Navarre,Stark,96,91.67,91.67,3.13,40.6998533,-81.5847367
1303,Ohio,2018-19,Helen Steiner Rice Es,Public,Lorain,Lorain,36,91.67,80.56,0,41.4293435,-82.1106028
1304,Ohio,2018-19,Howland Springs Elementary,Public,Warren,Trumbull,72,91.67,87.5,1.39,41.2226263,-80.7230907
1305,Ohio,2018-19,Indian Riffle Elementary,Public,Kettering,Montgomery,84,91.67,91.67,8.33,39.6931752,-84.1079119
1306,Ohio,2018-19,Jefferson Pk-8,Public,Warren,Trumbull,96,91.67,89.58,0,41.2202869,-80.8324625
1307,Ohio,2018-19,Kenwood Elementary,Public,Bowling Green,Wood,48,91.67,89.58,2.08,41.3651027,-83.6524765
1308,Ohio,2018-19,Lutz Elementary,Public,Fremont,Sandusky,24,91.67,87.5,4.17,41.331286,-83.142345
1309,Ohio,2018-19,Newton Elementary,Public,Newark,Licking,60,91.67,91.67,3.33,40.150813,-82.42674
1310,Ohio,2018-19,Ottawa Elementary,Public,Ottawa,Putnam,60,91.67,91.67,5,41.0331964,-84.0474728
