index,state,year,name,type,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
834,Colorado,2017-18,Chavez/Huerta K-12 Preparatory Academy,Kindergarten,Pueblo,Pueblo City 60,61,95.08,91.8,0,3.28,0,38.282939,-104.649962
835,Colorado,2017-18,Meeker Elementary,Kindergarten,Weld,Poudre R-1,81,95.06,95.06,0,0,0,40.401281,-104.728722
836,Colorado,2017-18,University Park Elementary,Kindergarten,Denver,Colorado Springs 11,81,95.06,92.59,0,2.47,0,39.674424,-104.950522
837,Colorado,2017-18,Castle Rock Elementary,Kindergarten,Douglas,Pueblo County 70,60,95,85,0,8.33,0,39.382568,-104.848111
838,Colorado,2017-18,Hallett Fundamental Academy,Kindergarten,Denver,Mapleton 1,40,95,95,0,0,0,39.7595149,-104.9182016
839,Colorado,2017-18,Seventh Street Elementary,Kindergarten,Dolores,Littleton 6,20,95,80,0,15,0,37.769396,-108.903502
840,Colorado,2017-18,Bayfield Elementary,Kindergarten,La Plata,St Vrain Valley Re 1J,99,94.95,87.88,0,7.07,0,37.226209,-107.593728
841,Colorado,2017-18,Tollgate Elementary School Of Expeditionary Learning,Kindergarten,Arapahoe,Poudre R-1,79,94.94,92.41,0,2.53,0,39.702564,-104.8026443
842,Colorado,2017-18,Heiman Elementary,Kindergarten,Weld,Colorado Springs 11,117,94.87,93.16,0.85,0.85,0,40.381794,-104.747852
843,Colorado,2017-18,Mary Blair Elementary,Kindergarten,Larimer,Monte Vista C-8,39,94.87,89.74,0,5.13,0,40.421136,-105.065209
844,Colorado,2017-18,Red Hawk Ridge Elementary,Kindergarten,Arapahoe,Jefferson County R-1,78,94.87,92.31,0,2.56,0,39.583185,-104.799608
845,Colorado,2017-18,Skyway Park Elementary,Kindergarten,El Paso,Westminster Public Schools,39,94.87,84.62,0,7.69,2.56,38.806259,-104.849676
846,Colorado,2017-18,Gust Elementary,Kindergarten,Denver,Boulder County,97,94.85,93.81,0,1.03,0,39.667054,-105.03155
847,Colorado,2017-18,Cedaredge Elementary,Kindergarten,Delta,Jefferson County R-1,58,94.83,86.21,0,8.62,0,38.90409,-107.924071
848,Colorado,2017-18,Leroy Drive Elementary,Kindergarten,Adams,Weld County S/d RE-8,58,94.83,89.66,0,5.17,0,39.889534,-104.968826
849,Colorado,2017-18,Animas Valley Elementary,Kindergarten,La Plata,Cherry Creek 5,38,94.74,81.58,0,13.16,0,37.40198,-107.835187
850,Colorado,2017-18,Denison Montessori,Kindergarten,Denver,Cherry Creek 5,57,94.74,87.72,1.75,3.51,1.75,39.683271,-105.051301
851,Colorado,2017-18,Indian Peaks Elementary,Kindergarten,Boulder,Eagle County RE 50,38,94.74,94.74,0,0,0,40.14313,-105.118346
852,Colorado,2017-18,Isabella Bird Community,Kindergarten,Denver,Falcon 49,76,94.74,90.79,1.32,2.63,0,39.755392,-104.857408
853,Colorado,2017-18,Runyon Elementary,Kindergarten,Arapahoe,Academy 20,75,94.67,93.33,0,1.33,0,39.585572,-104.998866
854,Colorado,2017-18,Moody Elementary,Kindergarten,Arapahoe,Miami/Yoder 60 JT,56,94.64,94.64,0,0,0,39.601434,-105.00654
855,Colorado,2017-18,Pioneer Elementary,Kindergarten,El Paso,Douglas County RE 1,56,94.64,92.86,0,1.79,0,38.931543,-104.757713
856,Colorado,2017-18,South Mesa Elementary,Kindergarten,Pueblo,Denver County 1,56,94.64,92.86,0,1.79,0,38.232305,-104.548587
857,Colorado,2017-18,South Park Elementary,Kindergarten,Pueblo,Sierra Grande R-30,56,94.64,94.64,0,0,0,38.215146,-104.65323
858,Colorado,2017-18,Columbine Elementary,Kindergarten,Teller,Greeley 6,37,94.59,91.89,0,2.7,0,39.006246,-105.054563
859,Colorado,2017-18,Green Mountain Elementary,Kindergarten,Jefferson,Greeley 6,37,94.59,94.59,0,0,0,39.698943,-105.131513
860,Colorado,2017-18,Hillcrest Elementary,Kindergarten,Adams,Center 26 JT,74,94.59,93.24,0,1.35,0,39.883251,-105.000679
861,Colorado,2017-18,Parmalee Elementary,Kindergarten,Jefferson,Rangely RE-4,37,94.59,91.89,2.7,0,0,39.638211,-105.269992
862,Colorado,2017-18,Peakview,Kindergarten,Huerfano,Denver County 1,37,94.59,94.59,0,0,0,37.632181,-104.791478
863,Colorado,2017-18,Sunset Elementary,Kindergarten,Moffat,Summit RE-1,37,94.59,83.78,0,8.11,2.7,40.517663,-107.556524
864,Colorado,2017-18,Colo Springs Christian Schools,Kindergarten,El Paso,Jefferson County R-1,55,94.55,63.64,0,14.55,3.64,38.8973901,-104.8120808
865,Colorado,2017-18,Dps Ece Escalante Biggs Academy,Kindergarten,Denver,Arapahoe County,165,94.55,93.33,0.61,0.61,0,39.7911817,-104.8234826
866,Colorado,2017-18,Minnequa Elementary,Kindergarten,Pueblo,Jefferson County R-1,55,94.55,90.91,0,3.64,0,38.236088,-104.620131
867,Colorado,2017-18,Bricker Elementary,Kindergarten,El Paso,Bennett 29J,72,94.44,90.28,1.39,2.78,0,38.800918,-104.736846
868,Colorado,2017-18,Frisco Elementary,Kindergarten,Summit,Colorado Springs 11,36,94.44,80.56,2.78,11.11,0,39.570931,-106.090358
869,Colorado,2017-18,Pennington Elementary,Kindergarten,Jefferson,Plateau RE-5,18,94.44,94.44,0,0,0,39.780705,-105.106864
870,Colorado,2017-18,Sangre De Cristo K-12 Schools,Kindergarten,Alamosa,Douglas County RE 1,18,94.44,88.89,0,5.56,0,37.4836316,-105.8948945
871,Colorado,2017-18,The Studio,Kindergarten,Adams,Westminster Public Schools,36,94.44,83.33,0,8.33,2.78,39.888906,-104.98191
872,Colorado,2017-18,Winona Elementary,Kindergarten,Larimer,Montrose County RE-1j,54,94.44,88.89,0,5.56,0,40.39075,-105.055118
873,Colorado,2017-18,Dennison Elementary,Kindergarten,Jefferson,Cherry Creek 5,89,94.38,93.26,0,0,1.12,39.721585,-105.106179
874,Colorado,2017-18,Leawood Elementary,Kindergarten,Jefferson,Jefferson County R-1,70,94.29,92.86,0,1.43,0,39.607171,-105.06579
875,Colorado,2017-18,Morton Elementary,Kindergarten,Pueblo,Mapleton 1,70,94.29,94.29,0,0,0,38.300374,-104.632407
876,Colorado,2017-18,Green Valley Elementary,Kindergarten,Denver,Weld County RE-1,87,94.25,93.1,0,1.15,0,39.772915,-104.748222
877,Colorado,2017-18,James Irwin Charter Academy,Kindergarten,El Paso,Denver County 1,52,94.23,92.31,0,1.92,0,38.857844,-104.781927
878,Colorado,2017-18,District 9-R Shared,Kindergarten,La Plata,Garfield RE-2,17,94.12,52.94,0,41.18,0,37.27646,-107.878261
879,Colorado,2017-18,Limon Elementary,Kindergarten,Lincoln,Adams-Arapahoe 28J,34,94.12,91.18,0,2.94,0,39.269163,-103.68886
880,Colorado,2017-18,Lumberg Elementary,Kindergarten,Jefferson,Denver County 1,51,94.12,92.16,0,0,1.96,39.75022,-105.070902
881,Colorado,2017-18,Monroe Elementary,Kindergarten,Larimer,Douglas County RE 1,34,94.12,94.12,0,0,0,40.4082213,-105.0674593
882,Colorado,2017-18,Sagebrush Elementary,Kindergarten,Arapahoe,Charter School Institute,51,94.12,86.27,0,0,1.96,39.632039,-104.818247
883,Colorado,2017-18,Rock Ridge Elementary,Kindergarten,Douglas,Thompson R2-J,67,94.03,91.04,0,2.99,0,39.372076,-104.813934
884,Colorado,2017-18,Clayton Partnership,Kindergarten,Adams,Adams-Arapahoe 28J,50,94,94,0,0,0,39.862774,-104.95752
885,Colorado,2017-18,Columbine Elementary,Kindergarten,Boulder,Denver County 1,50,94,90,0,2,2,40.1701602,-105.0958828
886,Colorado,2017-18,Palmer Elementary,Kindergarten,Denver,Ouray R-1,50,94,92,0,2,0,39.732306,-104.924979
887,Colorado,2017-18,Monfort Elementary,Kindergarten,Weld,Jefferson County R-1,83,93.98,90.36,0,2.41,1.2,40.405547,-104.757426
888,Colorado,2017-18,Vanguard Classical School - East,Kindergarten,Arapahoe,Del Norte C-7,83,93.98,93.98,0,0,0,39.702564,-104.786701
889,Colorado,2017-18,Yale Elementary,Kindergarten,Arapahoe,Colorado Springs 11,83,93.98,90.36,0,2.41,1.2,39.66815,-104.803299
890,Colorado,2017-18,Ponderosa Elementary,Kindergarten,Arapahoe,Mesa County Valley 51,116,93.97,91.38,0,0.86,0,39.683107,-104.857752
891,Colorado,2017-18,Blue Mountain Elementary,Kindergarten,Boulder,Bethune R-5,66,93.94,90.91,0,3.03,0,40.144206,-105.1733
892,Colorado,2017-18,Highline Academy Southeast,Kindergarten,Denver,Denver County 1,49,93.88,87.76,0,6.12,0,39.677063,-104.93091
893,Colorado,2017-18,Blue Heron Elementary,Kindergarten,Jefferson,Douglas County RE 1,48,93.75,83.33,0,10.42,0,39.613166,-105.062445
894,Colorado,2017-18,Coal Creek Elementary,Kindergarten,Boulder,Estes Park R-3,48,93.75,89.58,0,2.08,0,39.982798,-105.157703
895,Colorado,2017-18,Flagstaff Charter Academy,Kindergarten,Boulder,Poudre R-1,80,93.75,91.25,0,2.5,0,40.14195,-105.124175
896,Colorado,2017-18,Governor's Ranch Elementary,Kindergarten,Jefferson,Denver County 1,48,93.75,93.75,0,0,0,39.620099,-105.099029
897,Colorado,2017-18,Holyoke School K-12,Kindergarten,Phillips,Cherry Creek 5,48,93.75,83.33,0,2.08,0,40.5817726,-102.2960993
898,Colorado,2017-18,Madison Elementary,Kindergarten,Weld,Colorado Springs 11,80,93.75,90,0,2.5,1.25,40.428047,-104.718316
899,Colorado,2017-18,Steele Elementary,Kindergarten,El Paso,St Vrain Valley Re 1J,48,93.75,83.33,2.08,4.17,2.08,38.858605,-104.819197
900,Colorado,2017-18,Twain Elementary,Kindergarten,Arapahoe,Denver County 1,48,93.75,89.58,0,2.08,2.08,39.590427,-104.970483
901,Colorado,2017-18,Sixth Avenue Elementary,Kindergarten,Arapahoe,Poudre R-1,79,93.67,93.67,0,0,0,39.72458,-104.83007
902,Colorado,2017-18,Soaring Eagles Elementary,Kindergarten,El Paso,Denver County 1,110,93.64,90,0,3.64,0,38.785226,-104.737634
903,Colorado,2017-18,Boston K-8,Kindergarten,Arapahoe,Douglas County RE 1,47,93.62,93.62,0,0,0,39.737957,-104.88063
904,Colorado,2017-18,Eiber Elementary,Kindergarten,Jefferson,Trinidad 1,47,93.62,91.49,0,2.13,0,39.737548,-105.105666
905,Colorado,2017-18,Lyons Elementary,Kindergarten,Boulder,St Vrain Valley Re 1J,47,93.62,85.11,0,8.51,0,40.226081,-105.269256
906,Colorado,2017-18,Academy Acl Charter,Kindergarten,El Paso,Mesa County Valley 51,31,93.55,70.97,0,9.68,6.45,38.868398,-104.8370294
907,Colorado,2017-18,Mortensen Elementary,Kindergarten,Jefferson,Adams County 14,62,93.55,93.55,0,0,0,39.571669,-105.107482
908,Colorado,2017-18,Weber Elementary,Kindergarten,Jefferson,Roaring Fork RE-1,62,93.55,87.1,1.61,4.84,0,39.846314,-105.093593
909,Colorado,2017-18,South Ridge Elementary An Ib World,Kindergarten,Douglas,Adams-Arapahoe 28J,77,93.51,88.31,0,3.9,1.3,39.369432,-104.84467
910,Colorado,2017-18,Campbell Elementary,Kindergarten,Jefferson,Denver County 1,46,93.48,93.48,0,0,0,39.815785,-105.118148
911,Colorado,2017-18,Heatherwood Elementary,Kindergarten,Boulder,Charter School Institute,46,93.48,82.61,0,10.87,0,40.057539,-105.172473
912,Colorado,2017-18,Foster Elementary,Kindergarten,Jefferson,Elbert 200,76,93.42,93.42,0,0,0,39.793118,-105.07644
913,Colorado,2017-18,Peoria Elementary,Kindergarten,Arapahoe,Adams-Arapahoe 28J,75,93.33,90.67,0,1.33,0,39.7291491,-104.8482507
914,Colorado,2017-18,Ridgeview Elementary,Kindergarten,Moffat,St Vrain Valley Re 1J,30,93.33,76.67,0,6.67,3.33,40.516871,-107.592206
915,Colorado,2017-18,St. John Neumann Catholic,Kindergarten,Pueblo,Colorado Springs 11,15,93.33,93.33,0,0,0,38.22654,-104.621151
916,Colorado,2017-18,Aspen Ridge Preparatory,Kindergarten,Boulder,Jefferson County R-1,89,93.26,83.15,0,10.11,0,40.0335848,-105.053687
917,Colorado,2017-18,Hulstrom Options K-8,Kindergarten,Adams,Gunnison County,74,93.24,90.54,0,2.7,0,39.905737,-104.96563
918,Colorado,2017-18,Dry Creek Elementary,Kindergarten,Arapahoe,Denver County 1,59,93.22,86.44,0,3.39,0,39.581546,-104.899835
919,Colorado,2017-18,Manitou Springs Elementary,Kindergarten,El Paso,Adams-Arapahoe 28J,59,93.22,77.97,0,15.25,0,38.855882,-104.914639
920,Colorado,2017-18,Woodmen-Roberts Elementary,Kindergarten,El Paso,Fountain 8,59,93.22,89.83,0,3.39,0,38.945825,-104.869833
921,Colorado,2017-18,Legacy Elementary,Kindergarten,Boulder,Poudre R-1,88,93.18,90.91,0,2.27,0,40.1136463,-104.9670709
922,Colorado,2017-18,Thomson Primary,Kindergarten,Morgan,Douglas County RE 1,88,93.18,87.5,0,5.68,0,40.25846,-103.632768
923,Colorado,2017-18,Foothill Elementary,Kindergarten,Boulder,Estes Park R-3,73,93.15,90.41,0,2.74,0,40.035604,-105.284228
924,Colorado,2017-18,Byers Elementary,Kindergarten,Arapahoe,Burlington RE-6J,29,93.1,89.66,0,3.45,0,39.707413,-104.217525
925,Colorado,2017-18,Francis M. Day Elementary,Kindergarten,Adams,Denver County 1,58,93.1,93.1,0,0,0,39.823569,-105.008127
926,Colorado,2017-18,Meadowlark,Kindergarten,Boulder,Boulder Valley RE 2,58,93.1,91.38,0,1.72,0,40.033415,-105.083388
927,Colorado,2017-18,Pikes Peak Academy,Kindergarten,El Paso,Arapahoe County,29,93.1,75.86,0,17.24,0,38.909762,-104.817898
928,Colorado,2017-18,La Junta Primary,Kindergarten,Otero,Thompson R2-J,115,93.04,90.43,0,0.87,0.87,37.981772,-103.556858
929,Colorado,2017-18,Westminster Academy For International Studies,Kindergarten,Adams,Walsh RE-1,43,93.02,93.02,0,0,0,39.8323,-105.029101
930,Colorado,2017-18,Highline Community Elementary,Kindergarten,Arapahoe,Jefferson County R-1,100,93,92,0,0,0,39.702819,-104.85894
931,Colorado,2017-18,Edgewater Elementary,Kindergarten,Jefferson,Eads RE-1,57,92.98,92.98,0,0,0,39.750482,-105.057454
932,Colorado,2017-18,Lasley Elementary,Kindergarten,Jefferson,East Otero R-1,57,92.98,91.23,0,0,1.75,39.691044,-105.066422
933,Colorado,2017-18,Pinello Elementary,Kindergarten,El Paso,Jefferson County R-1,57,92.98,91.23,0,1.75,0,38.768585,-104.756541
934,Colorado,2017-18,Academy Endeavour Elementary,Kindergarten,El Paso,Adams 12 Five Star Schools,71,92.96,88.73,0,1.41,1.41,38.951619,-104.762134
935,Colorado,2017-18,Centennial A School For Expeditionary Learning,Kindergarten,Denver,Denver County 1,85,92.94,87.06,0,5.88,0,39.781252,-105.042187
936,Colorado,2017-18,Centennial,Kindergarten,Costilla,Westminster Public Schools,14,92.86,92.86,0,0,0,37.207924,-105.423172
937,Colorado,2017-18,Copper Mesa Elementary,Kindergarten,Douglas,St Vrain Valley Re 1J,56,92.86,89.29,0,1.79,1.79,39.518637,-104.947936
938,Colorado,2017-18,Dps Ece Swigert International,Kindergarten,Denver,Adams County,84,92.86,92.86,0,0,0,39.7645728,-104.8982656
939,Colorado,2017-18,Fort Lewis Mesa Elementary,Kindergarten,La Plata,Jefferson County R-1,14,92.86,85.71,0,7.14,0,37.145227,-108.120484
940,Colorado,2017-18,Global Campus K-12 Schools,Kindergarten,Adams,Douglas County RE 1,42,92.86,92.86,0,0,0,39.8314126,-104.9850467
941,Colorado,2017-18,Iron Horse Elementary,Kindergarten,Douglas,Jefferson County R-1,70,92.86,92.86,0,0,0,39.506793,-104.755045
942,Colorado,2017-18,Lotus School For Excellence,Kindergarten,Arapahoe,St Vrain Valley Re 1J,42,92.86,90.48,0,2.38,0,39.712281,-104.86008
943,Colorado,2017-18,Martinez Elementary,Kindergarten,El Paso,Denver County 1,70,92.86,87.14,1.43,2.86,1.43,38.923438,-104.749695
944,Colorado,2017-18,Peyton Elementary,Kindergarten,El Paso,Montrose County RE-1j,28,92.86,82.14,0,10.71,0,39.030118,-104.498585
945,Colorado,2017-18,Springs Baptist Academy,Kindergarten,El Paso,Windsor RE-4,14,92.86,42.86,7.14,21.43,14.29,38.88217,-104.819931
946,Colorado,2017-18,Stone Mountain Elementary,Kindergarten,Douglas,Jefferson County R-1,70,92.86,91.43,0,1.43,0,39.524052,-105.002917
947,Colorado,2017-18,Cherokee Trail Elementary,Kindergarten,Douglas,Eaton RE-2,69,92.75,92.75,0,0,0,39.525198,-104.786614
948,Colorado,2017-18,Jewell Elementary,Kindergarten,Arapahoe,Jefferson County R-1,69,92.75,89.86,0,1.45,0,39.682669,-104.818505
949,Colorado,2017-18,Creekside Elementary School At Martin Park,Kindergarten,Boulder,Cherry Creek 5,55,92.73,80,0,12.73,0,39.99057,-105.248894
950,Colorado,2017-18,Erie Elementary,Kindergarten,Boulder,Colorado Springs 11,82,92.68,90.24,0,2.44,0,40.050264,-105.056472
951,Colorado,2017-18,Kendallvue Elementary,Kindergarten,Jefferson,Cherry Creek 5,41,92.68,90.24,0,2.44,0,39.63049,-105.151523
952,Colorado,2017-18,Nederland Elementary,Kindergarten,Boulder,Adams 12 Five Star Schools,41,92.68,60.98,2.44,24.39,2.44,39.969441,-105.51782
953,Colorado,2017-18,Sheridan Green Elementary,Kindergarten,Jefferson,Greeley 6,41,92.68,87.8,2.44,2.44,0,39.8959324,-105.0635958
954,Colorado,2017-18,Wheeling Elementary,Kindergarten,Arapahoe,Denver County 1,82,92.68,92.68,0,0,0,39.703877,-104.833249
955,Colorado,2017-18,Carver Elementary,Kindergarten,El Paso,Denver County 1,54,92.59,90.74,0,0,0,38.888804,-104.742215
956,Colorado,2017-18,Shelledy Elementary,Kindergarten,Mesa,Douglas County RE 1,67,92.54,92.54,0,0,0,39.163537,-108.73429
957,Colorado,2017-18,Centennial Elementary,Kindergarten,Weld,Denver County 1,107,92.52,92.52,0,0,0,40.378193,-104.702805
958,Colorado,2017-18,Castro Elementary,Kindergarten,Denver,Cherry Creek 5,40,92.5,92.5,0,0,0,39.701593,-105.035219
959,Colorado,2017-18,Shelton Elementary,Kindergarten,Jefferson,Mesa County Valley 51,80,92.5,90,0,2.5,0,39.722748,-105.214447
960,Colorado,2017-18,Summit Cove Elementary,Kindergarten,Summit,Jefferson County R-1,40,92.5,87.5,0,0,2.5,39.590404,-106.005354
961,Colorado,2017-18,Falcon Elementary,Kindergarten,El Paso,Jefferson County R-1,53,92.45,88.68,0,3.77,0,38.9266062,-104.6030295
962,Colorado,2017-18,Highland Elementary,Kindergarten,Arapahoe,Gunnison Watershed RE1J,53,92.45,86.79,0,5.66,0,39.597792,-104.979977
963,Colorado,2017-18,Heritage Heights Academy,Kindergarten,Arapahoe,Denver County 1,66,92.42,83.33,0,3.03,0,39.61048,-104.755071
964,Colorado,2017-18,Nisley Elementary,Kindergarten,Mesa,West End RE-2,66,92.42,87.88,0,4.55,0,39.083095,-108.520415
965,Colorado,2017-18,South Lakewood Elementary,Kindergarten,Jefferson,Steamboat Springs RE-2,66,92.42,89.39,0,3.03,0,39.71896,-105.092594
966,Colorado,2017-18,B F Kitchen Elementary,Kindergarten,Larimer,Adams-Arapahoe 28J,39,92.31,89.74,2.56,0,0,40.374606,-105.091801
967,Colorado,2017-18,Breckenridge Elementary,Kindergarten,Summit,Thompson R2-J,26,92.31,88.46,0,3.85,0,39.478808,-106.041895
968,Colorado,2017-18,Eagle Crest Elementary,Kindergarten,Boulder,Delta County 50(J),78,92.31,85.9,0,6.41,0,40.144145,-105.160514
969,Colorado,2017-18,Primero,Kindergarten,Las Animas,Adams 12 Five Star Schools,13,92.31,92.31,0,0,0,37.1281312,-104.7931179
970,Colorado,2017-18,Primrose School At Centennial,Kindergarten,Arapahoe,Boulder County,13,92.31,92.31,0,0,0,39.5966485,-104.8332438
971,Colorado,2017-18,Small World Learning Center,Kindergarten,Arapahoe,Arapahoe County,13,92.31,53.85,0,0,0,39.5727446,-105.0080518
972,Colorado,2017-18,The Mcclelland,Kindergarten,Pueblo,Cheyenne Mountain 12,13,92.31,92.31,0,0,0,38.25589,-104.617511
973,Colorado,2017-18,Fox Creek Elementary,Kindergarten,Douglas,Jefferson County R-1,64,92.19,92.19,0,0,0,39.547668,-104.912184
974,Colorado,2017-18,Gold Rush Elementary,Kindergarten,Douglas,Cherry Creek 5,114,92.11,91.23,0,0.88,0,39.49832,-104.80285
975,Colorado,2017-18,Lowry Elementary,Kindergarten,Denver,Poudre R-1,76,92.11,90.79,0,1.32,0,39.712838,-104.896495
976,Colorado,2017-18,Columbia Elementary,Kindergarten,El Paso,Boulder Valley RE 2,50,92,92,0,0,0,38.84012,-104.808679
977,Colorado,2017-18,Odyssey Elementary,Kindergarten,El Paso,North Park R-1,75,92,84,0,8,0,38.906015,-104.712372
978,Colorado,2017-18,Options,Kindergarten,Arapahoe,Mesa County Valley 51,87,91.95,47.13,0,43.68,1.15,39.626881,-104.797706
979,Colorado,2017-18,Cherry Hills Christian,Kindergarten,Douglas,Canon City RE-1,62,91.94,87.1,0,3.23,0,39.53764,-104.944751
980,Colorado,2017-18,Mountain Phoenix Community,Kindergarten,Jefferson,Denver County 1,99,91.92,53.54,0,38.38,0,39.783418,-105.114877
981,Colorado,2017-18,St. Thomas More Catholic,Kindergarten,Arapahoe,Jefferson County R-1,37,91.89,91.89,0,0,0,39.5709381,-104.9072128
982,Colorado,2017-18,Woodrow Wilson Charter Academy,Kindergarten,Jefferson,Granada RE-1,123,91.87,71.54,0,20.33,0,39.86723,-105.092286
983,Colorado,2017-18,Denver Green,Kindergarten,Denver,Custer County School District C-1,49,91.84,83.67,0,2.04,4.08,39.707222,-104.90934
984,Colorado,2017-18,Swanson Elementary,Kindergarten,Jefferson,Douglas County RE 1,49,91.84,91.84,0,0,0,39.820723,-105.064024
985,Colorado,2017-18,Village East Community Elementary,Kindergarten,Arapahoe,Denver County 1,147,91.84,88.44,0,1.36,0.68,39.690757,-104.852466
986,Colorado,2017-18,Global Village Academy-Northglenn,Kindergarten,Adams,Jefferson County R-1,122,91.8,87.7,0,4.1,0,39.901,-104.994221
987,Colorado,2017-18,Sherman Early Childhood Center,Kindergarten,Morgan,Douglas County,241,91.7,90.46,0,1.24,0,40.250469,-103.791491
988,Colorado,2017-18,Allendale Elementary,Kindergarten,Jefferson,Colorado Springs 11,36,91.67,83.33,0,5.56,2.78,39.80482,-105.118214
989,Colorado,2017-18,Cherry Valley Elementary,Kindergarten,Douglas,Denver County 1,12,91.67,91.67,0,0,0,39.227722,-104.698999
990,Colorado,2017-18,Colorado Stem Academy,Kindergarten,Adams,Westminster Public Schools,24,91.67,87.5,0,4.17,0,39.828386,-105.0319
991,Colorado,2017-18,Denver Center For International Studies At Fairmont,Kindergarten,Denver,Douglas County RE 1,60,91.67,88.33,0,3.33,0,39.7255497,-104.9946453
992,Colorado,2017-18,Force Elementary,Kindergarten,Denver,Boulder Valley RE 2,60,91.67,91.67,0,0,0,39.689046,-105.04764
993,Colorado,2017-18,Heritage Elementary,Kindergarten,Pueblo,Pueblo City 60,60,91.67,86.67,0,5,0,38.25607,-104.63758
994,Colorado,2017-18,Irving Elementary,Kindergarten,Pueblo,Boulder County,60,91.67,91.67,0,0,0,38.286637,-104.635282
995,Colorado,2017-18,Slater Elementary,Kindergarten,Jefferson,Summit RE-1,36,91.67,88.89,0,2.78,0,39.751741,-105.093932
996,Colorado,2017-18,St Catherine Of Siena,Kindergarten,Denver,South Routt RE 3,12,91.67,91.67,0,0,0,39.774774,-105.024542
997,Colorado,2017-18,Wildcat Mountain Elementary,Kindergarten,Douglas,Poudre R-1,71,91.55,90.14,0,1.41,0,39.528395,-104.912448
998,Colorado,2017-18,Dutch Creek Elementary,Kindergarten,Jefferson,Boulder Valley RE 2,47,91.49,91.49,0,0,0,39.587332,-105.078172
999,Colorado,2017-18,Teller Elementary,Kindergarten,Denver,Charter School Institute,82,91.46,89.02,0,2.44,0,39.734396,-104.943584
1000,Colorado,2017-18,Fremont Elementary,Kindergarten,Jefferson,Deer Trail 26J,35,91.43,88.57,0,2.86,0,39.813424,-105.132207
1001,Colorado,2017-18,Giberson Elementary,Kindergarten,El Paso,Wiley RE-13 JT,70,91.43,84.29,0,5.71,1.43,38.792691,-104.750057
1002,Colorado,2017-18,Leo William Butler Elementary,Kindergarten,Weld,Boulder Valley RE 2,70,91.43,88.57,1.43,1.43,0,40.075679,-104.813891
1003,Colorado,2017-18,Redstone Elementary,Kindergarten,Douglas,Lewis-Palmer 38,70,91.43,90,0,1.43,0,39.534099,-104.919853
1004,Colorado,2017-18,Kaiser Elementary,Kindergarten,Denver,Boulder Valley RE 2,58,91.38,89.66,0,0,0,39.634226,-105.04136
1005,Colorado,2017-18,Kipp Northeast Elementary,Kindergarten,Denver,Park County RE-2,81,91.36,90.12,0,1.23,0,39.7839154,-104.7822596
1006,Colorado,2017-18,Hudson Academy Of Arts And Sciences,Kindergarten,Weld,Academy 20,46,91.3,91.3,0,0,0,40.070158,-104.639291
1007,Colorado,2017-18,Prairie Winds Elementary,Kindergarten,Pueblo,Hanover 28,69,91.3,88.41,0,1.45,0,38.346327,-104.713378
1008,Colorado,2017-18,The Liberty,Private,La Plata,Cherry Creek 5,23,91.3,91.3,0,0,0,37.24441,-107.876751
1009,Colorado,2017-18,Ranch Creek Elementary,Kindergarten,El Paso,Poudre R-1,103,91.26,86.41,0,3.88,0,38.96459,-104.723851
1010,Colorado,2017-18,Henry Elementary,Kindergarten,El Paso,Douglas County RE 1,57,91.23,85.96,0,5.26,0,38.851618,-104.733419
1011,Colorado,2017-18,Red Hawk Elementary,Kindergarten,Boulder,Pueblo County 70,114,91.23,88.6,0,2.63,0,40.043513,-105.066144
1012,Colorado,2017-18,Abrams Elementary,Kindergarten,El Paso,Fountain 8,148,91.22,87.84,0.68,2.7,0,38.75321,-104.801191
1013,Colorado,2017-18,Edison Elementary,Kindergarten,Denver,Eagle County RE 50,102,91.18,91.18,0,0,0,39.764902,-105.040075
1014,Colorado,2017-18,Parkview Elementary,Kindergarten,Rio Blanco,Adams-Arapahoe 28J,34,91.18,85.29,0,5.88,0,40.082516,-108.815701
1015,Colorado,2017-18,Rocky Mountain Prep - Southwest,Kindergarten,Denver,Eagle County RE 50,79,91.14,89.87,0,0,1.27,39.70002,-105.027741
1016,Colorado,2017-18,Edna And John W. Mosley P-8,Kindergarten,Arapahoe,Academy 20,90,91.11,91.11,0,0,0,39.717729,-104.787118
1017,Colorado,2017-18,Cheltenham Elementary,Kindergarten,Denver,Cherry Creek 5,56,91.07,89.29,0,0,0,39.74217,-105.030662
1018,Colorado,2017-18,Eagleton Elementary,Kindergarten,Denver,Denver County 1,56,91.07,91.07,0,0,0,39.730734,-105.028161
1019,Colorado,2017-18,Murphy Creek K-8,Kindergarten,Arapahoe,Lewis-Palmer 38,78,91.03,85.9,0,2.56,0,39.690818,-104.710248
1020,Colorado,2017-18,Carrie Martin Elementary,Kindergarten,Larimer,Jefferson County R-1,33,90.91,72.73,0,15.15,0,40.350601,-105.099464
1021,Colorado,2017-18,New Opportunity Program (D20),Kindergarten,El Paso,Roaring Fork RE-1,11,90.91,90.91,0,0,0,38.9917755,-104.798771
1022,Colorado,2017-18,Pope John Paul Academy,Kindergarten,Montrose,Cheyenne Mountain 12,11,90.91,90.91,0,0,0,38.4747583,-107.8375912
1023,Colorado,2017-18,Taylor Elementary,Kindergarten,El Paso,Widefield 3,33,90.91,90.91,0,0,0,38.854555,-104.808019
1024,Colorado,2017-18,Valverde Elementary,Kindergarten,Denver,Greeley 6,44,90.91,90.91,0,0,0,39.710554,-105.011314
