index,state,year,name,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1644,North Carolina,2018-19,Emerson Waldorf,,,Orange,,39,,87.2,0,,10.3,35.98711,-79.078071
1645,North Carolina,2018-19,R N Harris Elementary,,,Durham,,54,,87,1.9,,0,35.971247,-78.883776
1646,North Carolina,2018-19,W H Knuckles,,,Robeson,,53,,86.8,0,,0,34.610808,-79.02205
1647,North Carolina,2018-19,Long Branch Elementary,,,Robeson,,75,,86.7,0,,1.3,34.53818,-78.958067
1648,North Carolina,2018-19,Montclair Elementary,,,Cumberland,,75,,86.7,0,,0,35.055547,-78.961265
1649,North Carolina,2018-19,North Duplin Elementary,,,Duplin,,97,,86.6,0,,0,35.135931,-78.084555
1650,North Carolina,2018-19,Parkway Elementary,,,Watauga,,67,,86.6,0,,3,36.231994,-81.562451
1651,North Carolina,2018-19,Bessemer City Primary,,,Gaston,,141,,86.5,0.7,,1.4,35.300151,-81.275058
1652,North Carolina,2018-19,Bladenboro Primary,,,Bladen,,74,,86.5,0,,0,34.529978,-78.794627
1653,North Carolina,2018-19,Smithfield Elementary,,,Mecklenburg,,126,,86.5,0,,2.4,35.110727,-80.851186
1654,North Carolina,2018-19,St. Paul Catholic Education Ctr,,,Craven,,22,,86.4,4.5,,4.5,35.084203,-77.06806
1655,North Carolina,2018-19,South Lexington,,,Davidson,,211,,86.3,0,,0,35.796963,-80.261339
1656,North Carolina,2018-19,Will iam T Brown Elementary,,,Cumberland,,36,,86.1,0,,0,35.159983,-78.965155
1657,North Carolina,2018-19,Wilson's Mills Elementary,,,Johnston,,93,,86,0,,1.1,35.583552,-78.358228
1658,North Carolina,2018-19,Adams Elementary,,,Wake,,106,,85.8,0.9,,0,35.776913,-78.762189
1659,North Carolina,2018-19,Al-Iman,,,Wake,,28,,85.7,0,,0,35.78949,-78.692171
1660,North Carolina,2018-19,Gorman Christian Academy,,,Durham,,14,,85.7,0,,14.3,36.0440197,-78.816682
1661,North Carolina,2018-19,Graham A. Barden Elementary,,,Craven,,70,,85.7,0,,1.4,34.897614,-76.916528
1662,North Carolina,2018-19,Granville Academy,,,Granville,,7,,85.7,0,,0,36.153406,-78.572271
1663,North Carolina,2018-19,North End Elementary,,,Person,,21,,85.7,0,,0,36.438904,-78.905466
1664,North Carolina,2018-19,Vandalia Elementary,,,Guilford,,42,,85.7,0,,0,36.0173521,-79.7798575
1665,North Carolina,2018-19,Bethesda Elementary,,,Durham,,96,,85.4,0,,0,35.940187,-78.837761
1666,North Carolina,2018-19,Highland Renaissance Academy,,,Mecklenburg,,67,,85.1,0,,0,35.255641,-80.803206
1667,North Carolina,2018-19,KIPP Halifax College Preparatory,,,Halifax,,87,,85.1,0,,0,36.3675464,-77.6812959
1668,North Carolina,2018-19,Allen Jay Elementary,,,Guilford,,79,,84.8,0,,1.3,35.9322724,-79.9554544
1669,North Carolina,2018-19,Carolina Forest Elementary,,,Onslow,,151,,84.8,0,,2.6,34.811469,-77.409767
1670,North Carolina,2018-19,Claxton Elementary,,,Buncombe,,65,,84.6,0,,4.6,35.607791,-82.553191
1671,North Carolina,2018-19,St. Catherine of Siena Cath Sch,,,Wake,,13,,84.6,0,,0,35.9743898,-78.5251161
1672,North Carolina,2018-19,Franklinton Elementary,,,Franklin,,71,,84.5,0,,0,36.09737,-78.462049
1673,North Carolina,2018-19,Forbush Elementary,,,Yadkin,,25,,84,0,,4,36.123463,-80.495733
1674,North Carolina,2018-19,Shadybrook Elementary,,,Guilford,,56,,83.9,0,,1.8,36.0040931,-80.0257529
1675,North Carolina,2018-19,Wake Forest Charter Academy,,,Wake,,99,,83.8,0,,2,35.96605,-78.494391
1676,North Carolina,2018-19,Canterbury Classical,,,Buncombe,,6,,83.3,0,,33.3,35.592115,-82.5923935
1677,North Carolina,2018-19,Jacksonville Commons Elem,,,Onslow,,95,,83.2,1.1,,0,34.795529,-77.391593
1678,North Carolina,2018-19,Parkview Elementary,,,Iredell,,176,,83,0,,0.6,35.5898186,-80.8015281
1679,North Carolina,2018-19,Bell Fork Elementary,,,Onslow,,98,,82.7,0,,2,34.753251,-77.392177
1680,North Carolina,2018-19,Northwest Elementary,,,Wayne,,109,,82.6,0,,0,35.4958193,-78.0327377
1681,North Carolina,2018-19,Bessemer Elementary,,,Guilford,,79,,82.3,0,,0,36.0895552,-79.7374462
1682,North Carolina,2018-19,Reid Park Academy,,,Mecklenburg,,73,,82.2,0,,6.8,35.204978,-80.905386
1683,North Carolina,2018-19,Faith Christian Academy,,,Wayne,,28,,82.1,0,,0,35.39832,-78.012441
1684,North Carolina,2018-19,Summersil l  Elementary,,,Onslow,,100,,82,0,,1,34.812828,-77.466917
1685,North Carolina,2018-19,Teresa C Berrien Elementary,,,Cumberland,,50,,82,0,,0,35.064852,-78.875324
1686,North Carolina,2018-19,Moore Montessori Community,,,Moore,,44,,81.8,0,,6.8,35.17735,-79.394211
1687,North Carolina,2018-19,W G Pearson Elementary,,,Durham,,77,,81.8,0,,0,35.958262,-78.907689
1688,North Carolina,2018-19,Heritage Elementary,,,Wake,,86,,81.4,0,,0,35.946542,-78.511805
1689,North Carolina,2018-19,Hickory Grove Elementary,,,Mecklenburg,,102,,81.4,2,,1,35.226343,-80.719825
1690,North Carolina,2018-19,Northern Guilford Elementary,,,Guilford,,107,,81.3,0,,2.8,36.2283859,-79.7673544
1691,North Carolina,2018-19,Oak Hill  Elementary,,,Caldwell,,16,,81.2,0,,0,35.902057,-81.417127
1692,North Carolina,2018-19,Berryhill ,,,Mecklenburg,,53,,81.1,0,,0,35.212826,-80.990472
1693,North Carolina,2018-19,Woodfin Elementary,,,Buncombe,,26,,80.8,0,,0,35.632405,-82.58521
1694,North Carolina,2018-19,Abbotts Creek Elementary,,,Wake,,141,,80.1,0,,0,35.902786,-78.578003
1695,North Carolina,2018-19,Davidson Green,,,Mecklenburg,,5,,80,0,,0,35.49252,-80.853901
1696,North Carolina,2018-19,Friendship Day Sch. for Sci. & the Arts,,,Mecklenburg,,15,,80,0,,6.7,35.2790364,-80.856907
1697,North Carolina,2018-19,New City Christian,,,Buncombe,,10,,80,0,,0,35.56858,-82.602301
1698,North Carolina,2018-19,Swannanoa Valley Montessori Sch,,,Buncombe,,10,,80,0,,20,35.6153198,-82.3401582
1699,North Carolina,2018-19,Pinewood Elementary,,,Mecklenburg,,69,,79.7,0,,0,35.166169,-80.864008
1700,North Carolina,2018-19,Carver Elementary,,,Wayne,,113,,79.6,0,,0,35.2005956,-78.0528371
1701,North Carolina,2018-19,Mill is Road Elementary,,,Guilford,,75,,78.7,0,,21.3,35.9960808,-79.9124699
1702,North Carolina,2018-19,Sunnyside Elementary,,,Cumberland,,61,,78.7,0,,0,35.028082,-78.796866
1703,North Carolina,2018-19,Baskervil le Elementary,,,Nash,,56,,78.6,0,,0,35.9501539,-77.7719391
1704,North Carolina,2018-19,East Arcadia,,,Bladen,,9,,77.8,0,,0,34.4201,-78.342192
1705,North Carolina,2018-19,Mount Energy Elementary,,,Granville,,72,,77.8,1.4,,0,36.127172,-78.636799
1706,North Carolina,2018-19,Tri-City Christian Academy,,,Guilford,,9,,77.8,0,,0,36.062,-79.986971
1707,North Carolina,2018-19,Green Elementary,,,Wake,,116,,77.6,0,,1.7,35.854514,-78.643646
1708,North Carolina,2018-19,Grantham Elementary,,,Wayne,,84,,77.4,0,,0,35.295371,-78.1665079
1709,North Carolina,2018-19,Global Scholars Academy,,,Durham,,26,,76.9,0,,0,36.000744,-78.893108
1710,North Carolina,2018-19,Hawk Ridge Elementary,,,Mecklenburg,,121,,76.9,0,,2.5,35.043456,-80.825258
1711,North Carolina,2018-19,James Y. Joyner Elementary,,,Guilford,,52,,76.9,0,,1.9,36.1160472,-79.8168731
1712,North Carolina,2018-19,Tar River Elementary,,,Granville,,52,,76.9,1.9,,1.9,36.1530661,-78.57304
1713,North Carolina,2018-19,South Scotland Elementary,,,Scotland,,60,,76.7,0,,0,34.734868,-79.439173
1714,North Carolina,2018-19,Northeast Elementary,,,Wayne,,103,,75.7,0,,0,35.4884548,-77.9052289
1715,North Carolina,2018-19,Adventist Christian Academy,,,Mecklenburg,,8,,75,0,,12.5,35.17832,-80.786771
1716,North Carolina,2018-19,Brooks Elementary,,,Wake,,96,,75,0,,2.1,35.844956,-78.65451
1717,North Carolina,2018-19,Washington Montessori,,,Guilford,,76,,75,0,,0,36.0681964,-79.7740915
1718,North Carolina,2018-19,E E Waddell Language Academy,,,Mecklenburg,,172,,73.8,0.6,,2.3,35.1549965,-80.8976702
1719,North Carolina,2018-19,Arthur W Edwards Elementary,,,Craven,,110,,73.6,0,,0.9,34.910134,-76.928136
1720,North Carolina,2018-19,York Elementary,,,Wake,,72,,73.6,2.8,,0,35.852734,-78.683589
1721,North Carolina,2018-19,Cardinal Charter Academy,,,Wake,,86,,73.3,0,,1.2,35.80128,-78.780741
1722,North Carolina,2018-19,Sugar Creek Charter,,,Mecklenburg,,116,,73.3,0,,0,35.257679,-80.797545
1723,North Carolina,2018-19,Harris Creek Elementary,,,Wake,,143,,72.7,0,,0.7,35.873191,-78.512122
1724,North Carolina,2018-19,Overhills Elementary,,,Harnett,,128,,72.7,0.8,,0.8,35.24686,-78.965724
1725,North Carolina,2018-19,Forest Hil ls Global Elementary,,,New Hanover,,62,,72.6,0,,0,34.230671,-77.913881
1726,North Carolina,2018-19,J H Gunn Elementary,,,Mecklenburg,,108,,72.2,0,,0.9,35.21602,-80.685407
1727,North Carolina,2018-19,ALC Mosaic,,,Mecklenburg,,7,,71.4,0,,42.9,35.1837619,-80.7616127
1728,North Carolina,2018-19,Huntingtowne Farms Elementary,,,Mecklenburg,,136,,71.3,0,,0.7,35.132706,-80.85987
1729,North Carolina,2018-19,Winding Springs Elementary,,,Mecklenburg,,97,,71.1,0,,3.1,35.306431,-80.828575
1730,North Carolina,2018-19,Freedom Christian Academy,,,Cumberland,,24,,70.8,0,,8.3,34.9940425,-78.9034597
1731,North Carolina,2018-19,Reedy Fork Elementary,,,Guilford,,72,,70.8,0,,0,36.1864503,-79.6963748
1732,North Carolina,2018-19,Ferguson-Easley Elementary,,,Cumberland,,20,,70,5,,0,35.085071,-78.899586
1733,North Carolina,2018-19,Thales Academy of Wake Forest,,,Wake,,93,,68.8,0,,2.2,35.9523507,-78.520053
1734,North Carolina,2018-19,Denver Christian Academy,,,Lincoln,,3,,66.7,0,,33.3,35.501669,-81.00003
1735,North Carolina,2018-19,Intell icor International Academy,,,Mecklenburg,,6,,66.7,0,,0,35.22973,-80.750211
1736,North Carolina,2018-19,Lakewood Elementary,,,Durham,,60,,66.7,0,,0,35.983226,-78.935523
1737,North Carolina,2018-19,Wanchese Christian Academy,,,Dare,,3,,66.7,0,,0,35.842787,-75.626622
1738,North Carolina,2018-19,Thales Academy of Raleigh,,,Wake,,69,,65.2,0,,1.4,35.9523507,-78.520053
1739,North Carolina,2018-19,John Van Lindley Elementary,,,Guilford,,83,,65.1,0,,2.4,36.0722962,-79.8305803
1740,North Carolina,2018-19,Walker Spivey Elementary,,,Cumberland,,53,,64.2,0,,0,35.052971,-78.869143
1741,North Carolina,2018-19,Hope Valley Elementary,,,Durham,,118,,63.6,0,,0.8,35.96757,-78.938136
1742,North Carolina,2018-19,KIPP Charlotte,,,Mecklenburg,,96,,63.5,0,,2.1,35.250641,-80.767033
1743,North Carolina,2018-19,Sedgefield Elementary,,,Guilford,,84,,63.1,0,,1.2,36.028822,-79.865345
1744,North Carolina,2018-19,Gentry Primary,,,Harnett,,70,,62.9,0,,1.4,35.337929,-78.670605
1745,North Carolina,2018-19,Academy at New Life,,,Cumberland,,8,,62.5,0,,0,34.97576,-78.988521
1746,North Carolina,2018-19,Waldo C. Falkener Sr Elementary,,,Guilford,,101,,61.4,0,,0,36.081411,-79.735837
1747,North Carolina,2018-19,Essie Mae Kiser Fox Charter,,,Rowan,,28,,60.7,0,,3.6,35.6818059,-80.4322801
1748,North Carolina,2018-19,Sugarloaf Elementary,,,Henderson,,76,,60.5,0,,1.3,35.338777,-82.403583
1749,North Carolina,2018-19,PreEminent Charter,,,Wake,,93,,60.2,0,,2.2,35.746493,-78.582647
1750,North Carolina,2018-19,Blue Ridge Christian,,,Alleghany,,5,,60,0,,0,36.47264,-81.052408
1751,North Carolina,2018-19,Sedalia Elementary,,,Guilford,,81,,59.3,0,,0,36.0678251,-79.6268849
1752,North Carolina,2018-19,Union Elementary,,,Sampson,,138,,58,0,,0,34.825959,-78.243098
1753,North Carolina,2018-19,Immaculata Catholic,,,Henderson,,14,,57.1,0,,0,35.3195,-82.464151
1754,North Carolina,2018-19,Ephesus Road Elementary,,,Orange,,71,,56.3,0,,2.8,35.9335968,-79.0162087
1755,North Carolina,2018-19,Walnut Creek Elementary,,,Wake,,89,,53.9,0,,0,35.7454091,-78.5878745
1756,North Carolina,2018-19,West Bertie Elementary,,,Bertie,,37,,51.4,0,,0,36.157982,-77.215037
1757,North Carolina,2018-19,Cyrus P. Frazier Elementary,,,Guilford,,56,,50,0,,0,36.0126285,-79.8258224
1758,North Carolina,2018-19,Hayworth Christian,,,Guilford,,4,,50,0,,0,35.94913,-80.034361
1759,North Carolina,2018-19,Aristotle Preparatory Academy,,,Mecklenburg,,19,,47.4,0,,0,35.3051,-80.952731
1760,North Carolina,2018-19,Riverside Christian Academy,,,Cumberland,,13,,46.2,0,,0,35.0589809,-78.8486157
1761,North Carolina,2018-19,Nations Ford Elementary,,,Mecklenburg,,117,,45.3,0.9,,0,35.154888,-80.900221
1762,North Carolina,2018-19,Liberty Christian,,,Durham,,20,,45,5,,0,36.06362,-78.925441
1763,North Carolina,2018-19,Moyock Elementary,,,Currituck,,85,,43.5,0,,2.4,36.524896,-76.173662
1764,North Carolina,2018-19,Spruce Pine Montessori,,,Mitchell,,7,,42.9,0,,0,35.91674,-82.067191
1765,North Carolina,2018-19,Starmount Acad of Excellence,,,Mecklenburg,,77,,40.3,0,,1.3,35.13929,-80.870511
1766,North Carolina,2018-19,Annunciation Catholic,,,Craven,,23,,21.7,0,,0,34.87682,-76.904481
1767,North Carolina,2018-19,Renaissance Montessori Sch. of Cary,,,Wake,,4,,0,0,,0,35.768228,-78.7436867
