index,state,year,name,type,city,county,enroll,mmr,overal,xmed,xper,xrel,lat,lng
2164,New York,2017-18,Sha'Arei Zion Ohel Bracha,Private,Forest Hills,Queens,,98.6,98.6,0,,1.41,40.7301214,-73.8479423
2165,New York,2017-18,St Amelia,Private,Tonawanda,Erie,,98.6,98.6,0,,1.42,42.99464,-78.844526
2166,New York,2017-18,St Anne's,Private,Garden City,Nassau,,98.6,98.6,0.23,,0.92,40.718568,-73.678289
2167,New York,2017-18,St Marys Institute,Private,Amsterdam,Montgomery,,98.6,98,0,,1.36,42.942779,-74.17037
2168,New York,2017-18,St Rose Of Lima,Private,Massapequa,Nassau,,98.6,98.6,0,,1.4,40.6655762,-73.4607255
2169,New York,2017-18,Starbuck Elementary,Public,Watertown,Jefferson,,98.6,98.1,0,,0.48,43.986178,-75.896834
2170,New York,2017-18,Stewart,Public,Garden City,Nassau,,98.6,98.6,0.17,,1.22,40.731079,-73.618809
2171,New York,2017-18,Stockbridge Valley Central,Public,Munnsville,Madison,,98.6,96.6,0,,2.16,42.980382,-75.597783
2172,New York,2017-18,Taconic Hills M.S.,Public,Craryville,Columbia,,98.6,98.6,0,,1.43,42.1719637,-73.5991832
2173,New York,2017-18,Talmud Torah Dnitra,Private,Brooklyn,Kings,,98.6,96.8,0,,1.24,40.6896827,-73.9549859
2174,New York,2017-18,The German,Private,White Plains,Westchester,,98.6,96.6,0.28,,1.13,41.012505,-73.732268
2175,New York,2017-18,Theodore Roosevelt,Public,Cheektowaga,Erie,,98.6,98.2,0.36,,0.72,42.883362,-78.777977
2176,New York,2017-18,Tioga Elementary,Public,Tioga Center,Tioga,,98.6,98.3,0,,1.45,42.05852,-76.353477
2177,New York,2017-18,Tri Valley Elementary,Public,Grahamsville,Sullivan,,98.6,98.3,0.29,,1.15,41.848839,-74.539206
2178,New York,2017-18,Trinity Reg Sch - E Northport,Private,E Northport,Suffolk,,98.6,97.6,0,,1.36,40.873501,-73.3211045
2179,New York,2017-18,Valleyview Elementary,Public,Oneonta,Otsego,,98.6,98.6,0,,1.44,42.456157,-75.046359
2180,New York,2017-18,Van Cortlandtville,Public,Mohegan Lake,Westchester,,98.6,98.4,0.18,,1.23,41.313245,-73.871678
2181,New York,2017-18,Violet Avenue,Public,Poughkeepsie,Dutchess,,98.6,97.9,0,,0.35,41.72785,-73.911868
2182,New York,2017-18,Whitehall Elementary,Public,Whitehall,Washington,,98.6,98.6,0,,1.15,43.555522,-73.374591
2183,New York,2017-18,William Rall,Public,Lindenhurst,Suffolk,,98.6,98.6,0,,1.22,40.706124,-73.389021
2184,New York,2017-18,Wilson,Public,Rockville Centre,Nassau,,98.6,97.4,0.24,,0.95,40.669995,-73.623632
2185,New York,2017-18,Woodland Elementary,Public,East Syracuse,Onondaga,,98.6,98.6,0,,0.29,43.076165,-76.023072
2186,New York,2017-18,Yeshivas Ohr Reuven,Private,Suffern,Rockland,,98.6,97.3,0,,0,41.1499036,-74.1009019
2187,New York,2017-18,Zvi Dov Roth Academy Of Yeshiva Rambam,Private,Brooklyn,Kings,,98.6,98.6,0,,1.39,40.6187076,-73.941918
2188,New York,2017-18,Accompsett Elementary,Public,Smithtown,Suffolk,,98.5,98.2,0,,1.29,40.862938,-73.237968
2189,New York,2017-18,Akron Elementary,Public,Akron,Erie,,98.5,97.8,0.33,,1.5,43.024464,-78.489686
2190,New York,2017-18,Barton Avenue,Public,Patchogue,Suffolk,,98.5,98.5,0,,1.15,40.789828,-73.000924
2191,New York,2017-18,Bay Avenue,Public,Patchogue,Suffolk,,98.5,98.5,0.37,,1.12,40.7614383,-73.0054688
2192,New York,2017-18,Benjamin Franklin Elementary,Public,Yorktown Heights,Westchester,,98.5,98.5,0.19,,0.94,41.330123,-73.829428
2193,New York,2017-18,Birch,Public,Merrick,Nassau,,98.5,98.5,0,,1.54,40.65669,-73.560275
2194,New York,2017-18,Blessed Sacrament,Private,Brooklyn,Kings,,98.5,91.2,0,,0,40.6838834,-73.8740627
2195,New York,2017-18,Boonville Elementary,Public,Boonville,Oneida,,98.5,97.9,1.18,,0.88,43.482259,-75.336508
2196,New York,2017-18,Bretton Woods Elementary,Public,Hauppauge,Suffolk,,98.5,97.5,0.17,,1.17,40.81338,-73.205415
2197,New York,2017-18,Brighter Choice Charter School For Girls,Private,Albany,Albany,,98.5,98.2,0.3,,0.3,42.663125,-73.771242
2198,New York,2017-18,Burr Intermediate,Public,Commack,Suffolk,,98.5,98.5,0.15,,1.34,40.84856,-73.308221
2199,New York,2017-18,Canal View Elementary,Public,Spencerport,Monroe,,98.5,98.1,0,,1.35,43.184556,-77.78869
2200,New York,2017-18,Candor Elementary,Public,Candor,Tioga,,98.5,98.5,0,,1.53,42.230446,-76.337289
2201,New York,2017-18,Caroline Street,Public,Saratoga Springs,Saratoga,,98.5,98,0,,1.76,43.0812079,-73.7672337
2202,New York,2017-18,Chatterton,Public,Merrick,Nassau,,98.5,97.5,0,,1.47,40.66711,-73.553008
2203,New York,2017-18,Chester Elementary,Public,Chester,Orange,,98.5,97.8,0.25,,0.49,41.372485,-74.276677
2204,New York,2017-18,Churchill School (The),Private,New York,New York,,98.5,98.2,0.51,,1.28,40.7415746,-73.9774678
2205,New York,2017-18,Crescent,Private,Hempstead,Nassau,,98.5,95.5,0,,1.52,40.70375,-73.631031
2206,New York,2017-18,Dryden Elementary,Public,Dryden,Tompkins,,98.5,98.5,0,,1.08,42.48911,-76.29573
2207,New York,2017-18,Edith L Slocum Elementary,Public,Ronkonkoma,Suffolk,,98.5,98.2,0,,1.21,40.807926,-73.128479
2208,New York,2017-18,Evans Mills Primary,Public,Evans Mills,Jefferson,,98.5,98.1,0.49,,0.49,44.085306,-75.807792
2209,New York,2017-18,F E Bellows Elementary,Public,Mamaroneck,Westchester,,98.5,97.7,0,,1.54,40.954459,-73.726301
2210,New York,2017-18,Goshen Intermediate,Public,Goshen,Orange,,98.5,98.5,0.15,,1.36,41.413167,-74.320307
2211,New York,2017-18,Greenfield Center,Public,Greenfield Center,Saratoga,,98.5,97.9,0.26,,1.03,43.1347828,-73.8491236
2212,New York,2017-18,Harris Hill Elementary,Public,Penfield,Monroe,,98.5,98.3,0.21,,1.48,43.132441,-77.448419
2213,New York,2017-18,Highview Elementary,Public,Nanuet,Rockland,,98.5,98.5,0,,1.51,41.088344,-74.010951
2214,New York,2017-18,Hillside Childrens Ctr,Private,Rochester,Monroe,,98.5,93.9,1.52,,0,43.136078,-77.580497
2215,New York,2017-18,Holy Family,Private,Norwich,Chenango,,98.5,98.5,0,,0,42.537466,-75.526543
2216,New York,2017-18,Holy Family,Private,Hicksville,Nassau,,98.5,97.4,0,,0.37,40.7530753,-73.5293725
2217,New York,2017-18,John L Edwards,Public,Hudson,Columbia,,98.5,94.6,0,,1.54,42.2530932,-73.7864311
2218,New York,2017-18,Keane Elementary,Public,Schenectady,Schenectady,,98.5,98.2,0,,0,42.7965727,-73.9247193
2219,New York,2017-18,Knox,Private,St James,Suffolk,,98.5,76.1,0,,0,40.914445,-73.186965
2220,New York,2017-18,Lindell Boulevard,Public,Long Beach,Nassau,,98.5,98.5,0,,1.45,40.591391,-73.681985
2221,New York,2017-18,Livingston Manor Elementary/High,Public,Livingston Manor,Sullivan,,98.5,98.3,0,,1.74,41.9031916,-74.8271151
2222,New York,2017-18,Locust Valley Hs/Ms,Public,Locust Valley,Nassau,,98.5,90.4,0,,1.68,40.8874201,-73.591981
2223,New York,2017-18,Mac Arthur,Public,Binghamton,Broome,,98.5,98.2,0.22,,1.1,42.08692,-75.920802
2224,New York,2017-18,Main St,Public,Irvington,Westchester,,98.5,98.2,0,,1.47,41.0394401,-73.8672631
2225,New York,2017-18,Martin Luther King,Public,Schenectady,Schenectady,,98.5,97,0.18,,0.18,42.8019699,-73.9347954
2226,New York,2017-18,Martin Road Elementary,Public,Lackawanna,Erie,,98.5,97.1,0.32,,0.16,42.815472,-78.817056
2227,New York,2017-18,Mckenna Elementary,Public,Massapequa Park,Nassau,,98.5,96.1,0.22,,1.52,40.690233,-73.448855
2228,New York,2017-18,Miller Hill Sand Lake,Public,Averill Park,Rensselaer,,98.5,98.5,0,,1,42.6384034,-73.5434179
2229,New York,2017-18,Montauk,Public,Montauk,Suffolk,,98.5,97.4,0,,1.11,41.036139,-71.957358
2230,New York,2017-18,Northside Elementary,Public,Farmingdale,Nassau,,98.5,98.5,0,,1.5,40.739305,-73.446046
2231,New York,2017-18,Old Bethpage,Public,Old Bethpage,Nassau,,98.5,98.2,0,,1.53,40.768867,-73.450741
2232,New York,2017-18,Our Lady Of The Angelus,Private,Rego Park,Queens,,98.5,98.5,0,,1.54,40.7306755,-73.8583523
2233,New York,2017-18,Our Saviour Lutheran,Private,Bronx,Bronx,,98.5,95.4,0,,0,40.8501,-73.850911
2234,New York,2017-18,Pequenakonck Elementary,Public,North Salem,Westchester,,98.5,98,0,,1.48,41.348165,-73.589006
2235,New York,2017-18,Peterboro Street Elementary,Public,Canastota,Madison,,98.5,98.5,0,,1.5,43.081837,-75.749866
2236,New York,2017-18,Pine Hill Education Center,Public,Buffalo,Erie,,98.5,98.5,0,,0,42.922301,-78.795042
2237,New York,2017-18,Ps 198 International Preparatory,Public,Buffalo,Erie,,98.5,87.9,0.33,,0.33,42.9039027,-78.8853549
2238,New York,2017-18,Ps 54 Dr. George E Blackman School Of Excellence,Public,Buffalo,Erie,,98.5,97.3,0.98,,0.24,42.9336274,-78.8459154
2239,New York,2017-18,Ps 72 Lorraine Elementary,Public,Buffalo,Erie,,98.5,94.7,0.54,,1.08,42.8467902,-78.8143828
2240,New York,2017-18,Salem Elementary,Public,Salem,Washington,,98.5,97.8,0.36,,0,43.174204,-73.324193
2241,New York,2017-18,Saw Mill Road,Public,North Bellmore,Nassau,,98.5,98.4,0.4,,0.79,40.689507,-73.528185
2242,New York,2017-18,School 5 John Williams,Public,Rochester,Monroe,,98.5,95.3,0,,0,43.162551,-77.624148
2243,New York,2017-18,Seneca Street Elementary,Public,Oneida,Madison,,98.5,98.5,0,,1.52,43.085717,-75.6533484
2244,New York,2017-18,Seton Catholic At All Saints,Private,Endicott,Broome,,98.5,95.5,0,,2.26,42.1003428,-76.0497696
2245,New York,2017-18,Shelter Rock Elementary,Public,Manhasset,Nassau,,98.5,97.7,0.68,,1.09,40.784581,-73.679863
2246,New York,2017-18,Sherman Elementary,Public,Sherman,Chautauqua,,98.5,97.5,0,,1.01,42.161329,-79.594003
2247,New York,2017-18,Signal Hill Elementary,Public,Dix Hills,Suffolk,,98.5,98,0,,1.95,40.811014,-73.369068
2248,New York,2017-18,Southern Westchester Boces,BOCES,Rye Brook,Westchester,,98.5,94.5,0.91,,1.22,41.021687,-73.6854432
2249,New York,2017-18,Southtowns Catholic Elem,Private,Lake View,Erie,,98.5,98.5,0,,1.53,42.7110416,-78.9327665
2250,New York,2017-18,St Anne Institute,Private,Albany,Albany,,98.5,94,0,,0,42.67163,-73.782631
2251,New York,2017-18,St Christophers,Private,Tonawanda,Erie,,98.5,97.9,0.3,,1.19,43.0272542,-78.8227794
2252,New York,2017-18,St Elizabeth Ann Seton Reg School (South Campus),Private,Bellmore,Nassau,,98.5,94.3,0,,1.13,40.6660441,-73.5269651
2253,New York,2017-18,St Joseph,Private,Lake Ronkonkoma,Suffolk,,98.5,97.7,0.76,,1.52,40.8174565,-73.1171866
2254,New York,2017-18,St Marys,Private,Canandaigua,Ontario,,98.5,96.3,0,,3.73,42.8914245,-77.2824929
2255,New York,2017-18,St Marys School For The Deaf,Private,Buffalo,Erie,,98.5,94.1,0,,0,42.9307251,-78.8470834
2256,New York,2017-18,St Rose Of Lima,Private,Rockaway Beach,Queens,,98.5,92.7,0,,1.22,40.5866732,-73.8091399
2257,New York,2017-18,Summit Park Elementary,Public,New City,Rockland,,98.5,98.5,0,,0,41.159515,-74.034629
2258,New York,2017-18,Sunquam Elementary,Public,Melville,Suffolk,,98.5,98.3,0.17,,1.2,40.791601,-73.419746
2259,New York,2017-18,Thornell Road,Public,Pittsford,Monroe,,98.5,98,0.26,,1.28,43.056882,-77.509799
2260,New York,2017-18,Timber Point Elementary,Public,East Islip,Suffolk,,98.5,97.5,1.02,,1.53,40.722139,-73.173515
2261,New York,2017-18,Traver Road Primary,Public,Pleasant Valley,Dutchess,,98.5,98.5,0,,1.47,41.745956,-73.814994
2262,New York,2017-18,Trey Whitfield,Private,Brooklyn,Kings,,98.5,94,0,,0,40.6749711,-73.9009895
2263,New York,2017-18,Walter B Howard Elementary,Public,New Lebanon,Columbia,,98.5,96,0,,1.49,42.488289,-73.464815
2264,New York,2017-18,Wantagh,Public,Wantagh,Nassau,,98.5,97.9,0,,0.97,40.678966,-73.505982
2265,New York,2017-18,Waterman Elementary,Public,Skaneateles,Onondaga,,98.5,98.5,0,,1.53,42.951379,-76.420786
2266,New York,2017-18,West Gates Avenue,Public,Lindenhurst,Suffolk,,98.5,13.5,0,,1.5,40.680205,-73.379479
2267,New York,2017-18,Attica Elementary,Public,Attica,Wyoming,,98.4,98.4,0,,1.3,42.865631,-78.27953
2268,New York,2017-18,Brookside,Public,Yorktown Heights,Westchester,,98.4,96.8,0,,0,41.286442,-73.781068
2269,New York,2017-18,Centennial Avenue,Public,Roosevelt,Nassau,,98.4,97,0.2,,0.2,40.6769883,-73.5933323
2270,New York,2017-18,Cherry Road Elementary,Public,Syracuse,Onondaga,,98.4,98.1,0.27,,1.37,43.043851,-76.211124
2271,New York,2017-18,Cloverbank Elementary,Public,Hamburg,Erie,,98.4,98.2,0.36,,1.25,42.747884,-78.895336
2272,New York,2017-18,Colden Elementary,Public,Colden,Erie,,98.4,98.4,0,,1.1,42.641819,-78.68796
2273,New York,2017-18,Coram Elementary,Public,Coram,Suffolk,,98.4,97.8,0.09,,1.35,40.878429,-72.993222
2274,New York,2017-18,Deauville Gardens West Elementary,Public,Copiague,Suffolk,,98.4,98.4,0,,0.81,40.671119,-73.401492
2275,New York,2017-18,Delaware Primary Elementary,Public,Syracuse,Onondaga,,98.4,97.6,0,,0.27,43.0387892,-76.1731451
2276,New York,2017-18,Douglas G Grafflin,Public,Chappaqua,Westchester,,98.4,97.3,0,,0,41.154254,-73.757384
2277,New York,2017-18,East Syracuse Elementary,Public,E Syracuse,Onondaga,,98.4,97.8,0,,0.31,43.0691167,-76.0756314
2278,New York,2017-18,F S Banford Elementary,Public,Canton,St. Lawrence,,98.4,98.4,0.23,,1.36,44.607234,-75.16834
2279,New York,2017-18,Greater New York Academy,Private,Woodside,Queens,,98.4,98.4,0,,1.63,40.74354,-73.907381
2280,New York,2017-18,Hanson Place Seven Day Adventist,Private,Brooklyn,Kings,,98.4,89.1,0,,1.56,40.6867476,-73.9770948
2281,New York,2017-18,Harry Hoag,Public,Fort Plain,Montgomery,,98.4,97.7,0.23,,1.37,42.933295,-74.635328
2282,New York,2017-18,Hewitt,Public,Rockville Centre,Nassau,,98.4,97.8,0,,1.12,40.67432,-73.63673
2283,New York,2017-18,Holmes Elementary,Public,Tonawanda,Erie,,98.4,98.1,0.31,,1.26,42.976319,-78.897257
2284,New York,2017-18,Holy Rosary,Private,Staten Island,Richmond,,98.4,98.4,0,,0,40.595722,-74.076171
2285,New York,2017-18,Ichabod Crane Primary,Public,Valatie,Columbia,,98.4,98,0.2,,0.8,42.428691,-73.682499
2286,New York,2017-18,Kent Elementary,Public,Carmel,Putnam,,98.4,98.2,0,,1.56,41.492157,-73.682287
2287,New York,2017-18,Kipp Tech Valley Charter,Private,Albany,Albany,,98.4,97.3,0,,1.43,42.669695,-73.755746
2288,New York,2017-18,Long Beach Catholic Regional,Private,Long Beach,Nassau,,98.4,98.4,0,,1.25,40.584962,-73.685391
2289,New York,2017-18,Long Branch Elementary,Public,Liverpool,Onondaga,,98.4,98.4,0.27,,0.8,43.127616,-76.232561
2290,New York,2017-18,Long Lake Central,Public,Long Lake,Hamilton,,98.4,90.2,0,,0,43.9728,-74.42216
2291,New York,2017-18,Manorhaven Elementary,Public,Port Washington,Nassau,,98.4,94.7,0.2,,0.39,40.846989,-73.711578
2292,New York,2017-18,Martin De Porres School Elementary/Jhs,Private,Elmont,Nassau,,98.4,97.7,0,,0,40.6956593,-73.7161472
2293,New York,2017-18,Middleburgh Elementary,Public,Middleburgh,Schoharie,,98.4,97.5,0,,1.37,42.593852,-74.330303
2294,New York,2017-18,Minisink Valley Intermediate,Public,Slate Hill,Orange,,98.4,98.4,0,,1.24,41.3805682,-74.5181276
2295,New York,2017-18,Mosdos Chasidei Square,Private,Brooklyn,Kings,,98.4,95.9,1.22,,1.22,40.701688,-73.956493
2296,New York,2017-18,Mount Pleasant Elementary,Public,Smithtown,Suffolk,,98.4,98,0,,1.44,40.837528,-73.188656
2297,New York,2017-18,Newfield Elementary,Public,Newfield,Tompkins,,98.4,97.8,0,,1.64,42.357903,-76.596886
2298,New York,2017-18,Oakwood Primary Center,Public,Huntington,Suffolk,,98.4,97.1,0,,0.98,40.833224,-73.436072
2299,New York,2017-18,Park Road,Public,Pittsford,Monroe,,98.4,98.4,0.23,,1.4,43.050154,-77.493203
2300,New York,2017-18,Parkdale Elementary,Public,East Aurora,Erie,,98.4,98.1,0.32,,1.28,42.771397,-78.63069
2301,New York,2017-18,Pine Hills Elementary,Public,Albany,Albany,,98.4,97.7,0,,0.26,42.667427,-73.790534
2302,New York,2017-18,Prospect Park Yeshiva,Private,Brooklyn,Kings,,98.4,96.8,0.23,,1.83,40.60621,-73.956261
2303,New York,2017-18,Roanoke Avenue,Public,Riverhead,Suffolk,,98.4,97.1,0,,1.58,40.920568,-72.664734
2304,New York,2017-18,Robert R Graves,Public,Port Ewen,Ulster,,98.4,97.7,0.26,,1.3,41.894924,-73.982787
2305,New York,2017-18,Seaford Harbor,Public,Seaford,Nassau,,98.4,98.3,0.17,,0.69,40.657223,-73.50023
2306,New York,2017-18,Shaare Torah Girls Elementary School & Pre-School,Private,Brooklyn,Kings,,98.4,98.4,0,,1.63,40.6443056,-73.974868
2307,New York,2017-18,South Side Elementary,Public,Canastota,Madison,,98.4,98.4,0,,1.56,43.074063,-75.749122
2308,New York,2017-18,Southdown Primary,Public,Huntington,Suffolk,,98.4,96.6,0,,1.31,40.8901767,-73.4383998
2309,New York,2017-18,Southold Elementary,Public,Southold,Suffolk,,98.4,96.4,0.27,,1.65,41.058359,-72.429759
2310,New York,2017-18,Springs,Public,E Hampton,Suffolk,,98.4,98.4,0.57,,0.43,41.017394,-72.154686
2311,New York,2017-18,St John,Private,Binghamton,Broome,,98.4,97.7,1.55,,0.78,42.0913912,-75.9079416
2312,New York,2017-18,St Lukes,Private,Whitestone,Queens,,98.4,94.6,0,,1.08,40.784478,-73.810237
2313,New York,2017-18,St Regis Falls Central,Public,St Regis Falls,Franklin,,98.4,97.3,0,,1.55,44.6793336,-74.5449143
2314,New York,2017-18,St William The Abbot,Private,Seaford,Nassau,,98.4,92,0.8,,0.53,40.6731653,-73.486669
2315,New York,2017-18,Stella Niagara Education Park,Private,Stella Niagara,Niagara,,98.4,98.4,0,,1.6,43.200121,-79.040556
2316,New York,2017-18,Sycamore Avenue Elementary,Public,Bohemia,Suffolk,,98.4,98.2,0,,1.15,40.75854,-73.119669
2317,New York,2017-18,The Kildonan,Private,Amenia,Dutchess,,98.4,95.3,0,,1.56,41.89306,-73.553281
2318,New York,2017-18,Tomer Dvora School For Girls - Site 2,Private,Brooklyn,Kings,,98.4,97.9,0,,1.56,40.642412,-73.9989716
2319,New York,2017-18,Western Ny Maritime Charter,Private,Buffalo,Erie,,98.4,96.2,0,,0.23,42.892198,-78.864913
2320,New York,2017-18,Westhampton Beach Elementary,Public,West Hampton Beach,Suffolk,,98.4,97.6,0,,1.6,40.818377,-72.653257
2321,New York,2017-18,Willsboro Central,Public,Willsboro,Essex,,98.4,95.1,1.65,,0.41,44.364613,-73.390089
2322,New York,2017-18,Yeshiva And Mesifta V'Yoel Moshe,Private,Brooklyn,Kings,,98.4,98.4,0,,1.61,40.6311341,-73.9922777
2323,New York,2017-18,Yeshiva Darche Torah,Private,Far Rockaw,Queens,,98.4,98.2,0.05,,0.21,40.5966692,-73.7489631
2324,New York,2017-18,Alice E Grady Elementary,Public,Elmsford,Westchester,,98.3,89.4,0.29,,0.57,41.049386,-73.818303
2325,New York,2017-18,Altamont Elementary,Public,Altamont,Albany,,98.3,98,0,,1.7,42.700052,-74.026912
2326,New York,2017-18,Buckley Country Day,Private,Roslyn,Nassau,,98.3,97.9,0,,1.73,40.7686767,-73.6780842
2327,New York,2017-18,Catskill Elementary,Public,Catskill,Greene,,98.3,98.2,0,,1.51,42.206635,-73.872915
2328,New York,2017-18,Cherry Avenue Elementary,Public,West Sayville,Suffolk,,98.3,98.3,0,,1.65,40.739158,-73.094352
2329,New York,2017-18,Council Rock,Public,Rochester,Monroe,,98.3,98.1,0.29,,1.45,43.130725,-77.549776
2330,New York,2017-18,Delaware Academy Elementary,Public,Delhi,Delaware,,98.3,97.1,1.15,,1.44,42.270086,-74.912457
2331,New York,2017-18,Ellenville Elementary,Public,Ellenville,Ulster,,98.3,97.2,0,,0.58,41.717531,-74.390382
2332,New York,2017-18,Elmwood Elementary,Public,Monsey,Rockland,,98.3,96.8,0,,0.57,41.112211,-74.066825
2333,New York,2017-18,Enfield,Public,Ithaca,Tompkins,,98.3,98.3,0,,1.69,42.449164,-76.631834
2334,New York,2017-18,F P Donnelly,Public,Conklin,Broome,,98.3,97.5,0,,1.27,42.061256,-75.810375
2335,New York,2017-18,Fredonia Elementary,Public,Fredonia,Chautauqua,,98.3,97.8,0,,0.93,42.447211,-79.307953
2336,New York,2017-18,George D. Ryder Elementary,Public,Cobleskill,Schoharie,,98.3,98.3,0,,1.7,42.679369,-74.498988
2337,New York,2017-18,Gilboa Conesville Central,Public,Gilboa,Schoharie,,98.3,92.6,0,,1.68,42.392351,-74.440818
2338,New York,2017-18,Heritage Heights Elementary,Public,Amherst,Erie,,98.3,96.1,0,,1.4,43.028235,-78.797332
2339,New York,2017-18,Hfm Boces,BOCES,Johnstown,Montgomery,,98.3,97.5,0,,1.67,42.9839732,-74.2982099
2340,New York,2017-18,Highland Elementary,Public,Derby,Erie,,98.3,98.3,0,,1.71,42.703292,-78.972955
2341,New York,2017-18,Holmes,Public,Mt Vernon,Westchester,,98.3,95,0.28,,1.12,40.9174149,-73.8239864
2342,New York,2017-18,Houghton Academy,Private,Houghton,Allegany,,98.3,93,0,,0,42.42521,-78.161191
2343,New York,2017-18,John F Kennedy Elementary,Public,East Islip,Suffolk,,98.3,97.6,1.08,,1.29,40.724148,-73.187337
2344,New York,2017-18,K C Heffernan Elementary,Public,Marcellus,Onondaga,,98.3,98.1,0,,1.73,42.989766,-76.343441
2345,New York,2017-18,L Pearl Palmer Elementary,Public,Baldwinsville,Onondaga,,98.3,98.1,0.43,,1.29,43.151203,-76.276122
2346,New York,2017-18,Lawrence Early Childhood Center At #4,Public,Inwood,Nassau,,98.3,95.6,0,,0.55,40.615863,-73.741114
2347,New York,2017-18,Lincoln Titus Elementary,Public,Crompond,Westchester,,98.3,98.3,0,,1.68,41.299954,-73.861038
2348,New York,2017-18,Margaretville Central,Public,Margaretville,Delaware,,98.3,95.1,0,,1.72,42.145729,-74.653538
2349,New York,2017-18,Martin Luther King Elementary,Public,Wyandanch,Suffolk,,98.3,98,0,,0,40.745736,-73.362217
2350,New York,2017-18,Mercaz Gan Of Flatbush/Yeshiva Ohel,Private,Brooklyn,Kings,,98.3,82.8,0,,1.72,40.6068186,-73.9502141
2351,New York,2017-18,Minnesauke,Public,Setauket,Suffolk,,98.3,98,0.34,,1.7,40.9238066,-73.1059268
2352,New York,2017-18,Montessori Magnet,Public,Albany,Albany,,98.3,98,0,,0.68,42.683544,-73.799205
2353,New York,2017-18,Netherwood,Public,Hyde Park,Dutchess,,98.3,96.3,0,,1.35,41.791978,-73.859895
2354,New York,2017-18,Ny Mills Elementary,Public,New York Mills,Oneida,,98.3,97.6,0,,1.72,43.0924018,-75.2911974
2355,New York,2017-18,Pine Bush Elementary,Public,Pine Bush,Orange,,98.3,96.5,0.47,,1.26,41.599725,-74.311175
2356,New York,2017-18,Ps 17 Early Childhood Center,Public,Buffalo,Erie,,98.3,98.3,0,,0,42.9217384,-78.8590073
2357,New York,2017-18,Ps 80 Highgate Heights Elementary,Public,Buffalo,Erie,,98.3,92.1,0,,0,42.948498,-78.8061613
2358,New York,2017-18,Sauquoit Valley Elementary,Public,Sauquoit,Oneida,,98.3,98.3,0,,1.21,42.991752,-75.256452
2359,New York,2017-18,Schenevus Central,Public,Schenevus,Otsego,,98.3,98,0.28,,1.42,42.550483,-74.819269
2360,New York,2017-18,Seaman Elementary,Public,Jericho,Nassau,,98.3,97.6,0.34,,1.36,40.7855837,-73.5423862
2361,New York,2017-18,Smith Clove Elementary,Public,Central Valley,Orange,,98.3,91.5,0.95,,1.52,41.333455,-74.120904
2362,New York,2017-18,South Davis Elementary,Public,Orchard Park,Erie,,98.3,98.3,0.29,,1.43,42.763873,-78.751371
2363,New York,2017-18,St Joseph,Private,Long Island City,Queens,,98.3,92.8,0,,0,40.7630894,-73.9115673
2364,New York,2017-18,St Mark,Private,Brooklyn,Kings,,98.3,97.2,0,,2.27,40.5880163,-73.9507756
2365,New York,2017-18,St Paul Lutheran,Private,Hilton,Monroe,,98.3,97.4,0.85,,0.85,43.290144,-77.788143
2366,New York,2017-18,St Thomas The Apostle Catholic Academy,Private,Woodhaven,Queens,,98.3,96.6,1.15,,0,40.6914854,-73.8563534
2367,New York,2017-18,State Street Intermediate,Public,Skaneateles,Onondaga,,98.3,98.3,0,,1.39,42.951796,-76.425294
2368,New York,2017-18,Unqua Elementary,Public,Massapequa,Nassau,,98.3,98.3,0.19,,1.3,40.673576,-73.438834
2369,New York,2017-18,Waverly Avenue,Public,Holtsville,Suffolk,,98.3,97.2,0.18,,1.29,40.824287,-73.045227
2370,New York,2017-18,Wayne-Finger Lakes Boces - Midlakes Education Center,BOCES,Clifton Springs,Ontario,,98.3,98.3,0,,1.69,42.9581216,-77.0956506
2371,New York,2017-18,West Elementary,Public,Long Beach,Nassau,,98.3,97.8,0.84,,1.11,40.5875,-73.6961
2372,New York,2017-18,Westfield Elementary,Public,Westfield,Chautauqua,,98.3,98.3,0.7,,0.7,42.329489,-79.568592
2373,New York,2017-18,Winston Preparatory,Private,New York,New York,,98.3,95.3,0,,1.27,40.739694,-73.996828
2374,New York,2017-18,Yeshiva Of Far Rockaway,Private,Far Rockaway,Queens,,98.3,90.7,0,,1.69,40.60048,-73.743881
2375,New York,2017-18,Alden Intermediate,Public,Alden,Erie,,98.2,98.2,0,,1.75,42.90323,-78.492271
2376,New York,2017-18,Alton B Parker,Public,Cortland,Cortland,,98.2,98.2,0,,1.75,42.603414,-76.188767
2377,New York,2017-18,Arrowhead Elementary,Public,East Setauket,Suffolk,,98.2,98.2,0.33,,1.5,40.909252,-73.071302
2378,New York,2017-18,Avoca Central,Public,Avoca,Steuben,,98.2,97.2,0.23,,1.61,42.411905,-77.416186
2379,New York,2017-18,Bais Yaakov Of Ramapo,Private,Monsey,Rockland,,98.2,98.2,0,,0.88,41.165767,-74.093943
2380,New York,2017-18,Como Park Elementary,Public,Lancaster,Erie,,98.2,98.2,0,,1.77,42.892181,-78.674204
2381,New York,2017-18,Dogwood Elementary,Public,Smithtown,Suffolk,,98.2,97.7,0.25,,1.78,40.858275,-73.176896
2382,New York,2017-18,East Rochester Elementary,Public,E Rochester,Monroe,,98.2,96.8,0.45,,1.36,43.107274,-77.4932241
2383,New York,2017-18,Fifth Avenue,Public,Bay Shore,Suffolk,,98.2,97.3,0,,1.81,40.731327,-73.260636
