index,state,year,name,type,city,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
7329,California,2018-19,Missionette Christian Academy,Private,Inglewood,Los Angeles,,,,,,,33.9587256,-118.3531404
7330,California,2018-19,Mistwood Educational Center,Private,Bayside,Humboldt,4,,,,,,40.84205,-124.063611
7331,California,2018-19,Modesto Christian Elementary/Middle,Private,Modesto,Stanislaus,18,,,,,,37.7230607,-121.0798183
7332,California,2018-19,Mokelumne Hill Elementary,Public,Mokelumne Hill,Calaveras,16,,,,,,38.29905,-120.69796
7333,California,2018-19,Monarch,Public,San Diego,San Diego,12,,,,,,32.702395,-117.150395
7334,California,2018-19,Monarch Academy,Public,Mariposa,Mariposa,1,,,,,,37.487586,-119.962543
7335,California,2018-19,Monarch Christian Academy,Private,Milpitas,Santa Clara,18,,,,,,37.3310048,-122.0696011
7336,California,2018-19,Monarch Christian,Private,Chatsworth,Los Angeles,17,,,,,,34.257184,-118.612045
7337,California,2018-19,Monarch Learning Center,Public,Redding,Shasta,11,,,,,,40.537874,-122.388211
7338,California,2018-19,Montadhar Peace,Private,Lake Forest,Orange,4,,,,,,33.612668,-117.702208
7339,California,2018-19,Monte Rio Elementary,Public,Monte Rio,Sonoma,11,,,,,,38.471616,-123.01511
7340,California,2018-19,Monte Vista,Public,Simi Valley,Ventura,3,,,,,,34.26149,-118.781791
7341,California,2018-19,Montebello Christian,Private,Montebello,Los Angeles,11,,,,,,34.008497,-118.106559
7342,California,2018-19,Montecito Baptist,Private,Ontario,San Bernardino,8,,,,,,34.02725,-117.596851
7343,California,2018-19,Monterey Bay Christian,Private,Seaside,Monterey,11,,,,,,36.60199,-121.841731
7344,California,2018-19,Monterey County Home Charter,Public,Salinas,Monterey,9,,,,,,36.65341,-121.63976
7345,California,2018-19,Monterey Park Christian,Private,Monterey Park,Los Angeles,12,,,,,,34.04176,-118.129391
7346,California,2018-19,Montessori Academy,Private,Riverside,Riverside,18,,,,,,33.95642,-117.382191
7347,California,2018-19,Montessori Academy Of Arcadia,Private,Monrovia,Los Angeles,,,,,,,34.13091,-118.019211
7348,California,2018-19,Montessori Academy Of Chino,Private,Chino,San Bernardino,16,,,,,,34.0188103,-117.7064068
7349,California,2018-19,Montessori Academy Of Culver City,Private,Culver City,Los Angeles,,,,,,,33.9835376,-118.389774
7350,California,2018-19,Montessori Academy Of Upland,Private,Upland,San Bernardino,1,,,,,,34.1085,-117.647321
7351,California,2018-19,Montessori Academy Of West Covina,Private,West Covina,Los Angeles,1,,,,,,34.05344,-117.923891
7352,California,2018-19,Montessori American,Private,Chula Vista,San Diego,17,,,,,,32.65174,-117.047991
7353,California,2018-19,Montessori At The Park,Private,Rancho Santa Margarita,Orange,16,,,,,,33.64666,-117.593391
7354,California,2018-19,Montessori Child Development Center,Private,Huntington Beach,Orange,12,,,,,,33.72683,-118.027761
7355,California,2018-19,Montessori Child Development Center,Private,Poway,San Diego,18,,,,,,32.9839,-117.022711
7356,California,2018-19,Montessori Childrens,Private,San Luis Obispo,San Luis Obispo,10,,,,,,35.2419431,-120.677223
7357,California,2018-19,Montessori Childrens Academy,Private,Downey,Los Angeles,13,,,,,,34.0911758,-118.3646719
7358,California,2018-19,Montessori Childrens House,Private,Long Beach,Los Angeles,15,,,,,,33.7883,-118.122921
7359,California,2018-19,Montessori Childrens House,Private,Riverside,Riverside,12,,,,,,33.910027,-117.465018
7360,California,2018-19,Montessori De Terra Linda,Private,San Rafael,Marin,18,,,,,,38.01373,-122.558511
7361,California,2018-19,Montessori Education Center,Private,Anaheim,Orange,7,,,,,,33.8285303,-117.9389441
7362,California,2018-19,Montessori Elementary Of Shady Oaks,Private,Redding,Shasta,6,,,,,,40.5873072,-122.3396047
7363,California,2018-19,Montessori Explorer,Private,Chula Vista,San Diego,6,,,,,,32.6339567,-117.0516483
7364,California,2018-19,Montessori Family,Private,El Cerrito,Contra Costa,13,,,,,,37.932,-122.310791
7365,California,2018-19,Montessori Harbor Mesa Elementary,Private,Costa Mesa,Orange,4,,,,,,33.6815262,-117.9210125
7366,California,2018-19,Montessori House Of Children,Private,Anaheim,Orange,2,,,,,,33.81587,-117.976791
7367,California,2018-19,Montessori Learning Center,Private,Salinas,Monterey,8,,,,,,36.64625,-121.666481
7368,California,2018-19,Montessori Learning Center,Private,Anaheim,Orange,6,,,,,,33.83735,-117.920901
7369,California,2018-19,Montessori Of Brea Inc.,Private,Brea,Orange,18,,,,,,33.910555,-117.907274
7370,California,2018-19,Montessori Of Laguna Niguel,Private,Laguna Niguel,Orange,12,,,,,,33.508892,-117.708575
7371,California,2018-19,Montessori On Elm,Private,Long Beach,Los Angeles,9,,,,,,33.77857,-118.187281
7372,California,2018-19,Montessori One,Private,Westlake Village,Ventura,11,,,,,,34.15749,-118.835401
7373,California,2018-19,Montessori School House,Private,Rancho Cucamonga,San Bernardino,15,,,,,,34.09063,-117.594641
7374,California,2018-19,Montessori School Of Brentwood,Private,Brentwood,Contra Costa,14,,,,,,37.925745,-121.7181654
7375,California,2018-19,Montessori School Of Fremont,Private,Fremont,Alameda,16,,,,,,37.53396,-121.921551
7376,California,2018-19,Montessori School Of Manhattan Beach 2,Private,Manhattan Beach,Los Angeles,7,,,,,,33.8949846,-118.4110161
7377,California,2018-19,Montessori School Of Oceanside,Private,Oceanside,San Diego,12,,,,,,33.172689,-117.254403
7378,California,2018-19,Montessori School Of Oceanside 2,Private,Oceanside,San Diego,2,,,,,,33.217423,-117.271471
7379,California,2018-19,Montessori School Of Ojai,Private,Ojai,Ventura,15,,,,,,34.4235869,-119.3081544
7380,California,2018-19,Montessori School Of San Diego,Private,San Diego,San Diego,16,,,,,,32.73666,-117.174531
7381,California,2018-19,Montessori School Of San Leandro,Private,San Leandro,Alameda,12,,,,,,37.69861,-122.105511
7382,California,2018-19,Montessori School Of The Desert,Private,Palm Desert,Riverside,5,,,,,,33.72848,-116.375151
7383,California,2018-19,Montessori School Of The Valley,Private,Palm Desert,Riverside,6,,,,,,33.73488,-116.311951
7384,California,2018-19,Montgomery Creek Elementary,Public,Montgomery Creek,Shasta,7,,,,,,40.843505,-121.920753
7385,California,2018-19,Montgomery Elementary,Public,Cazadero,Sonoma,5,,,,,,38.539494,-123.09202
7386,California,2018-19,Montrose Christian Montessori,Private,Montrose,Los Angeles,,,,,,,34.2085777,-118.234868
7387,California,2018-19,Montys Montessori Academy Of Calimesa,Private,Calimesa,Riverside,8,,,,,,33.9816122,-117.0499864
7388,California,2018-19,Moores Daycare Preparatory,Private,Los Angeles,Los Angeles,,,,,,,33.9237882,-118.3069019
7389,California,2018-19,Moorpark Kindercare,Private,Moorpark,Ventura,17,,,,,,34.263895,-118.86566
7390,California,2018-19,More Life Christian Academy,Private,Sacramento,Sacramento,,,,,,,38.638156,-121.436508
7391,California,2018-19,Morgan Academy,Private,Corona,Riverside,14,,,,,,33.754895,-117.46295
7392,California,2018-19,Morgan Autism Center,Private,San Jose,Santa Clara,2,,,,,,37.30645,-121.915791
7393,California,2018-19,Morning Dove Christian,Private,Moreno Valley,Riverside,3,,,,,,33.881319,-117.224677
7394,California,2018-19,Morning Tree,Private,Walnut Creek,Contra Costa,,,,,,,37.8830035,-122.0363763
7395,California,2018-19,Most Holy Trinity,Private,San Jose,Santa Clara,17,,,,,,37.330507,-121.826729
7396,California,2018-19,Mother Lode Adventist Junior Academy,Private,Sonora,Tuolumne,7,,,,,,37.98399,-120.392714
7397,California,2018-19,Mount Calvary Lutheran,Private,Redding,Shasta,4,,,,,,40.55022,-122.329451
7398,California,2018-19,Mount Madonna,Private,Watsonville,Santa Cruz,8,,,,,,37.0287895,-121.7424293
7399,California,2018-19,Mount St. Marys Academy,Private,Grass Valley,Nevada,8,,,,,,39.21454,-121.067821
7400,California,2018-19,Mount Tamalpais,Private,Mill Valley,Marin,15,,,,,,37.88873,-122.533641
7401,California,2018-19,Mountain Elementary,Public,Gasquet,Del Norte,3,,,,,,41.846615,-123.962556
7402,California,2018-19,Mountain House Elementary,Public,Byron,Alameda,1,,,,,,37.805555,-121.5773
7403,California,2018-19,Mountain Valley Academy,Public,Ramona,San Diego,14,,,,,,33.026426,-116.878444
7404,California,2018-19,Mountain View Learning Academy,Public,Alpine,San Diego,7,,,,,,32.831714,-116.816099
7405,California,2018-19,Mt Calvary Lutheran,Private,Diamond Bar,Los Angeles,14,,,,,,34.0582051,-118.3971891
7406,California,2018-19,Mt. Baldy Joint Elementary,Public,Mt. Baldy,San Bernardino,13,,,,,,34.231021,-117.662507
7407,California,2018-19,Mt. Everest Academy,Public,San Diego,San Diego,10,,,,,,32.819872,-117.186551
7408,California,2018-19,Mt. Lassen Charter,Public,Herlong,Lassen,7,,,,,,40.4211,-120.650932
7409,California,2018-19,Mt. Vernon Christian Academy,Private,San Francisco,San Francisco,1,,,,,,37.7053807,-122.4162649
7410,California,2018-19,Muhammad University Of Islam Los Angeles,Private,Los Angeles,Los Angeles,,,,,,,33.8896578,-118.2075904
7411,California,2018-19,Mulberry Elementary,Public,Brawley,Imperial,5,,,,,,33.044046,-115.417728
7412,California,2018-19,Mupu Elementary,Public,Santa Paula,Ventura,18,,,,,,34.386278,-119.071706
7413,California,2018-19,Murrieta Springs Adventist Christian,Private,Murrieta,Riverside,5,,,,,,33.5795185,-117.2440222
7414,California,2018-19,Mustard Seed,Private,Sacramento,Sacramento,4,,,,,,38.59108,-121.4829345
7415,California,2018-19,Napa Christian Campus Of Education,Private,Napa,Napa,6,,,,,,38.29022,-122.298601
7416,California,2018-19,Nathanael Homeschool Academy,Private,Eastvale,Riverside,,,,,,,33.984955,-117.3480132
7417,California,2018-19,National University Academy,Public,Vista,San Diego,1,,,,,,33.172533,-117.220099
7418,California,2018-19,Needles Seventhday Adventist,Private,Needles,San Bernardino,2,,,,,,34.8287237,-114.6123775
7419,California,2018-19,Nehemiah Christian Academy,Private,Sacramento,Sacramento,6,,,,,,38.6267755,-121.4264219
7420,California,2018-19,Neighborhood Christian,Private,Dixon,Solano,14,,,,,,38.440709,-121.822016
7421,California,2018-19,Nell Dawson Elementary,Public,Coalinga,Fresno,1,,,,,,36.147735,-120.36419
7422,California,2018-19,Nevada City Charter,Public,Nevada City,Nevada,8,,,,,,39.254845,-121.030894
7423,California,2018-19,Nevada County Special Education,Public,Nevada City,Nevada,10,,,,,,39.254791,-121.031104
7424,California,2018-19,New Covenant Academy,Private,Los Angeles,Los Angeles,11,,,,,,34.06417,-118.289431
7425,California,2018-19,New Dimensions,Private,Pomona,Los Angeles,2,,,,,,34.055661,-117.753778
7426,California,2018-19,New Harvest Christian,Private,Norwalk,Los Angeles,9,,,,,,33.7276522,-118.2854602
7427,California,2018-19,New Harvest Christian,Private,Modesto,Stanislaus,2,,,,,,37.6549121,-121.0239703
7428,California,2018-19,New Harvest Christian,Private,Fresno,Fresno,1,,,,,,36.7619468,-119.736858
7429,California,2018-19,New Hope Academy,Private,Concord,Contra Costa,10,,,,,,37.99682,-122.041181
7430,California,2018-19,New Horizon Academy,Private,San Francisco,San Francisco,1,,,,,,37.7284108,-122.3823116
7431,California,2018-19,New Horizon School Los Angeles,Private,Los Angeles,Los Angeles,10,,,,,,34.0664143,-118.291309
7432,California,2018-19,New Horizon School Westside,Private,Los Angeles,Los Angeles,12,,,,,,34.04324,-118.446021
7433,California,2018-19,New Journey Excel Academy,Private,Hawthorne,Los Angeles,,,,,,,33.660067,-117.866757
7434,California,2018-19,New Life Christian,Private,Bakersfield,Kern,12,,,,,,35.3172715,-119.0576751
7435,California,2018-19,New Life Christian Academy,Private,Hesperia,San Bernardino,11,,,,,,34.435126,-117.314256
7436,California,2018-19,New Life Christian,Private,Fortuna,Humboldt,9,,,,,,40.577034,-124.1461449
7437,California,2018-19,New Life Christian,Private,El Monte,Los Angeles,3,,,,,,34.07093,-118.029061
7438,California,2018-19,New Life Christian,Private,Olivehurst,Yuba,10,,,,,,39.119656,-121.575795
7439,California,2018-19,New Montessori,Private,La Puente,Los Angeles,,,,,,,34.02928,-117.961181
7440,California,2018-19,New Roads,Private,Santa Monica,Los Angeles,11,,,,,,34.0312796,-118.4611719
7441,California,2018-19,New World Montessori,Private,Los Angeles,Los Angeles,17,,,,,,34.02133,-118.407451
7442,California,2018-19,Newport Avenue Preschool And Kindergarten,Private,Tustin,Orange,8,,,,,,33.7413468,-117.8182954
7443,California,2018-19,Newport Montessori,Private,Newport Beach,Orange,18,,,,,,33.6573737,-117.874826
7444,California,2018-19,Nicasio,Public,Nicasio,Marin,2,,,,,,38.068422,-122.703764
7445,California,2018-19,Nigritian Academy,Private,Bakersfield,Kern,2,,,,,,35.396969,-118.941052
7446,California,2018-19,Ninetythird Street Elementary,Public,Los Angeles,Los Angeles,,,,,,,33.951436,-118.267612
7447,California,2018-19,Nishiyamato Academy,Private,Lomita,Los Angeles,9,,,,,,33.8049679,-118.3271255
7448,California,2018-19,Noahs Ark Hope Chapel Christian Academy,Private,Lancaster,Los Angeles,13,,,,,,34.6820602,-118.2387926
7449,California,2018-19,Normandie Christian Of Los Angeles,Private,Los Angeles,Los Angeles,,,,,,,33.9820128,-118.2999942
7450,California,2018-19,North County Christian,Private,Atascadero,San Luis Obispo,10,,,,,,35.485676,-120.669501
7451,California,2018-19,North Kern Christian,Private,Wasco,Kern,4,,,,,,35.5938661,-119.3510921
7452,California,2018-19,Northern Light,Private,Oakland,Alameda,13,,,,,,37.75775,-122.144651
7453,California,2018-19,Northern Summit Academy,Public,Anderson,Shasta,4,,,,,,40.455299,-122.290969
7454,California,2018-19,Northern United Charter Schools,Public,Mt Shasta,Siskiyou,4,,,,,,41.3156358,-122.3149275
7455,California,2018-19,Northstar,Private,Hayward,Alameda,17,,,,,,37.65179,-122.090941
7456,California,2018-19,Northwest Christian,Private,Bakersfield,Kern,5,,,,,,35.437547,-119.0143316
7457,California,2018-19,Norwalk Christian,Private,Norwalk,Los Angeles,,,,,,,33.93031,-118.082451
7458,California,2018-19,Notre Dame Academy,Private,San Diego,San Diego,19,,,,,,32.941981,-117.220761
7459,California,2018-19,Notre Dame Elementary,Private,Belmont,San Mateo,5,,,,,,37.517802,-122.2887647
7460,California,2018-19,Nuestro Elementary,Public,Live Oak,Sutter,19,,,,,,39.186996,-121.679081
7461,California,2018-19,Oak Grove,Private,Ojai,Ventura,15,,,,,,34.441922,-119.2811245
7462,California,2018-19,Oak Hills Academy,Private,Apple Valley,San Bernardino,,,,,,,34.4340385,-117.4346964
7463,California,2018-19,Oak Knoll Montessori,Private,Pasadena,Los Angeles,7,,,,,,34.166748,-118.132078
7464,California,2018-19,Oak Run Elementary,Public,Oak Run,Shasta,8,,,,,,40.684735,-122.023881
7465,California,2018-19,Oak Tree Learning Center,Private,San Bernardino,San Bernardino,11,,,,,,34.164814,-117.298385
7466,California,2018-19,Oakdale Academy,Private,Oakdale,Stanislaus,1,,,,,,37.7722,-120.843322
7467,California,2018-19,Oakhill Academy,Private,Temecula,Riverside,16,,,,,,33.4884328,-117.1422347
7468,California,2018-19,Oakland Hebrew Day,Private,Oakland,Alameda,15,,,,,,37.79785,-122.169981
7469,California,2018-19,Oasis Trilingual Community,Private,Temple City,Los Angeles,,,,,,,34.108851,-118.057238
7470,California,2018-19,Oc Montessori Academy,Private,Westminster,Orange,9,,,,,,33.73692,-117.982801
7471,California,2018-19,Occs:Chep/Pchs,Public,Costa Mesa,Orange,18,,,,,,33.667992,-117.880056
7472,California,2018-19,Ocean Alternative Education Center,Public,Santa Cruz,Santa Cruz,10,,,,,,36.98378,-121.985802
7473,California,2018-19,Odyssey Learning Center,Private,Orangevale,Sacramento,2,,,,,,38.69561,-121.193521
7474,California,2018-19,Ojai Valley,Private,Ojai,Ventura,8,,,,,,34.44403,-119.257281
7475,California,2018-19,Old Orchard,Private,Campbell,Santa Clara,11,,,,,,37.28646,-121.956411
7476,California,2018-19,Olive Grove Charter,Public,New Cuyama,Santa Barbara,1,,,,,,34.94358,-119.673681
7477,California,2018-19,Olive Tree Christian Academy,Private,Los Angeles,Los Angeles,2,,,,,,34.0466055,-118.2931036
7478,California,2018-19,Olivet Academy,Private,Anza,Riverside,8,,,,,,33.592201,-116.7553237
7479,California,2018-19,One Fifty Parker Avenue,Private,San Francisco,San Francisco,12,,,,,,37.7828264,-122.4541105
7480,California,2018-19,One World Montessori,Private,San Jose,Santa Clara,19,,,,,,37.2552456,-121.9221746
7481,California,2018-19,One World Montessori School Inc.,Private,San Jose,Santa Clara,8,,,,,,37.2772005,-121.8816574
7482,California,2018-19,Opal Cliffs,Public,Capitola,Santa Cruz,9,,,,,,36.969824,-121.960039
7483,California,2018-19,Open Door Christian Academy,Private,Anaheim,Orange,5,,,,,,33.813586,-117.906272
7484,California,2018-19,Optimal Christian Academy,Private,Compton,Los Angeles,,,,,,,33.89808,-118.209131
7485,California,2018-19,Orangeburg Christian,Private,Modesto,Stanislaus,18,,,,,,37.66437,-120.988741
7486,California,2018-19,Orangevale Seventhday Adventist,Private,Orangevale,Sacramento,16,,,,,,38.672588,-121.239237
7487,California,2018-19,Orangewood Academy,Private,Garden Grove,Orange,17,,,,,,33.76429,-117.910451
7488,California,2018-19,Orchard,Private,Aptos,Santa Cruz,11,,,,,,36.9961,-121.884591
7489,California,2018-19,Orchard View,Public,Sebastopol,Sonoma,10,,,,,,38.389114,-122.85195
7490,California,2018-19,Orick Elementary,Public,Orick,Humboldt,3,,,,,,41.287028,-124.058254
7491,California,2018-19,Orleans Elementary,Public,Orleans,Humboldt,9,,,,,,41.301679,-123.542469
7492,California,2018-19,Oro Grande Elementary,Public,Oro Grande,San Bernardino,17,,,,,,34.598422,-117.33235
7493,California,2018-19,Oroville Christian,Private,Oroville,Butte,15,,,,,,39.50609,-121.514361
7494,California,2018-19,Otter Creek Elementary,Public,Georgetown,El Dorado,2,,,,,,38.97842,-120.7267
7495,California,2018-19,Our Lady Of Fatima,Private,Modesto,Stanislaus,17,,,,,,37.6677931,-120.9989206
7496,California,2018-19,Our Lady Of Good Counsel Homeschool,Private,Modesto,Stanislaus,,,,,,,37.6616569,-120.9322077
7497,California,2018-19,Our Lady Of Guadalupe,Private,Fremont,Alameda,16,,,,,,37.6816221,-122.3992159
