index,state,year,name,type,city,enroll,mmr,lat,lng
1323,Pennsylvania,2017,N Hopewell-Winterstown Elementary,,Red Lion,21,95.2,39.840116,-76.6191584
1324,Pennsylvania,2017,Northumberland Christian,,Northumberland,21,95.2,40.8948235,-76.8006427
1325,Pennsylvania,2017,Schuyler Avenue Elementary,,Kingston,42,95.2,41.2736329,-75.8859664
1326,Pennsylvania,2017,St Bernadette,,Drexel Hill,42,95.2,39.9585607,-75.3032137
1327,Pennsylvania,2017,St Malachy,,Philadelphia,42,95.2,39.9722699,-75.1534685
1328,Pennsylvania,2017,Susquehanna Prep School/Appletree Nursery And Primary,,Forty Fort,21,95.2,41.29605,-75.864805
1329,Pennsylvania,2017,Turkeyfoot Valley Area Elementary,,Confluence,21,95.2,39.799019,-79.3300567
1330,Pennsylvania,2017,Francis Mcclure Elementary,,McKeesport,122,95.1,40.3494996,-79.8076113
1331,Pennsylvania,2017,Global Leadership Academy Cs,,Philadelphia,81,95.1,39.9730193,-75.2157286
1332,Pennsylvania,2017,Jefferson Elementary,,Lake Ariel,61,95.1,41.4143126,-75.5022964
1333,Pennsylvania,2017,Mastery Cs John Wister Elementary,,Philadelphia,82,95.1,40.0332764,-75.169033
1334,Pennsylvania,2017,St Frances Cabrini Regional Catholic,,Philadelphia,41,95.1,39.969684,-75.2490455
1335,Pennsylvania,2017,West Branch Area Elementary,,Morrisdale,61,95.1,40.978164,-78.2007719
1336,Pennsylvania,2017,B F Morey Elementary,,Stroudsburg,40,95,40.9838036,-75.2020237
1337,Pennsylvania,2017,College Square Elementary,,Beaver,120,95,40.6965517,-80.3059548
1338,Pennsylvania,2017,Holy Child Academy,,Drexel Hill,20,95,39.948203,-75.293208
1339,Pennsylvania,2017,Klein Elementary,,Erie,40,95,42.1701863,-79.9942322
1340,Pennsylvania,2017,Lehigh Christian Academy,,Allentown,20,95,40.5698728,-75.5173811
1341,Pennsylvania,2017,Linglestown Elementary,,Harrisburg,60,95,40.3372079,-76.794565
1342,Pennsylvania,2017,Marion Elementary,,Chambersburg,20,95,39.8591667,-77.6977783
1343,Pennsylvania,2017,Mast Community Cs Ii,,Philadelphia,100,95,40.0482004,-75.0994841
1344,Pennsylvania,2017,Monsignor Mchugh,,Cresco,20,95,41.1333809,-75.297679
1345,Pennsylvania,2017,Nitrauer,,Lancaster,80,95,40.0806668,-76.2910909
1346,Pennsylvania,2017,Northern Cambria Elementary,,Northern Cambria,60,95,40.6575835,-78.7876752
1347,Pennsylvania,2017,Pleasant Valley Elementary,,McMurray,101,95,40.2669054,-80.1196222
1348,Pennsylvania,2017,Quakertown Elementary,,Quakertown,40,95,40.4386127,-75.3431627
1349,Pennsylvania,2017,Seven Sorrows Bvm,,Middletown,20,95,40.1996123,-76.7242153
1350,Pennsylvania,2017,Shanksville-Stonycreek Elementary,,Shanksville,20,95,40.0151538,-78.8989112
1351,Pennsylvania,2017,Trinity Academy,,Shenandoah,20,95,40.8182816,-76.2038984
1352,Pennsylvania,2017,Universal Bluford Charter,,Philadelphia,80,95,39.974807,-75.2389696
1353,Pennsylvania,2017,Vida Charter,,Gettysburg,40,95,39.8384474,-77.2261089
1354,Pennsylvania,2017,Chief Shikellamy,,Sunbury,59,94.9,40.8749369,-76.7781339
1355,Pennsylvania,2017,Cold Spring Elementary,,Doylestown,59,94.9,40.3606469,-75.0920545
1356,Pennsylvania,2017,Farmersville Elementary,,Easton,59,94.9,40.6656606,-75.2990835
1357,Pennsylvania,2017,Menallen,,Uniontown,59,94.9,39.9383637,-79.7811481
1358,Pennsylvania,2017,Mount Union-Kistler Elementary,,Mount Union,39,94.9,40.379395,-77.8643936
1359,Pennsylvania,2017,Quarryville Elementary,,Quarryville,78,94.9,39.8945104,-76.1590816
1360,Pennsylvania,2017,South Buffalo Elementary,,Freeport,39,94.9,40.701699,-79.6666055
1361,Pennsylvania,2017,Neshannock Memorial Elementary,,New Castle,96,94.8,41.0667265,-80.3481206
1362,Pennsylvania,2017,Phillips Elementary,,Harrisburg,58,94.8,40.290723,-76.803
1363,Pennsylvania,2017,Aston Elementary,,Aston,75,94.7,39.8708154,-75.4423291
1364,Pennsylvania,2017,Avon Grove Cs,,West Grove,169,94.7,39.8241582,-75.8040887
1365,Pennsylvania,2017,Barrett Elementary,,Homestead,38,94.7,40.4049243,-79.9077834
1366,Pennsylvania,2017,Buffalo Elementary,,Sarver,94,94.7,40.7222819,-79.7543575
1367,Pennsylvania,2017,Earl Elementary,,Boyertown,38,94.7,40.3692751,-75.7054852
1368,Pennsylvania,2017,L B Morris Elementary,,Jim Thorpe,75,94.7,40.8809233,-75.7296348
1369,Pennsylvania,2017,Price Elementary,,Lancaster,75,94.7,40.0265472,-76.3103568
1370,Pennsylvania,2017,Sloan Elementary,,Murrysville,94,94.7,40.4543923,-79.6657088
1371,Pennsylvania,2017,Curwensville Area Elementary,,Curwensville,92,94.6,40.967416,-78.51803
1372,Pennsylvania,2017,Edgeworth Elementary,,Sewickley,56,94.6,40.549118,-80.19093
1373,Pennsylvania,2017,Foster Elementary,,Pittsburgh,37,94.6,40.362963,-80.038659
1374,Pennsylvania,2017,Henry Charles W,,Philadelphia,56,94.6,40.046258,-75.196588
1375,Pennsylvania,2017,Hillside Elementary,,New Cumberland,92,94.6,40.2266632,-76.8739438
1376,Pennsylvania,2017,Homer-Center Elementary,,Homer City,56,94.6,40.5332325,-79.1599793
1377,Pennsylvania,2017,Mount Calvary Christian,,Elizabethtown,37,94.6,40.1648233,-76.6056962
1378,Pennsylvania,2017,Pittsburgh Faison K-5,,Pittsburgh,93,94.6,40.452413,-79.8944305
1379,Pennsylvania,2017,Purchase Line Jshs,,Commodore,56,94.6,40.7351096,-78.9172436
1380,Pennsylvania,2017,Resica Elementary,,East Stroudsburg,92,94.6,41.0757734,-75.1078819
1381,Pennsylvania,2017,Roslyn,,Roslyn,74,94.6,40.1260426,-75.140261
1382,Pennsylvania,2017,York Avenue Elementary,,Lansdale,37,94.6,40.2443409,-75.295792
1383,Pennsylvania,2017,Baggaley Elementary,,Latrobe,73,94.5,40.263236,-79.379191
1384,Pennsylvania,2017,Brecht,,Lancaster,55,94.5,40.0589693,-76.3072116
1385,Pennsylvania,2017,Norvelt Elementary,,Mount Pleasant,55,94.5,40.209122,-79.494843
1386,Pennsylvania,2017,Pleasant Valley Elementary,,Kunkletown,291,94.5,40.9127473,-75.4721499
1387,Pennsylvania,2017,Roslund Elementary,,Tunkhannock,55,94.5,41.5425767,-75.9374211
1388,Pennsylvania,2017,Delaware Valley Elementary,,Matamoras,89,94.4,41.3649631,-74.6962924
1389,Pennsylvania,2017,Donald E. Schoolick,,Montoursville,126,94.4,41.261699,-76.9472739
1390,Pennsylvania,2017,East Pike Elementary,,Indiana,89,94.4,40.620541,-79.1248306
1391,Pennsylvania,2017,Hartwood Elementary,,Pittsburgh,71,94.4,40.5765338,-79.8865572
1392,Pennsylvania,2017,New Eagle Elementary,,Wayne,72,94.4,40.0695723,-75.4167187
1393,Pennsylvania,2017,New Hanover-Upper Frederick El,,Frederick,107,94.4,40.313882,-75.541727
1394,Pennsylvania,2017,Rhoads James,,Philadelphia,72,94.4,39.9673896,-75.2200957
1395,Pennsylvania,2017,Trinity South Elementary,,Washington,36,94.4,40.1135286,-80.2058997
1396,Pennsylvania,2017,Bethune Mary Mcleod,,Philadelphia,88,94.3,40.0033977,-75.1483359
1397,Pennsylvania,2017,Pittsburgh Banksville K-5,,Pittsburgh,53,94.3,40.4071688,-80.0370111
1398,Pennsylvania,2017,Sarah W Starkweather Elementary,,West Chester,88,94.3,39.9317725,-75.5884351
1399,Pennsylvania,2017,Shoemaker Elementary,,Macungie,88,94.3,40.5125336,-75.5439553
1400,Pennsylvania,2017,Franklin Benjamin,,Philadelphia,86,94.2,40.0424002,-75.1042624
1401,Pennsylvania,2017,John Beck Elementary,,Lititz,52,94.2,40.184866,-76.2867398
1402,Pennsylvania,2017,Mount Nittany Elementary,,State College,69,94.2,40.7850909,-77.8073777
1403,Pennsylvania,2017,North Wales Elementary,,North Wales,52,94.2,40.2102116,-75.271391
1404,Pennsylvania,2017,Pittsburgh Montessori K-5,,Pittsburgh,52,94.2,40.4623686,-79.9354621
1405,Pennsylvania,2017,West Creek Hills Elementary,,Camp Hill,104,94.2,40.2716905,-76.9255734
1406,Pennsylvania,2017,Bedminster Elementary,,Perkasie,68,94.1,40.4227116,-75.1948995
1407,Pennsylvania,2017,Cynwyd,,Bala Cynwyd,51,94.1,40.0121104,-75.2419861
1408,Pennsylvania,2017,Maternity Bvm,,Philadelphia,51,94.1,40.0820269,-75.0384502
1409,Pennsylvania,2017,Mehoopany Elementary,,Mehoopany,34,94.1,41.582944,-76.0661005
1410,Pennsylvania,2017,Newlonsburg Elementary,,Murrysville,34,94.1,40.4257545,-79.6666875
1411,Pennsylvania,2017,South Butler Primary,,Saxonburg,119,94.1,40.7459922,-79.8257206
1412,Pennsylvania,2017,Springfield Elementary,,East Springfield,34,94.1,41.9638326,-80.4042781
1413,Pennsylvania,2017,West End Elementary,,Meadville,51,94.1,41.6323077,-80.2353544
1414,Pennsylvania,2017,Wilkes Barre Academy,,Wilkes Barre,34,94.1,41.2429102,-75.8662617
1415,Pennsylvania,2017,A L Wilson Elementary,,Fairchance,50,94,39.8321367,-79.7443422
1416,Pennsylvania,2017,Calvary Christian Academy,,Philadelphia,50,94,40.1297336,-75.0184941
1417,Pennsylvania,2017,Clark Elementary,,Uniontown,50,94,39.9125944,-79.7031758
1418,Pennsylvania,2017,Elk Lake Elementary,,Springville,84,94,41.7383614,-75.9559959
1419,Pennsylvania,2017,Frederick Douglass Mastery Charter,,Philadelphia,83,94,39.983423,-75.1721694
1420,Pennsylvania,2017,Gesu,,Philadelphia,50,94,39.973757,-75.1643731
1421,Pennsylvania,2017,Laurel Elementary,,New Castle,67,94,41.0180414,-80.2575603
1422,Pennsylvania,2017,Newton-Ransom,,Clarks Summit,50,94,41.4734264,-75.7484456
1423,Pennsylvania,2017,Blue Ball Elementary,,East Earl,82,93.9,40.1190454,-76.0371193
1424,Pennsylvania,2017,Conrad Weiser West Elementary,,Womelsdorf,66,93.9,40.3614202,-76.1904389
1425,Pennsylvania,2017,Fell D Newlin,,Philadelphia,49,93.9,39.9154504,-75.1633095
1426,Pennsylvania,2017,Gladwyne Montessori,,Gladwyne,33,93.9,40.0361277,-75.2827679
1427,Pennsylvania,2017,Good Shepherd Academy,,Kingston,33,93.9,41.2660851,-75.8959544
1428,Pennsylvania,2017,Holland Elementary,,Holland,33,93.9,40.1837203,-74.9848906
1429,Pennsylvania,2017,Miller Heights Elementary,,Bethlehem,49,93.9,40.6483006,-75.3265989
1430,Pennsylvania,2017,Nicely Elementary,,Greensburg,49,93.9,40.3235979,-79.540438
1431,Pennsylvania,2017,Oak Park Elementary,,Lansdale,66,93.9,40.2547059,-75.2956145
1432,Pennsylvania,2017,Springfield Elementary,,Quakertown,33,93.9,40.5227511,-75.292441
1433,Pennsylvania,2017,Walt Disney Elementary,,Levittown,49,93.9,40.1537746,-74.8185627
1434,Pennsylvania,2017,West Side Elementary,,Johnstown,262,93.9,40.3288176,-78.9522958
1435,Pennsylvania,2017,Boyertown Elementary,,Boyertown,65,93.8,40.3254241,-75.6305764
1436,Pennsylvania,2017,Forks Elementary,,Easton,65,93.8,40.7152802,-75.2141177
1437,Pennsylvania,2017,Freedom Area Elementary,,Freedom,81,93.8,40.678014,-80.2445859
1438,Pennsylvania,2017,Neason Hill Elementary,,Meadville,48,93.8,41.6229196,-80.1397651
1439,Pennsylvania,2017,Franconia Elementary,,Souderton,79,93.7,40.3119048,-75.3515265
1440,Pennsylvania,2017,Global Leadership Academy Cs Southwest At Huey,,Philadelphia,79,93.7,39.9533913,-75.2267342
1441,Pennsylvania,2017,Amos K Hutchinson Elementary,,Greensburg,94,93.6,40.2895956,-79.5473214
1442,Pennsylvania,2017,Clermont Elementary,,Quarryville,78,93.6,39.8088801,-76.1571271
1443,Pennsylvania,2017,Penn Hills Charter School Of Entrepreneurship,,Pittsburgh,47,93.6,40.4725518,-79.7917619
1444,Pennsylvania,2017,Sellersville Elementary,,Sellersville,47,93.6,40.3495895,-75.3065421
1445,Pennsylvania,2017,Centre Hall-Potter Elementary,,Centre Hall,46,93.5,40.8449568,-77.6882627
1446,Pennsylvania,2017,Clearview Elementary,,Brogue,31,93.5,39.8602304,-76.4615096
1447,Pennsylvania,2017,Holy Trinity Catholic School-Altoona Elementary Campus,,Altoona,31,93.5,40.4738739,-78.4228003
1448,Pennsylvania,2017,Notre Dame Elementary,,East Stroudsburg,31,93.5,41.005118,-75.1679394
1449,Pennsylvania,2017,Penns Manor Area Elementary,,Clymer,46,93.5,40.639352,-78.944911
1450,Pennsylvania,2017,Arts Academy Elementary Charter,,Allentown,61,93.4,40.6000134,-75.4690757
1451,Pennsylvania,2017,Depaul Catholic,,Philadelphia,61,93.4,40.0270653,-75.1629471
1452,Pennsylvania,2017,Susquehanna Community Elementary,,Susquehanna,61,93.4,41.9499064,-75.5907537
1453,Pennsylvania,2017,York Haven Elementary,,York Haven,61,93.4,40.1070536,-76.7175895
1454,Pennsylvania,2017,Belmont Charter,,Philadelphia,90,93.3,39.9669655,-75.204671
1455,Pennsylvania,2017,Brandywine Heights Elementary,,Topton,89,93.3,40.4962777,-75.7032342
1456,Pennsylvania,2017,Buchanan Elementary,,Chambersburg,45,93.3,39.9315476,-77.6485883
1457,Pennsylvania,2017,Dayton Elementary,,Dayton,30,93.3,40.882941,-79.2362263
1458,Pennsylvania,2017,Martic Elementary,,Holtwood,45,93.3,39.8850939,-76.2925487
1459,Pennsylvania,2017,Red Lion Elementary,,Philadelphia,45,93.3,40.1073012,-75.0467663
1460,Pennsylvania,2017,St Edmunds Academy,,Pittsburgh,30,93.3,40.437201,-79.924837
1461,Pennsylvania,2017,St Nicholas St Mary,,Wilkes Barre,30,93.3,41.24041,-75.887458
1462,Pennsylvania,2017,Vernfield Elementary,,Telford,75,93.3,40.307638,-75.4103449
1463,Pennsylvania,2017,Avis Elementary,,Jersey Shore,44,93.2,41.1937562,-77.3105445
1464,Pennsylvania,2017,Clay Elementary,,Ephrata,73,93.2,40.2203828,-76.2383361
1465,Pennsylvania,2017,Harrington Avery D,,Philadelphia,73,93.2,39.9473309,-75.2300619
1466,Pennsylvania,2017,Hutchinson Elementary,,Uniontown,59,93.2,39.8615176,-79.7080849
1467,Pennsylvania,2017,Oklahoma Elementary,,DuBois,44,93.2,41.1134721,-78.7396069
1468,Pennsylvania,2017,Dodson Elementary,,Wilkes Barre,72,93.1,41.2317682,-75.8947138
1469,Pennsylvania,2017,St Gregory,,Zelienople,29,93.1,40.7892816,-80.143562
1470,Pennsylvania,2017,St Philip Grade,,Pittsburgh,29,93.1,40.4370169,-80.0683473
1471,Pennsylvania,2017,Conewago Elementary,,York,86,93,40.0606317,-76.7806285
1472,Pennsylvania,2017,New Salem Elementary,,York,86,93,39.8993919,-76.795594
1473,Pennsylvania,2017,Pleasant Gap Elementary,,Pleasant Gap,43,93,40.8660425,-77.740648
1474,Pennsylvania,2017,Visitation,,Philadelphia,43,93,39.9901567,-75.1268367
1475,Pennsylvania,2017,Cumberland Valley Christian,,Chambersburg,28,92.9,39.9453595,-77.6775456
1476,Pennsylvania,2017,Fountain Hill Elementary,,Bethlehem,84,92.9,40.5985257,-75.3968096
1477,Pennsylvania,2017,Hahntown Elementary,,North Huntingdon,112,92.9,40.3213791,-79.7197688
1478,Pennsylvania,2017,Middle Smithfield Elementary,,East Stroudsburg,56,92.9,41.059618,-75.0774495
1479,Pennsylvania,2017,Willow Hill,,Willow Grove,56,92.9,40.1411971,-75.1312037
1480,Pennsylvania,2017,Mifflin Thomas,,Philadelphia,41,92.7,40.0134447,-75.1917489
1481,Pennsylvania,2017,St Ignatius Loyola,,West Lawn,41,92.7,40.3366383,-76.0054517
1482,Pennsylvania,2017,Franklin S Edmonds,,Philadelphia,68,92.6,40.0726666,-75.1710849
1483,Pennsylvania,2017,Friendship Elementary,,Glen Rock,68,92.6,39.7621579,-76.7656746
1484,Pennsylvania,2017,Lewis M Myers Elementary,,Bellwood,81,92.6,40.5943457,-78.3292053
1485,Pennsylvania,2017,St Joseph,,Warren,27,92.6,41.8459585,-79.1545887
1486,Pennsylvania,2017,Gayman Elementary,,Doylestown,40,92.5,40.3575192,-75.1297085
1487,Pennsylvania,2017,Lancaster Mennonite School Locust Grove Campus,,Lancaster,40,92.5,40.0275048,-76.2271566
1488,Pennsylvania,2017,Lincoln Elementary,,Erie,67,92.5,42.1142677,-80.0517932
1489,Pennsylvania,2017,St Louise De Marillac,,Pittsburgh,53,92.5,40.3161085,-80.0716572
1490,Pennsylvania,2017,Sunrise Elementary,,Irwin,53,92.5,40.3676403,-79.6926554
1491,Pennsylvania,2017,Rowen William,,Philadelphia,66,92.4,40.0587109,-75.1482528
1492,Pennsylvania,2017,Blessed Francis Seelos Academy,,Wexford,39,92.3,40.5960992,-80.0438868
1493,Pennsylvania,2017,James Buchanan Elementary,,Bethlehem,39,92.3,40.6378399,-75.4068732
1494,Pennsylvania,2017,James Gettys Elementary,,Gettysburg,52,92.3,39.8496434,-77.234501
1495,Pennsylvania,2017,Peebles Elementary,,Pittsburgh,65,92.3,40.5653546,-80.0105388
1496,Pennsylvania,2017,Pennsylvania Distance Learning Cs,,Wexford,26,92.3,40.6105343,-80.0890351
1497,Pennsylvania,2017,Pine Forge Elementary,,Boyertown,39,92.3,40.2822103,-75.6943417
1498,Pennsylvania,2017,Richmond,,Philadelphia,104,92.3,39.9835529,-75.1105702
1499,Pennsylvania,2017,Fulton Elementary,,Ephrata,64,92.2,40.1755724,-76.1789927
1500,Pennsylvania,2017,Hopkinson Francis,,Philadelphia,102,92.2,40.0084353,-75.1021461
1501,Pennsylvania,2017,Pittsburgh Arlington K-8,,Pittsburgh,51,92.2,40.4153849,-79.9737279
1502,Pennsylvania,2017,Burgard Elementary,,Manheim,63,92.1,40.158656,-76.3970618
1503,Pennsylvania,2017,East Petersburg Elementary,,East Petersburg,38,92.1,40.0964768,-76.3590352
1504,Pennsylvania,2017,Larry J. Macaluso Elementary,,Red Lion,76,92.1,39.9371099,-76.614707
1505,Pennsylvania,2017,Willow Dale Elementary,,Warminster,114,92.1,40.2143021,-75.1056196
1506,Pennsylvania,2017,Goodnoe Elementary,,Newtown,100,92,40.2342606,-74.9258861
1507,Pennsylvania,2017,Heights Terrace El/Ms,,Hazleton,100,92,40.9452139,-75.968711
1508,Pennsylvania,2017,Holy Name,,Ebensburg,25,92,40.4881295,-78.7266057
1509,Pennsylvania,2017,Verner Elementary,,Verona,25,92,40.5049789,-79.8395709
1510,Pennsylvania,2017,Benner Elementary,,Bellefonte,37,91.9,40.8935047,-77.8112144
1511,Pennsylvania,2017,Forrest Edwin,,Philadelphia,148,91.9,40.0346751,-75.0360943
1512,Pennsylvania,2017,Heritage Elementary,,Murrysville,74,91.9,40.4280755,-79.6656847
1513,Pennsylvania,2017,Lingelbach Anna L,,Philadelphia,37,91.9,40.0374532,-75.1898983
1514,Pennsylvania,2017,Mountain View Elementary,,Kingsley,62,91.9,41.7405329,-75.7260963
1515,Pennsylvania,2017,Richland Elementary,,Quakertown,62,91.9,40.4366331,-75.3231974
1516,Pennsylvania,2017,Brecknock Elementary,,Denver,73,91.8,40.1952799,-76.034406
1517,Pennsylvania,2017,Metzgar Elementary,,New Alexandria,61,91.8,40.3909981,-79.437951
1518,Pennsylvania,2017,Connoquenessing Elementary,,Renfrew,48,91.7,40.8252356,-80.0117723
1519,Pennsylvania,2017,Mayfair,,Philadelphia,181,91.7,40.0394927,-75.0517189
1520,Pennsylvania,2017,Park Forest Elementary,,State College,84,91.7,40.808223,-77.9216555
1521,Pennsylvania,2017,Plumstead Christian,,Plumsteadville,24,91.7,40.3827921,-75.1449611
1522,Pennsylvania,2017,Tinicum Elementary,,Pipersville,24,91.7,40.471069,-75.0923411
1523,Pennsylvania,2017,West Newton Elementary,,West Newton,48,91.7,40.201428,-79.764945
1524,Pennsylvania,2017,Bridge Valley Elementary,,Furlong,71,91.5,40.2815806,-75.0905013
1525,Pennsylvania,2017,Richboro Elementary,,Richboro,47,91.5,40.2102964,-75.0039346
1526,Pennsylvania,2017,Davis,,York,58,91.4,39.966339,-76.698157
1527,Pennsylvania,2017,Mitchell Elementary,,Philadelphia,58,91.4,39.93701,-75.223293
1528,Pennsylvania,2017,Nether Providence Elementary,,Wallingford,58,91.4,39.8817824,-75.3742297
1529,Pennsylvania,2017,West Broad Street Elementary,,Souderton,58,91.4,40.3000354,-75.3292561
1530,Pennsylvania,2017,West Pottsgrove Elementary,,Stowe,81,91.4,40.2511282,-75.6855943
1531,Pennsylvania,2017,Conewago Elementary,,Elizabethtown,23,91.3,40.2251083,-76.6210689
1532,Pennsylvania,2017,Longview Elementary,,Punxsutawney,23,91.3,40.9021234,-79.0104558
1533,Pennsylvania,2017,Mary Queen Of Apostles School -Freeport Rd,,New Kensington,23,91.3,40.5635611,-79.760954
1534,Pennsylvania,2017,St John Paul Ii Elementary,,Hermitage,23,91.3,41.2405159,-80.4662127
1535,Pennsylvania,2017,St Wendelin,,Butler,23,91.3,40.8871671,-79.8067442
1536,Pennsylvania,2017,Carousel Farm/Rainbow Academy,,Ivyland,34,91.2,40.238156,-75.0468232
1537,Pennsylvania,2017,Kutztown Elementary,,Kutztown,45,91.1,40.5150788,-75.7707612
1538,Pennsylvania,2017,Blessed Trinity Academy,,Glenshaw,22,90.9,40.5540151,-79.9318006
1539,Pennsylvania,2017,Christian School Of York,,York,22,90.9,39.994383,-76.770648
1540,Pennsylvania,2017,Mill Hall Elementary,,Mill Hall,66,90.9,41.1066586,-77.4935021
1541,Pennsylvania,2017,St Barnabas,,Philadelphia,44,90.9,39.921915,-75.22714
1542,Pennsylvania,2017,St Mary,,Schwenksville,22,90.9,40.271118,-75.4679695
1543,Pennsylvania,2017,Inquiry Charter,,Philadelphia,43,90.7,39.974997,-75.2124909
1544,Pennsylvania,2017,Rolling Hills Elementary,,Holland,43,90.7,40.2069748,-74.9680966
1545,Pennsylvania,2017,Waldron Mercy Academy,,Merion Station,43,90.7,40.0083741,-75.249028
1546,Pennsylvania,2017,Samuel Gompers,,Philadelphia,32,90.6,39.9924774,-75.2380613
1547,Pennsylvania,2017,Sugarcreek Elementary,,Cowansville,32,90.6,40.917328,-79.605673
1548,Pennsylvania,2017,Agora Cyber Cs,,King of Prussia,169,90.5,40.0999193,-75.4145482
1549,Pennsylvania,2017,Beaver-Main Elementary,,Bloomsburg,21,90.5,40.959233,-76.307495
1550,Pennsylvania,2017,St Peters,,Philadelphia,21,90.5,39.942696,-75.148113
1551,Pennsylvania,2017,Hamilton Township Elementary,,Sciota,62,90.3,40.918523,-75.3116333
1552,Pennsylvania,2017,Universal Creighton Charter,,Philadelphia,72,90.3,40.034911,-75.1044576
1553,Pennsylvania,2017,Sligo Elementary,,Sligo,41,90.2,41.1123501,-79.4939401
1554,Pennsylvania,2017,Durham-Nockamixon Elementary,,Kintnersville,20,90,40.5227444,-75.1996334
1555,Pennsylvania,2017,Immanuel Christian,,Hazleton,30,90,40.9656171,-75.9807824
1556,Pennsylvania,2017,Northeast Bradford Elementary,,Rome,60,90,41.8642416,-76.2357655
1557,Pennsylvania,2017,Torah Academy Of Greater Philadelphia,,Wynnewood,40,90,40.0002734,-75.285929
1558,Pennsylvania,2017,Waring Laura W,,Philadelphia,40,90,39.964919,-75.1677
1559,Pennsylvania,2017,Easton Arts Academy Elementary Cs,,Easton,99,89.9,40.6921549,-75.2117372
1560,Pennsylvania,2017,Chicora Elementary,,Chicora,59,89.8,40.9499734,-79.7375208
1561,Pennsylvania,2017,Comegys Benjamin B,,Philadelphia,59,89.8,39.9407758,-75.2159995
1562,Pennsylvania,2017,Northwest Elementary,,Butler,59,89.8,40.8688422,-79.9378079
1563,Pennsylvania,2017,Phoenixville Early Learning Ctr,,Phoenixville,335,89.6,40.1164888,-75.52648
1564,Pennsylvania,2017,Seven Generations Charter,,Emmaus,77,89.6,40.5364854,-75.4851741
1565,Pennsylvania,2017,St John Vianney Regional,,Allentown,38,89.5,40.5992939,-75.4960568
1566,Pennsylvania,2017,Vision Academy Charter,,Lansdowne,38,89.5,39.939352,-75.2704136
1567,Pennsylvania,2017,Mastery Cs - Mann Campus,,Philadephia,75,89.3,39.9856984,-75.233509
1568,Pennsylvania,2017,Noahs Ark Preschool/St Stephen Kindergarten,,Sewickley,28,89.3,40.5387875,-80.1832799
1569,Pennsylvania,2017,St Peter,,Reading,28,89.3,40.331442,-75.927454
1570,Pennsylvania,2017,St Rose Of Lima,,Philadelphia,28,89.3,39.9753414,-75.237879
1571,Pennsylvania,2017,Aquinas Academy,,Gibsonia,37,89.2,40.597791,-79.967885
1572,Pennsylvania,2017,Chester Community Cs,,Chester,576,88.5,39.849392,-75.356815
1573,Pennsylvania,2017,Holy Cross,,Springfield,26,88.5,39.9319035,-75.3113738
1574,Pennsylvania,2017,Barry Comm John,,Philadelphia,85,88.2,39.9643749,-75.238604
1575,Pennsylvania,2017,Clark Elementary,,Erie,40,87.5,42.1476753,-79.9404517
1576,Pennsylvania,2017,Manheim Christian Day,,Manheim,24,87.5,40.1788526,-76.4049637
1577,Pennsylvania,2017,Kipp Philadelphia Charter,,Philadelphia,108,87,39.9918615,-75.158044
1578,Pennsylvania,2017,Manarah Islamic Academy,,Whitehall,23,87,40.6373839,-75.506771
1579,Pennsylvania,2017,Mastery Cs-Clymer Elementary,,Philadelphia,84,86.9,39.9957755,-75.1528048
1580,Pennsylvania,2017,Shalom Christian Academy,,Chambersburg,53,86.8,39.873687,-77.691453
1581,Pennsylvania,2017,Forest City Regional Elementary,,Forest City,60,86.7,41.6438008,-75.4740704
1582,Pennsylvania,2017,Doyle Elementary,,Doylestown,37,86.5,40.3112277,-75.1435742
1583,Pennsylvania,2017,Hunting Park Christian Academy,,Philadelphia,22,86.4,40.018615,-75.137233
1584,Pennsylvania,2017,Calvary Baptist,,Lansdale,43,86,40.2318928,-75.3133634
1585,Pennsylvania,2017,Rhodes E Washington,,Philadelphia,50,86,40.0025654,-75.1782608
1586,Pennsylvania,2017,Central Christian Academy,,Houston,28,85.7,40.2306926,-80.2172756
1587,Pennsylvania,2017,Gettysburg Montessori Charter,,Gettysburg,35,85.7,39.87914,-77.151617
1588,Pennsylvania,2017,St Francis Desales,,Philadelphia,56,85.7,39.9476788,-75.2154974
1589,Pennsylvania,2017,Castle Academy,,Harleysville,34,85.3,40.2247769,-75.3907525
1590,Pennsylvania,2017,Christ The Divine Teacher,,Latrobe,20,85,40.3150413,-79.3814341
1591,Pennsylvania,2017,Heights/Murray Elementary,,Wilkes Barre,130,84.6,41.2386324,-75.874655
1592,Pennsylvania,2017,St Helena Incarnation Regional Catholic,,Philadelphia,76,84.2,40.0444081,-75.1283905
1593,Pennsylvania,2017,Pennsylvania Virtual Cs,,King of Prussia,100,84,40.0936296,-75.4091453
1594,Pennsylvania,2017,Waldorf School Of Pittsburgh,,Pittsburgh,25,84,40.463958,-79.942294
1595,Pennsylvania,2017,Eden Christian Academy,,Pittsburgh,24,83.3,40.5309172,-80.002751
1596,Pennsylvania,2017,St Laurentius,,Philadelphia,24,83.3,39.9766903,-75.1297438
1597,Pennsylvania,2017,Bryn Athyn Church,,Bryn Athyn,29,82.8,40.1298783,-75.0556378
1598,Pennsylvania,2017,Juniata Park Academy,,Philadelphia,120,82.5,40.0129645,-75.1111176
1599,Pennsylvania,2017,Circle Of Seasons Charter,,Fogelsville,45,82.2,40.596755,-75.648538
1600,Pennsylvania,2017,Red Lion Christian,,Red Lion,28,82.1,39.8910622,-76.592648
