index,state,year,name,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
76,Minnesota,2017-18,Madison-Marietta-Nassau Elementary,Lac qui Parle,32,100.00,,0.00,0.00,,45.012586,-96.190215
77,Minnesota,2017-18,Mankato Area Catholic Schools Inc,Blue Earth,25,100.00,,0.00,0.00,,#N/A,-93.977914
78,Minnesota,2017-18,Mary Of Lourdes Elementary,Morrison,22,100.00,,0.00,0.00,,45.9785728,-94.3734546
79,Minnesota,2017-18,Middle River Elementary,Roseau,8,100.00,,0.00,0.00,,48.7893835,-96.2866138
80,Minnesota,2017-18,Montessori At Franklin,Olmsted,35,100.00,,0.00,0.00,,43.994711,-92.450288
81,Minnesota,2017-18,Mount Olive Lutheran,Blue Earth,23,100.00,,0.00,0.00,,44.16406,-93.980131
82,Minnesota,2017-18,Nativity Of Mary,Hennepin,20,100.00,,0.00,0.00,,44.823858,-93.290586
83,Minnesota,2017-18,Nay Ah Shing Elementary,McLeod,31,100.00,,0.00,0.00,,46.1814027,-93.7509243
84,Minnesota,2017-18,Naytahwaush Community,,22,100.00,,0.00,0.00,,47.2621195,-95.6272155
85,Minnesota,2017-18,Norman County E. Elementary,Norman,15,100.00,,0.00,0.00,,47.371893,-96.2640379
86,Minnesota,2017-18,Northwoods Elementary And Secondary,St. Louis,26,100.00,,0.00,0.00,,47.8874236,-92.7741394
87,Minnesota,2017-18,Notre Dame Academy,Hennepin,18,100.00,,0.00,0.00,,44.91224,-93.451041
88,Minnesota,2017-18,Our Lady Of Grace,Hennepin,60,100.00,,0.00,0.00,,44.9069059,-93.3524759
89,Minnesota,2017-18,Our Saviors Lutheran,Polk,8,100.00,,0.00,0.00,,47.7721287,-96.6077157
90,Minnesota,2017-18,Pilgrim Lutheran,Hennepin,5,100.00,,0.00,0.00,,44.93204,-93.276241
91,Minnesota,2017-18,Pinewood Elementary,Olmsted,53,100.00,,0.00,0.00,,43.988397,-92.439295
92,Minnesota,2017-18,Pleasantview Elementary,Jackson,26,100.00,,0.00,0.00,,43.675578,-95.166977
93,Minnesota,2017-18,Presentation Of The Bvm,Ramsey,13,100.00,,0.00,0.00,,44.9926057,-93.0311123
94,Minnesota,2017-18,Queen Of Peace,Carlton,17,100.00,,0.00,0.00,,46.7193,-92.458754
95,Minnesota,2017-18,Raven Stream Elementary,Scott,103,100.00,,0.00,0.00,,44.54668,-93.598681
96,Minnesota,2017-18,Renville County West Public School #2890,Renville,38,100.00,,0.00,0.00,,44.7913359,-95.207703
97,Minnesota,2017-18,Resurrection Lutheran,Olmsted,11,100.00,,0.00,0.00,,44.07094,-92.490391
98,Minnesota,2017-18,Risen Savior Lutheran,Blue Earth,9,100.00,,0.00,0.00,,44.1563908,-94.025323
99,Minnesota,2017-18,Rosa Parks Elementary,Blue Earth,76,100.00,,0.00,0.00,,44.13635,-93.981121
100,Minnesota,2017-18,Roseau Elementary,Roseau,83,100.00,,0.00,0.00,,48.85053,-95.755739
101,Minnesota,2017-18,Rosemount Elementary,Dakota,96,100.00,,0.00,0.00,,44.740784,-93.130028
102,Minnesota,2017-18,Sacred Heart,Waseca,18,100.00,,0.00,0.00,,44.077875,-93.511392
103,Minnesota,2017-18,Samuel Lutheran,Lyon,9,100.00,,0.00,0.00,,44.455771,-95.768575
104,Minnesota,2017-18,Shakopee Area Catholic,Scott,66,100.00,,0.00,0.00,,44.77101,-93.486221
105,Minnesota,2017-18,Sleepy Eye Elementary,Brown,51,100.00,,0.00,0.00,,44.292756,-94.72806
106,Minnesota,2017-18,South Ridge Elementary And South Ridge High,St. Louis,35,100.00,,0.00,0.00,,46.9657168,-92.5461023
107,Minnesota,2017-18,Springfield Public,Brown,40,100.00,,0.00,0.00,,44.2388001,-94.9820332
108,Minnesota,2017-18,St Anastasia,McLeod,8,100.00,,0.00,0.00,,44.8862191,-94.3867094
109,Minnesota,2017-18,St Anne,Redwood,13,100.00,,0.00,0.00,,44.40353,-95.254221
110,Minnesota,2017-18,St Dominic,Rice,13,100.00,,0.00,0.00,,44.459554,-93.1643183
111,Minnesota,2017-18,St Felix,Wabasha,10,100.00,,0.00,0.00,,44.380963,-92.032694
112,Minnesota,2017-18,St Francis,Olmsted,23,100.00,,0.00,0.00,,44.019924,-92.448127
113,Minnesota,2017-18,St John School Of Little Canada,Ramsey,9,100.00,,0.00,0.00,,45.01995,-93.085461
114,Minnesota,2017-18,St John The Baptist-Savage,Dakota,26,100.00,,0.00,0.00,,44.7760795,-93.3373376
115,Minnesota,2017-18,St John Vianney,Martin,8,100.00,,0.00,0.00,,43.64381,-94.456471
116,Minnesota,2017-18,St Johns Lutheran,Wabasha,13,100.00,,0.00,0.00,,44.446891,-92.272306
117,Minnesota,2017-18,St Johns Lutheran,Winona,8,100.00,,0.00,0.00,,43.904133,-91.435346
118,Minnesota,2017-18,St Johns Lutheran-Chaska,Carver,18,100.00,,0.00,0.00,,44.7877044,-93.5973218
119,Minnesota,2017-18,St Johns Lutheran-Red Wing,Goodhue,7,100.00,,0.00,0.00,,44.5627487,-92.5337649
120,Minnesota,2017-18,St Joseph,Carver,19,100.00,,0.00,0.00,,44.8494482,-93.7874665
121,Minnesota,2017-18,St Josephs Catholic,Dakota,19,100.00,,0.00,0.00,,44.7475648,-93.1146985
122,Minnesota,2017-18,St Jude Of The Lake,Washington,6,100.00,,0.00,0.00,,45.063541,-92.957132
123,Minnesota,2017-18,St Mary,Watonwan,5,100.00,,0.00,0.00,,44.0519505,-94.4113952
124,Minnesota,2017-18,St Marys,Nobles,13,100.00,,0.00,0.00,,43.62489,-95.598245
125,Minnesota,2017-18,St Marys Mission,Beltrami,12,100.00,,0.00,0.00,,47.87382,-95.030599
126,Minnesota,2017-18,St Michael,Mahnomen,6,100.00,,0.00,0.00,,47.3110602,-95.9723721
127,Minnesota,2017-18,St Pauls Lutheran,Brown,31,100.00,,0.00,0.00,,44.30717,-94.467171
128,Minnesota,2017-18,St Pauls Lutheran,Scott,8,100.00,,0.00,0.00,,44.723167,-93.407749
129,Minnesota,2017-18,St Pauls Lutheran,Sibley,7,100.00,,0.00,0.00,,44.60627,-94.084111
130,Minnesota,2017-18,St Pauls Lutheran,Watonwan,9,100.00,,0.00,0.00,,43.981244,-94.622552
131,Minnesota,2017-18,St Pauls Lutheran-Fairmont,Martin,16,100.00,,0.00,0.00,,43.6470891,-94.4619633
132,Minnesota,2017-18,St Pauls Lutheran-Truman,Martin,5,100.00,,0.00,0.00,,43.832374,-94.4344807
133,Minnesota,2017-18,St Peter,Yellow Medicine,13,100.00,,0.00,0.00,,44.7133531,-96.275284
134,Minnesota,2017-18,St Rose Of Lima,Ramsey,12,100.00,,0.00,0.00,,45.00404,-93.15532
135,Minnesota,2017-18,St Stephen,Anoka,45,100.00,,0.00,0.00,,45.19831,-93.382311
136,Minnesota,2017-18,St. Clair Elementary,Blue Earth,41,100.00,,0.00,0.00,,44.081184,-93.858936
137,Minnesota,2017-18,St. Thomas More,Ramsey,12,100.00,,0.00,0.00,,44.941851,-93.145099
138,Minnesota,2017-18,Step Academy,Ramsey,21,100.00,,0.00,0.00,,44.959644,-93.065051
139,Minnesota,2017-18,Stevens Elementary,Lac qui Parle,34,100.00,,0.00,0.00,,44.930222,-96.058035
140,Minnesota,2017-18,Tower-Soudan Elementary,St. Louis,9,100.00,,0.00,0.00,,47.806835,-92.273139
141,Minnesota,2017-18,Transfiguration,Ramsey,22,100.00,,0.00,0.00,,44.9693489,-92.9828918
142,Minnesota,2017-18,Trinity Lone Oak Lutheran,Dakota,10,100.00,,0.00,0.00,,44.84975,-93.125821
143,Minnesota,2017-18,Trinity Lutheran,Waseca,11,100.00,,0.00,0.00,,44.11982,-93.706861
144,Minnesota,2017-18,Usc,Faribault,49,100.00,,0.00,0.00,,43.7340249,-93.7351476
145,Minnesota,2017-18,Valley View Elementary,Anoka,68,100.00,,0.00,0.00,,45.056324,-93.251238
146,Minnesota,2017-18,Wabasha-Kellogg Elementary,Wabasha,24,100.00,,0.00,0.00,,44.357255,-92.011119
147,Minnesota,2017-18,Warren Elementary,Marshall,32,100.00,,0.00,0.00,,48.194317,-96.767493
148,Minnesota,2017-18,Washington Elementary,Winona,48,100.00,,0.00,0.00,,44.0426092,-91.6195128
149,Minnesota,2017-18,Washington Learning Center,Brown,152,100.00,,0.00,0.00,,44.3244103,-94.4787144
150,Minnesota,2017-18,Watkins Elementary,Meeker,43,100.00,,0.00,0.00,,45.313543,-94.414638
151,Minnesota,2017-18,Weaver Elementary,Ramsey,87,100.00,,0.00,0.00,,45.005767,-93.041688
152,Minnesota,2017-18,West Central Area S. Elementary,Grant,24,100.00,,0.00,0.00,,45.7810388,-95.6956655
153,Minnesota,2017-18,William Kelley,Lake,30,100.00,,0.00,0.00,,47.2910785,-91.2764798
154,Minnesota,2017-18,Woodland Elementary,Douglas,78,100.00,,0.00,0.00,,45.876579,-95.355352
155,Minnesota,2017-18,Zion Lutheran,Douglas,16,100.00,,0.00,0.00,,45.8893,-95.370391
156,Minnesota,2017-18,Challenger Elementary,Pennington,166,99.40,,0.00,0.60,,48.094964,-96.17166
157,Minnesota,2017-18,Concord Elementary,Hennepin,118,99.15,,0.00,0.85,,44.896374,-93.346017
158,Minnesota,2017-18,Meadowbrook Elementary,Hennepin,113,99.12,,0.00,0.88,,44.978833,-93.348968
159,Minnesota,2017-18,Sunset Hill Elementary,Hennepin,106,99.06,,0.00,0.94,,44.979873,-93.445318
160,Minnesota,2017-18,Pine Bend Elementary,Dakota,105,99.05,,0.00,0.95,,44.806425,-93.03659
161,Minnesota,2017-18,Zumbroata-Mazeppa Primary,Wabasha,104,99.04,,0.00,0.96,,44.2899313,-92.6740011
162,Minnesota,2017-18,Hiawatha Elementary,Hennepin,99,98.99,,0.00,0.00,,44.926461,-93.21212
163,Minnesota,2017-18,Akin Road Elementary,Dakota,97,98.97,,0.00,1.03,,44.668003,-93.172332
164,Minnesota,2017-18,Plainview Elgin Millville K-3,,97,98.97,,0.00,1.03,,44.1654725,-92.1756435
165,Minnesota,2017-18,Weaver Lake Elementary,Hennepin,95,98.95,,0.00,1.05,,45.1100364,-93.4852212
166,Minnesota,2017-18,Pinewood Elementary,Dakota,93,98.92,,0.00,1.08,,43.988548,-92.438388
167,Minnesota,2017-18,Olson Elementary,Hennepin,89,98.88,,0.00,1.12,,44.818494,-93.338124
168,Minnesota,2017-18,Bridgewater Elementary,Rice,88,98.86,,0.00,0.00,,44.439397,-93.164503
169,Minnesota,2017-18,Centerville Elementary,Anoka,88,98.86,,0.00,1.14,,45.165523,-93.055004
170,Minnesota,2017-18,Luverne Elementary,Rock,88,98.86,,0.00,1.14,,43.661638,-96.217358
171,Minnesota,2017-18,Woodbury Elementary,Washington,88,98.86,,0.00,0.00,,44.930333,-92.973794
172,Minnesota,2017-18,Kasson-Mantorville Elementary,Dodge,172,98.84,,0.00,1.16,,44.042798,-92.741524
173,Minnesota,2017-18,Somerset Elementary,Dakota,86,98.84,,0.00,1.16,,44.905452,-93.114327
174,Minnesota,2017-18,Jeffers Pond Elementary,Scott,85,98.82,,0.00,1.18,,44.736095,-93.441478
175,Minnesota,2017-18,Northport Elementary,Hennepin,84,98.81,,0.00,1.19,,45.054732,-93.325883
176,Minnesota,2017-18,St. James Northside Elementary,Watonwan,84,98.81,,0.00,0.00,,43.991306,-94.621237
177,Minnesota,2017-18,Vandyke Elementary,Itasca,84,98.81,,0.00,1.19,,47.286539,-93.425114
178,Minnesota,2017-18,Hoover Elementary,Anoka,81,98.77,,0.00,1.23,,45.169499,-93.327349
179,Minnesota,2017-18,Bishop Elementary,Olmsted,80,98.75,,0.00,0.00,,44.029143,-92.518363
180,Minnesota,2017-18,Voyager Elementary,Douglas,80,98.75,,0.00,1.25,,45.910232,-95.373672
181,Minnesota,2017-18,Monroe Elementary,Blue Earth,79,98.73,,0.00,1.27,,44.175075,-94.0123083
182,Minnesota,2017-18,Franklin Elementary,Blue Earth,78,98.72,,0.00,1.28,,44.17545,-93.992232
183,Minnesota,2017-18,Lacrescent-Hokah Elementary,Houston,76,98.68,,0.00,0.00,,43.824384,-91.306615
184,Minnesota,2017-18,Peter Hobart Elementary,Hennepin,75,98.67,,0.00,0.00,,44.957142,-93.361893
185,Minnesota,2017-18,Roosevelt Elementary,Kandiyohi,75,98.67,,0.00,1.33,,45.104354,-95.067097
186,Minnesota,2017-18,Harriet Bishop Elementary,Dakota,74,98.65,,1.35,0.00,,44.7439043,-93.3531396
187,Minnesota,2017-18,Triton Primary Elementary,Dodge,73,98.63,,0.00,0.00,,44.0316893,-92.865559
188,Minnesota,2017-18,Hawley Elementary,Clay,72,98.61,,0.00,1.39,,46.885483,-96.321114
189,Minnesota,2017-18,Andover Elementary,Anoka,214,98.60,,0.00,0.47,,45.24243,-93.308756
190,Minnesota,2017-18,Blue Earth Elementary,Faribault,71,98.59,,0.00,0.00,,43.6390992,-94.0990003
191,Minnesota,2017-18,Pine Hill Elementary,Washington,71,98.59,,0.00,0.00,,44.818351,-92.963004
192,Minnesota,2017-18,Kindergarden Center,Beltrami,139,98.56,,0.00,0.00,,47.8785766,-95.0147768
193,Minnesota,2017-18,Lakeview Elementary,Hennepin,69,98.55,,1.45,0.00,,45.036055,-93.33312
194,Minnesota,2017-18,Grey Cloud Elementary,Washington,137,98.54,,0.00,1.46,,44.841635,-92.910795
195,Minnesota,2017-18,Hillside Elementary,Washington,68,98.53,,0.00,0.00,,44.826798,-92.940153
196,Minnesota,2017-18,Murphy Elementary,Itasca,68,98.53,,0.00,1.47,,47.240995,-93.51968
197,Minnesota,2017-18,Afton-Lakeland Elementary,Washington,66,98.48,,0.00,0.00,,44.942158,-92.769836
198,Minnesota,2017-18,Cannon Falls Elementary,Goodhue,66,98.48,,1.52,0.00,,44.511655,-92.88508
199,Minnesota,2017-18,Chatfield Elementary,Olmsted,66,98.48,,0.00,0.00,,43.8461661,-92.1647009
200,Minnesota,2017-18,Chatfield Sec.,Olmsted,66,98.48,,0.00,0.00,,43.8461559,-92.1885471
201,Minnesota,2017-18,Birch Grove Elementary,Hennepin,65,98.46,,0.00,1.54,,45.0993564,-93.3400965
202,Minnesota,2017-18,Cedar Ridge Elementary,Hennepin,65,98.46,,0.00,1.54,,44.841935,-93.489122
203,Minnesota,2017-18,Pullman Elementary,Washington,65,98.46,,0.00,1.54,,44.835426,-92.981187
204,Minnesota,2017-18,Nativity,Ramsey,64,98.44,,0.00,0.00,,44.9322143,-93.1809905
205,Minnesota,2017-18,Park Rapids Area Century Elementary,Hubbard,127,98.43,,0.00,0.00,,46.927999,-95.072026
206,Minnesota,2017-18,Royalton Elementary,Morrison,63,98.41,,0.00,1.59,,45.832237,-94.290863
207,Minnesota,2017-18,Prairie Elementary,Nobles,249,98.39,,0.40,0.40,,43.604893,-95.620718
208,Minnesota,2017-18,Sand Creek Elementary,Anoka,124,98.39,,0.00,0.81,,45.190933,-93.287628
209,Minnesota,2017-18,Meadowridge Elementary,Hennepin,122,98.36,,0.00,1.64,,45.060996,-93.506737
210,Minnesota,2017-18,Glen Lake Elementary,Hennepin,59,98.31,,0.00,1.69,,44.915262,-93.456912
211,Minnesota,2017-18,Folwell Elementary,Olmsted,58,98.28,,0.00,1.72,,44.016555,-92.485697
212,Minnesota,2017-18,Phalen Lake,Ramsey,116,98.28,,0.86,0.00,,44.9884235,-93.0544608
213,Minnesota,2017-18,Longfellow Elementary,Olmsted,56,98.21,,0.00,1.79,,43.9991048,-92.4344373
214,Minnesota,2017-18,St. Charles Elementary,Winona,56,98.21,,0.00,0.00,,43.968919,-92.062689
215,Minnesota,2017-18,Kimberly Lane Elementary,Hennepin,111,98.20,,0.00,1.80,,45.03358,-93.501213
216,Minnesota,2017-18,Carver Elementary,Carver,109,98.17,,0.00,1.83,,44.770712,-93.644768
217,Minnesota,2017-18,Prarie View Elementary & Middle,Sherburne,109,98.17,,0.00,0.92,,45.26697,-93.6393997
218,Minnesota,2017-18,Red Oak Elementary,Scott,109,98.17,,0.00,0.92,,44.773076,-93.420484
219,Minnesota,2017-18,Murray Co. Central Elementary,Murray,54,98.15,,0.00,1.85,,43.987391,-95.765025
220,Minnesota,2017-18,Blooming Prairie Elementary,Steele,53,98.11,,1.89,0.00,,43.868787,-93.055809
221,Minnesota,2017-18,Xinxing Academy,Hennepin,53,98.11,,0.00,1.89,,44.934206,-93.413634
222,Minnesota,2017-18,Washington Elementary,Carlton,105,98.10,,0.00,0.95,,46.711306,-92.452015
223,Minnesota,2017-18,Hayfield Elementary,Dodge,52,98.08,,0.00,1.92,,43.889182,-92.838299
224,Minnesota,2017-18,Linwood Elementary,Washington,52,98.08,,0.00,0.00,,45.3671048,-93.1095331
225,Minnesota,2017-18,St Odilia,Ramsey,52,98.08,,0.00,1.92,,45.0470095,-93.1339985
226,Minnesota,2017-18,Rum River Elementary,Anoka,155,98.06,,0.00,1.29,,45.278155,-93.328366
227,Minnesota,2017-18,Glacier Hills Elementary School Of Arts & Science,Dakota,103,98.06,,0.00,1.94,,44.8183574,-93.1551707
228,Minnesota,2017-18,Franklin Elementary,Olmsted,102,98.04,,0.00,1.96,,43.994711,-92.450288
229,Minnesota,2017-18,South Elementary,Nicollet,153,98.04,,0.00,0.00,,44.317296,-93.9725412
230,Minnesota,2017-18,Crest View Elementary,Hennepin,50,98.00,,0.00,2.00,,45.104487,-93.354765
231,Minnesota,2017-18,Cherry View Elementary,Dakota,96,97.92,,0.00,1.04,,44.694648,-93.239317
232,Minnesota,2017-18,Mountain Lake Elementary,Cottonwood,48,97.92,,0.00,2.08,,43.941917,-94.925586
233,Minnesota,2017-18,Park Spanish Immersion Elementary,Hennepin,96,97.92,,0.00,1.04,,44.939288,-93.359413
234,Minnesota,2017-18,Parker Elementary,Sherburne,96,97.92,,1.04,1.04,,45.312377,-93.56231
235,Minnesota,2017-18,Liberty Ridge Elementary Site 2,Washington,143,97.90,,0.00,2.10,,44.9102688,-92.8741618
236,Minnesota,2017-18,Royal Oaks Elementary,Washington,95,97.89,,1.05,1.05,,44.919214,-92.957866
237,Minnesota,2017-18,Caledonia Elementary,Houston,47,97.87,,0.00,0.00,,43.634057,-91.502606
238,Minnesota,2017-18,Hilltop Elementary,Dakota,94,97.87,,0.00,2.13,,44.852155,-93.041135
239,Minnesota,2017-18,Janesville-Waldorf-Pemberton Elementary,Waseca,47,97.87,,0.00,0.00,,44.1162953,-93.7075521
240,Minnesota,2017-18,Plymouth Creek Elementary,Hennepin,94,97.87,,0.00,2.13,,45.030033,-93.482829
241,Minnesota,2017-18,Elm Creek Elementary,Hennepin,92,97.83,,0.00,1.09,,45.132753,-93.409939
242,Minnesota,2017-18,North Trail Elementary,Dakota,92,97.83,,0.00,1.09,,44.70162,-93.178795
243,Minnesota,2017-18,Oak Ridge Elementary,Dakota,92,97.83,,0.00,2.17,,44.798829,-93.1852038
244,Minnesota,2017-18,Bluff Creek Elementary,Carver,91,97.80,,0.00,2.20,,44.860923,-93.578582
245,Minnesota,2017-18,Breck,Hennepin,45,97.78,,0.00,2.22,,44.98068,-93.342491
246,Minnesota,2017-18,Keewatin Elementary,Itasca,45,97.78,,2.22,0.00,,47.3988095,-93.0794358
247,Minnesota,2017-18,Risen Christ,Hennepin,45,97.78,,0.00,0.00,,44.9364156,-93.2578565
248,Minnesota,2017-18,Bamber Valley Elementary,Olmsted,133,97.74,,0.00,2.26,,43.991803,-92.50037
249,Minnesota,2017-18,Gleason Lake Elementary,Hennepin,88,97.73,,1.14,0.00,,44.981981,-93.500887
250,Minnesota,2017-18,Emerson Spanish Immersion,Hennepin,87,97.70,,0.00,2.30,,44.9682529,-93.2804462
251,Minnesota,2017-18,Glendale Elementary,Scott,87,97.70,,0.00,2.30,,44.7038335,-93.4277712
252,Minnesota,2017-18,Greenhaven Elementary,St. Louis,87,97.70,,0.00,2.30,,47.408198,-92.93689
253,Minnesota,2017-18,Elton Hills Elementary,Olmsted,86,97.67,,0.00,2.33,,44.049513,-92.48501
254,Minnesota,2017-18,Gage Elementary,Olmsted,129,97.67,,0.00,2.33,,44.063093,-92.481842
255,Minnesota,2017-18,Bay View Elementary,St. Louis,85,97.65,,1.18,1.18,,46.746272,-92.209675
256,Minnesota,2017-18,Hamilton Elementary,Anoka,85,97.65,,0.00,0.00,,45.170394,-93.301308
257,Minnesota,2017-18,St Francis Xavier,Stearns,42,97.62,,0.00,2.38,,45.6206677,-94.2087745
258,Minnesota,2017-18,St Joseph,Dakota,42,97.62,,0.00,0.00,,44.9178316,-93.1390709
259,Minnesota,2017-18,Expo,Ramsey,125,97.60,,0.00,1.60,,44.9251799,-93.1621718
260,Minnesota,2017-18,Red Rock Elementary,Washington,83,97.59,,0.00,2.41,,44.899033,-92.946506
261,Minnesota,2017-18,Sibley Elementary,Rice,83,97.59,,0.00,2.41,,44.445047,-93.151738
262,Minnesota,2017-18,Faithful Shepherd Catholic,Dakota,41,97.56,,0.00,2.44,,44.835696,-93.138664
263,Minnesota,2017-18,Madison Elementary,Winona,41,97.56,,0.00,2.44,,44.051793,-91.651524
264,Minnesota,2017-18,Oakdale Elementary,Ramsey,82,97.56,,0.00,2.44,,44.960236,-92.9788899
265,Minnesota,2017-18,Washington Elementary,Polk,81,97.53,,0.00,0.00,,47.782882,-96.609836
266,Minnesota,2017-18,Woodland Elementary,Dakota,121,97.52,,1.65,0.83,,44.820699,-93.135595
267,Minnesota,2017-18,Eisenhower Elementary,Anoka,120,97.50,,0.00,1.67,,45.172198,-93.268807
268,Minnesota,2017-18,Highland Elementary,Dakota,120,97.50,,0.00,1.67,,44.744686,-93.178809
269,Minnesota,2017-18,Nrheg Elementary,Waseca,80,97.50,,0.00,1.25,,43.8717493,-93.2969686
270,Minnesota,2017-18,Pike Lake Elementary,St. Louis,40,97.50,,0.00,0.00,,46.864649,-92.278848
271,Minnesota,2017-18,Rtr Elementary,Lincoln,40,97.50,,0.00,2.50,,44.1785777,-96.1016958
272,Minnesota,2017-18,Winfair Elementary,Cottonwood,80,97.50,,0.00,0.00,,43.872134,-95.121215
273,Minnesota,2017-18,Kaposia Education Center Elementary,Dakota,119,97.48,,0.00,0.84,,44.870038,-93.033781
274,Minnesota,2017-18,Lincoln Center Elementary,Dakota,119,97.48,,0.00,0.84,,44.89557,-93.045879
275,Minnesota,2017-18,Jackson Elementary,Scott,158,97.47,,0.00,2.53,,44.773448,-93.537106
276,Minnesota,2017-18,L.H. Tanglen Elementary,Hennepin,79,97.47,,0.00,2.53,,44.960078,-93.416927
277,Minnesota,2017-18,Lily Lake Elementary,Washington,79,97.47,,0.00,2.53,,45.048841,-92.832239
278,Minnesota,2017-18,Cedar Creek Community Elementary,Anoka,117,97.44,,0.00,2.56,,45.3526166,-93.2485924
279,Minnesota,2017-18,Kindergarten Center,Carver,78,97.44,,1.28,1.28,,44.825325,-93.6074223
280,Minnesota,2017-18,St Vincent De Paul,Hennepin,39,97.44,,0.00,2.56,,45.123261,-93.396719
281,Minnesota,2017-18,Sunset Terrace Elementary,Olmsted,117,97.44,,0.00,1.71,,44.040532,-92.493544
282,Minnesota,2017-18,Johnsville Elementary,Anoka,155,97.42,,0.00,1.29,,45.198016,-93.244712
283,Minnesota,2017-18,Kenwood Elementary,Hennepin,77,97.40,,0.00,2.60,,44.962212,-93.307806
284,Minnesota,2017-18,Lincoln Elementary,Rice,77,97.40,,0.00,0.00,,44.295555,-93.287062
285,Minnesota,2017-18,Red Pine Elementary,Dakota,114,97.37,,0.00,2.63,,44.781503,-93.109822
286,Minnesota,2017-18,Meadowview Elementary,Dakota,113,97.35,,0.00,1.77,,44.665492,-93.190065
287,Minnesota,2017-18,Wilson Elementary,Steele,75,97.33,,1.33,0.00,,44.080835,-93.241775
288,Minnesota,2017-18,Faribault Consolidated Catholic,Rice,37,97.30,,0.00,2.70,,44.2897761,-93.2725479
289,Minnesota,2017-18,Maple River West Elementary,Blue Earth,37,97.30,,0.00,0.00,,44.00193,-94.065357
290,Minnesota,2017-18,Prairie View Elementary,Hennepin,111,97.30,,0.90,1.80,,44.875943,-93.49704
291,Minnesota,2017-18,Sacred Heart Elementary,Polk,37,97.30,,0.00,2.70,,47.927898,-97.022168
292,Minnesota,2017-18,Cold Spring Elementary,Stearns,73,97.26,,0.00,2.74,,45.465154,-94.425905
293,Minnesota,2017-18,King Elementary,Itasca,73,97.26,,0.00,1.37,,47.32811,-93.786655
294,Minnesota,2017-18,Ramsey Elementary,Anoka,73,97.26,,0.00,1.37,,45.243589,-93.414093
295,Minnesota,2017-18,Cedar Park Elementary,Dakota,109,97.25,,0.00,2.75,,44.723732,-93.2191877
296,Minnesota,2017-18,Oak Ridge Elementary,Stearns,145,97.24,,0.00,2.76,,45.656552,-94.228705
297,Minnesota,2017-18,Christa Mcauliffe Elementary,Dakota,107,97.20,,0.00,2.80,,44.735513,-92.885278
298,Minnesota,2017-18,Sky Oaks Elementary,Dakota,71,97.18,,0.00,2.82,,44.763231,-93.275211
299,Minnesota,2017-18,Adams Elementary,Anoka,70,97.14,,0.00,2.86,,45.133499,-93.290853
300,Minnesota,2017-18,Lino Lakes Elementary,Washington,70,97.14,,1.43,1.43,,45.197617,-93.105651
301,Minnesota,2017-18,Morris Bye Elementary,Anoka,70,97.14,,0.00,2.86,,45.187646,-93.336821
302,Minnesota,2017-18,Ogilvie Public Schools,Kanabec,35,97.14,,0.00,2.86,,45.8269461,-93.4321902
303,Minnesota,2017-18,Southwest Elementary,Itasca,70,97.14,,0.00,2.86,,47.225227,-93.538396
304,Minnesota,2017-18,St. Katharine Drexel,Stearns,35,97.14,,0.00,2.86,,45.5634447,-94.1492518
305,Minnesota,2017-18,Sunrise River Ele.,Chisago,174,97.13,,0.00,2.87,,45.4954003,-92.9693632
306,Minnesota,2017-18,Windom Dual Immersion,Hennepin,104,97.12,,0.00,2.88,,44.8966403,-93.2800014
307,Minnesota,2017-18,Laketown Elementary,Carver,103,97.09,,0.00,1.94,,44.846317,-93.763715
308,Minnesota,2017-18,Washington Elementary,St. Louis,103,97.09,,0.00,2.91,,47.900399,-91.85803
309,Minnesota,2017-18,Cedar Mountain Elementary,Redwood,34,97.06,,0.00,2.94,,44.5276733,-94.8833766
310,Minnesota,2017-18,Hoover Elementary,Blue Earth,102,97.06,,0.00,2.94,,45.169462,-93.327209
311,Minnesota,2017-18,Parkers Prairie Elementary,Otter Tail,34,97.06,,0.00,2.94,,46.148735,-95.331326
312,Minnesota,2017-18,Salem Hills Elementary,Dakota,34,97.06,,0.00,2.94,,44.864126,-93.069576
313,Minnesota,2017-18,Walnut Grove Elementary,Cottonwood,34,97.06,,0.00,0.00,,44.0441376,-95.4332074
314,Minnesota,2017-18,Trailview Elementary,Kanabec,101,97.03,,0.99,0.99,,45.8875553,-93.2948196
315,Minnesota,2017-18,Barnesville Elementary,Clay,67,97.01,,0.00,2.99,,46.650545,-96.413416
316,Minnesota,2017-18,Champlin/Brooklyn Pk Acd Math Ensci,Hennepin,133,96.99,,0.00,0.75,,45.153591,-93.356236
317,Minnesota,2017-18,Blake Lower School-Highcroft Campu,Hennepin,33,96.97,,0.00,3.03,,44.970107,-93.530463
318,Minnesota,2017-18,Eagle Lake Elementary,Blue Earth,66,96.97,,0.00,1.52,,44.162415,-93.886015
319,Minnesota,2017-18,Fair Oaks Elementary,Hennepin,66,96.97,,0.00,1.52,,45.073918,-93.351695
320,Minnesota,2017-18,Greenwood Elementary,Hennepin,132,96.97,,0.00,3.03,,45.022668,-93.509118
321,Minnesota,2017-18,Park Elementary,Le Sueur,66,96.97,,0.00,0.00,,44.459758,-93.909537
322,Minnesota,2017-18,Sherburn Elementary,Martin,33,96.97,,0.00,3.03,,43.65849,-94.726345
