index,state,year,name,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1408,Michigan,2018-19,Clarence Randall Elem.,Wayne,Taylor School District,91,,90.1,2.2,,,42.244541,-83.258362
1409,Michigan,2018-19,Orion Oaks Elementary,Oakland,Lake Orion Community Schools,81,,90.1,8.6,,,42.762714,-83.281908
1410,Michigan,2018-19,Voyager Elementary,Livingston,Howell Public Schools,81,,90.1,8.6,,,42.620764,-83.942832
1411,Michigan,2018-19,West Shore Elementary,Genesee,Lake Fenton Community Schools,162,,90.1,9.9,,,42.842569,-83.731561
1412,Michigan,2018-19,Akron-Fairgrove Elementary,Tuscola,Akron-Fairgrove Schools,30,,90,6.7,,,43.5676577,-83.5180824
1413,Michigan,2018-19,Big Jackson Public,Newaygo,Big Jackson School District,10,,90,10,,,43.742394,-85.701034
1414,Michigan,2018-19,Bishop Baraga Catholic,Dickinson,Iron Mountain Public Schools,10,,90,0,,,45.817647,-88.071106
1415,Michigan,2018-19,Bozymowski Center,Macomb,Macomb ISD,10,,90,10,,,42.555403,-83.005493
1416,Michigan,2018-19,Bradford Academy,Oakland,Bradford Academy,110,,90,1.8,,,42.463786,-83.282571
1417,Michigan,2018-19,Centreville Elementary,St. Joseph,Centreville Public Schools,90,,90,7.8,,,41.918787,-85.527048
1418,Michigan,2018-19,Cesar Chavez Academy East Elementary,Detroit,Cesar Chavez Academy,10,,90,0,,,42.3706046,-83.0061883
1419,Michigan,2018-19,Dearborn Heights Montessori Center,Wayne,Crestwood School District,10,,90,0,,,42.31465,-83.300181
1420,Michigan,2018-19,Deckerville Elementary,Sanilac,Deckerville Community School District,40,,90,7.5,,,43.527444,-82.729581
1421,Michigan,2018-19,Divine Grace Lutheran,Oakland,Lake Orion Community Schools,10,,90,10,,,42.73732,-83.246661
1422,Michigan,2018-19,Evergreen Academy,Kalamazoo,Evergreen Academy,10,,90,0,,,42.270095,-85.596587
1423,Michigan,2018-19,Ferndale Montessori Center KD,Oakland,Ferndale Public Schools,10,,90,10,,,42.4548185,-83.1360684
1424,Michigan,2018-19,Gardner Elementary,Detroit,Detroit Public Schools Community District,40,,90,2.5,,,42.3394387,-83.2017805
1425,Michigan,2018-19,Hope Academy of West Michigan,Kent,Hope Academy of West Michigan,30,,90,3.3,,,42.931755,-85.661862
1426,Michigan,2018-19,Inkster Preparatory Academy,Wayne,Inkster Preparatory Academy,40,,90,2.5,,,42.307077,-83.309798
1427,Michigan,2018-19,Lakeview,Mason,Ludington Area School District,70,,90,4.3,,,43.9597552,-86.4540542
1428,Michigan,2018-19,New Haven Elementary,Macomb,New Haven Community Schools,80,,90,3.8,,,42.724838,-82.784523
1429,Michigan,2018-19,New Life Christian Academy,St. Clair,Port Huron Area School District,10,,90,10,,,42.962689,-82.544468
1430,Michigan,2018-19,Northglade Montessori,Kalamazoo,Kalamazoo Public School District,50,,90,6,,,42.310276,-85.593953
1431,Michigan,2018-19,R Grant Graham Elementary,Oakland,Avondale School District,60,,90,5,,,42.625288,-83.2411359
1432,Michigan,2018-19,Roscommon Elementary,Roscommon,Roscommon Area Public Schools,40,,90,7.5,,,44.493715,-84.61479
1433,Michigan,2018-19,Ross Park Elementary,Muskegon,Mona Shores Public School District,80,,90,8.8,,,43.1718147,-86.2479589
1434,Michigan,2018-19,St. Fabian Catholic,Oakland,Farmington Public School District,10,,90,10,,,42.49998,-83.365081
1435,Michigan,2018-19,St. Johns Lutheran,Midland,Midland Public Schools,10,,90,10,,,43.61661,-84.234651
1436,Michigan,2018-19,St. Joseph,Ogemaw,West Branch-Rose City Area Schools,10,,90,10,,,44.2763057,-84.247477
1437,Michigan,2018-19,St. Michaels Parish,Eaton,Grand Ledge Public Schools,10,,90,10,,,42.7448317,-84.7475052
1438,Michigan,2018-19,Trinitas Classical Association,Kent,Kenowa Hills Public Schools,10,,90,10,,,42.8680972,-85.6159855
1439,Michigan,2018-19,Trinity Ev Lutheran,Bay,Bay City School District,10,,90,10,,,43.5635009,-83.893328
1440,Michigan,2018-19,Trinity Lutheran,Jackson,Western School District,10,,90,10,,,42.23403,-84.486811
1441,Michigan,2018-19,Webberville Elementary,Ingham,Webberville Community Schools,40,,90,5,,,42.668108,-84.172959
1442,Michigan,2018-19,White Pine Academy,Ingham,White Pine Academy,10,,90,10,,,42.444901,-84.429238
1443,Michigan,2018-19,Rodgers Elementary,Macomb,Lake Shore Public Schools (Macomb),69,,89.9,8.7,,,42.507175,-82.896649
1444,Michigan,2018-19,Steele Street Elementary,Ingham,Mason Public Schools (Ingham),79,,89.9,5.1,,,42.577271,-84.435865
1445,Michigan,2018-19,Taylor Exemplar Academy,Wayne,Taylor Exemplar Academy,109,,89.9,8.3,,,42.224792,-83.299983
1446,Michigan,2018-19,A L Holmes Elementary,Detroit,Detroit Public Schools Community District,49,,89.8,0,,,42.3947356,-83.0142329
1447,Michigan,2018-19,Andersonville Elementary,Oakland,Clarkston Community School District,49,,89.8,8.2,,,42.731597,-83.492965
1448,Michigan,2018-19,Brewer Elementary,Detroit,Detroit Public Schools Community District,59,,89.8,0,,,42.4286289,-82.9635138
1449,Michigan,2018-19,Capac Elementary,St. Clair,Capac Community School District,49,,89.8,8.2,,,43.01741,-82.933682
1450,Michigan,2018-19,Edison Elementary,St. Clair,Port Huron Area School District,59,,89.8,5.1,,,43.014187,-82.485893
1451,Michigan,2018-19,GR Child Discovery Center,Kent,Grand Rapids Child Discovery Center,49,,89.8,10.2,,,42.955274,-85.6622472
1452,Michigan,2018-19,Grand Rapids Montessori,Kent,Grand Rapids Public Schools,49,,89.8,10.2,,,42.9668359,-85.6596784
1453,Michigan,2018-19,Kalamazoo Christian 12th Street Campus,Kalamazoo,Kalamazoo Public School District,59,,89.8,3.4,,,42.2549207,-85.6504715
1454,Michigan,2018-19,Logan Elementary,Washtenaw,Ann Arbor Public Schools,59,,89.8,6.8,,,42.312755,-83.709259
1455,Michigan,2018-19,North Elementary,Kalamazoo,Comstock Public Schools,49,,89.8,2,,,42.3163042,-85.5160519
1456,Michigan,2018-19,Okemos Public Montessori,Ingham,Okemos Public Schools,49,,89.8,10.2,,,42.7084945,-84.4172666
1457,Michigan,2018-19,Pewamo Elementary,Clinton,Pewamo-Westphalia Community Schools,49,,89.8,4.1,,,43.0004536,-84.8529001
1458,Michigan,2018-19,Romulus Elementary,Wayne,Romulus Community Schools,59,,89.8,5.1,,,42.261188,-83.356329
1459,Michigan,2018-19,St. Lorenz Lutheran,Saginaw,Frankenmuth School District,59,,89.8,8.5,,,43.3395,-83.750001
1460,Michigan,2018-19,Unionville-Sebewaing Area Elementary,Tuscola,Unionville-Sebewaing Area S.D.,49,,89.8,2,,,43.6921889,-83.4633708
1461,Michigan,2018-19,Bangor South Walnut Elementary,Van Buren,Bangor Public Schools (Van Buren),68,,89.7,5.9,,,42.3054649,-86.1122767
1462,Michigan,2018-19,Brown Elementary,Wayne,Huron School District,87,,89.7,3.4,,,42.119226,-83.322594
1463,Michigan,2018-19,Coleman Elementary,Midland,Coleman Community School District,58,,89.7,8.6,,,43.754707,-84.575062
1464,Michigan,2018-19,Erving Elementary,Wayne,Woodhaven-Brownstown School District,97,,89.7,3.1,,,42.129341,-83.245058
1465,Michigan,2018-19,Eugene B Elliott Elem,Wayne,Wayne-Westland Community School District,78,,89.7,3.8,,,42.300847,-83.344981
1466,Michigan,2018-19,George Washington Carver Academy,Wayne,George Washington Carver Academy District,68,,89.7,2.9,,,42.408298,-83.102182
1467,Michigan,2018-19,Harmon Elementary,Macomb,Lakeview Public Schools (Macomb),58,,89.7,5.2,,,42.477897,-82.908977
1468,Michigan,2018-19,Mohawk Young Fives,Macomb,Chippewa Valley Schools,29,,89.7,6.9,,,42.6511645,-82.9385389
1469,Michigan,2018-19,Windemere Park Charter Academy,Ingham,Windemere Park Charter Academy,68,,89.7,4.4,,,42.741789,-84.591616
1470,Michigan,2018-19,Charlton Heston Academy,Roscommon,Charlton Heston Academy,48,,89.6,2.1,,,44.352836,-84.406994
1471,Michigan,2018-19,Fordline Elementary,Wayne,Southgate Community School District,48,,89.6,6.3,,,42.20043,-83.199065
1472,Michigan,2018-19,Fortis Academy,Washtenaw,Fortis Academy,96,,89.6,5.2,,,42.232531,-83.659846
1473,Michigan,2018-19,St Joseph Catholic,Clinton,St. Johns Public Schools,48,,89.6,10.4,,,43.0005804,-84.5590676
1474,Michigan,2018-19,Tyler Road Elementary,Wayne,Van Buren Public Schools,77,,89.6,7.8,,,42.236208,-83.453105
1475,Michigan,2018-19,Bloomfield Maples Montessori,Oakland,West Bloomfield School District,19,,89.5,5.3,,,42.5413,-83.386161
1476,Michigan,2018-19,Chandler Woods Charter Academy,Kent,Chandler Woods Charter Academy,86,,89.5,10.5,,,43.089016,-85.628232
1477,Michigan,2018-19,Evergreen Christian,Kent,Grand Rapids Public Schools,19,,89.5,5.3,,,42.9302969,-85.6282098
1478,Michigan,2018-19,Morgan Elementary,Macomb,Utica Community Schools,86,,89.5,7,,,42.68988,-83.0528
1479,Michigan,2018-19,Samuel B Long Elementary,Wayne,Dearborn City School District,38,,89.5,7.9,,,42.2883746,-83.2814553
1480,Michigan,2018-19,Thorne Elementary,Wayne,Westwood Community Schools,76,,89.5,3.9,,,42.27505,-83.283818
1481,Michigan,2018-19,Three Lakes Academy,Mackinac,Three Lakes Academy,19,,89.5,0,,,46.206356,-85.7584
1482,Michigan,2018-19,Whitehills Elementary,Ingham,East Lansing School District,38,,89.5,7.9,,,42.754788,-84.475331
1483,Michigan,2018-19,Dutton Christian,Kent,Caledonia Community Schools,94,,89.4,10.6,,,42.84296,-85.586831
1484,Michigan,2018-19,Greater Heights Academy,Genesee,Greater Heights Academy,47,,89.4,4.3,,,43.046689,-83.740514
1485,Michigan,2018-19,Kinloch Elementary,Wayne,Crestwood School District,85,,89.4,7.1,,,42.320843,-83.29754
1486,Michigan,2018-19,Meyer Elementary,Sanilac,Croswell-Lexington Community Schools,66,,89.4,9.1,,,43.266826,-82.533512
1487,Michigan,2018-19,Musson Elementary,Oakland,Rochester Community School District,66,,89.4,6.1,,,42.7106705,-83.2050093
1488,Michigan,2018-19,Brenda Scott Academy for Theater Arts,Detroit,Detroit Public Schools Community District,84,,89.3,2.4,,,42.4293162,-83.0034038
1489,Michigan,2018-19,Gearing Elementary,St. Clair,East China School District,56,,89.3,10.7,,,42.827287,-82.501616
1490,Michigan,2018-19,Knapp Charter Academy,Kent,Knapp Charter Academy,84,,89.3,8.3,,,42.993775,-85.602553
1491,Michigan,2018-19,Mayfield Elementary,Lapeer,Lapeer Community Schools,56,,89.3,8.9,,,43.087896,-83.319525
1492,Michigan,2018-19,West Village Academy South,Wayne,West Village Academy,28,,89.3,7.1,,,42.2845274,-83.2819861
1493,Michigan,2018-19,Wilde Elementary,Macomb,Warren Consolidated Schools,75,,89.3,10.7,,,42.533318,-82.97987
1494,Michigan,2018-19,William Nowlin Elementary,Wayne,Dearborn City School District,28,,89.3,3.6,,,42.2862999,-83.2651093
1495,Michigan,2018-19,Avoca Elementary,St. Clair,Yale Public Schools,37,,89.2,10.8,,,43.059275,-82.689541
1496,Michigan,2018-19,Keewahdin Elementary,St. Clair,Port Huron Area School District,74,,89.2,4.1,,,43.049106,-82.453016
1497,Michigan,2018-19,Lakeview,Marquette,Negaunee Public Schools,166,,89.2,7.2,,,46.511772,-87.60992
1498,Michigan,2018-19,Nolan Elementary-Middle,Detroit,Detroit Public Schools Community District,65,,89.2,1.5,,,42.4365693,-83.0916925
1499,Michigan,2018-19,St. Patrick,Ionia,Portland Public School District,37,,89.2,10.8,,,42.872173,-84.908817
1500,Michigan,2018-19,University Preparatory Academy PSAD Elementary,Detroit,University Prep Academy,74,,89.2,9.5,,,42.3618684,-83.0771347
1501,Michigan,2018-19,Albert Schweitzer Elementary,Wayne,Wayne-Westland Community School District,64,,89.1,3.1,,,42.288965,-83.401029
1502,Michigan,2018-19,Ardmore Elementary,Macomb,Lakeview Public Schools (Macomb),55,,89.1,9.1,,,42.490542,-82.892898
1503,Michigan,2018-19,Detroit Leadership Academy Elementary,Detroit,Detroit Leadership Academy,46,,89.1,2.2,,,42.3313817,-83.2330723
1504,Michigan,2018-19,Eisenhower Elementary,Macomb,Fraser Public Schools,55,,89.1,1.8,,,42.526581,-82.940533
1505,Michigan,2018-19,Hill Elementary,Genesee,Davison Community Schools,46,,89.1,10.9,,,43.032765,-83.526076
1506,Michigan,2018-19,North Road Elementary,Genesee,Fenton Area Public Schools,64,,89.1,4.7,,,42.8035223,-83.7128175
1507,Michigan,2018-19,Pinecrest,Ingham,East Lansing School District,46,,89.1,2.2,,,42.754057,-84.495687
1508,Michigan,2018-19,Stambaugh Elementary,Iron,Iron County Community Schools,55,,89.1,7.3,,,46.082115,-88.632844
1509,Michigan,2018-19,Tecumseh North Early Learning Center,Lenawee,Tecumseh Public Schools,110,,89.1,10,,,41.996865,-83.953941
1510,Michigan,2018-19,Whitman Elementary,Oakland,Pontiac City School District,55,,89.1,1.8,,,42.65574,-83.303681
1511,Michigan,2018-19,Adams Elementary,Midland,Midland Public Schools,73,,89,6.8,,,43.646187,-84.216074
1512,Michigan,2018-19,Ashley Elementary,Macomb,Anchor Bay School District,73,,89,6.8,,,42.686394,-82.737153
1513,Michigan,2018-19,Long Meadow Elementary,Oakland,Rochester Community School District,82,,89,9.8,,,42.687273,-83.161029
1514,Michigan,2018-19,Madison Elementary,Oakland,Madison Public Schools (Oakland),82,,89,7.3,,,42.49278,-83.093561
1515,Michigan,2018-19,Tipton Academy,Wayne,Tipton Academy,73,,89,11,,,42.3216993,-83.3141105
1516,Michigan,2018-19,Bedford,Wayne,Dearborn Heights School District #7,63,,88.9,9.5,,,42.276162,-83.224519
1517,Michigan,2018-19,Floyd Ebeling Elementary,Macomb,Utica Community Schools,90,,88.9,7.8,,,42.647685,-82.964776
1518,Michigan,2018-19,Francis A. Higgins Elem.,Macomb,L'Anse Creuse Public Schools,81,,88.9,9.9,,,42.691596,-82.808882
1519,Michigan,2018-19,Frankfort Elementary,Benzie,Frankfort-Elberta Area Schools,27,,88.9,7.4,,,44.6351494,-86.2356188
1520,Michigan,2018-19,Franklin,Wexford,Cadillac Area Public Schools,81,,88.9,6.2,,,44.2490107,-85.3888517
1521,Michigan,2018-19,Holy Spirit,Kent,Grand Rapids Public Schools,36,,88.9,8.3,,,42.9707179,-85.7227668
1522,Michigan,2018-19,Klager Elementary,Washtenaw,Manchester Community Schools,63,,88.9,7.9,,,42.1538967,-84.0386912
1523,Michigan,2018-19,Multicultural Academy,Washtenaw,Multicultural Academy,18,,88.9,5.6,,,42.20749,-83.700015
1524,Michigan,2018-19,Myers Elementary,Genesee,Grand Blanc Community Schools,81,,88.9,6.2,,,42.949277,-83.589979
1525,Michigan,2018-19,Pickford Public Schools,Chippewa,Pickford Public Schools,36,,88.9,8.3,,,46.15446,-84.360106
1526,Michigan,2018-19,Princeton Elementary,Macomb,Lakeview Public Schools (Macomb),99,,88.9,11.1,,,42.483672,-82.911996
1527,Michigan,2018-19,Rainbow Elementary,Macomb,Clintondale Community Schools,45,,88.9,8.9,,,42.545078,-82.914696
1528,Michigan,2018-19,St Frances Cabrini Elem/Middle,Wayne,Allen Park Public Schools,27,,88.9,3.7,,,42.242679,-83.2116842
1529,Michigan,2018-19,St. Edith,Wayne,Livonia Public Schools,18,,88.9,5.6,,,42.3943962,-83.4147279
1530,Michigan,2018-19,The da Vinci Institute Primary,Jackson,Da Vinci Institute,18,,88.9,5.6,,,42.164215,-84.400347
1531,Michigan,2018-19,Tri-Unity Christian Lower Elementary Sch,Kent,Grandville Public Schools,27,,88.9,11.1,,,42.8676198,-85.7642713
1532,Michigan,2018-19,Trinity Lutheran,Gd. Traverse,Traverse City Area Public Schools,18,,88.9,11.1,,,44.7530183,-85.6319033
1533,Michigan,2018-19,Turrill Elementary,Lapeer,Lapeer Community Schools,107,,88.8,9.3,,,43.045236,-83.316255
1534,Michigan,2018-19,Chapman Elementary,Wayne,Gibraltar School District,71,,88.7,9.9,,,42.077991,-83.257054
1535,Michigan,2018-19,Deerfield Elementary,Oakland,Avondale School District,53,,88.7,9.4,,,42.626603,-83.172816
1536,Michigan,2018-19,Distinctive College Prep,Wayne,Distinctive College Prep,71,,88.7,1.4,,,42.42806,-82.924361
1537,Michigan,2018-19,Hevel Elementary,Macomb,Romeo Community Schools,53,,88.7,9.4,,,42.754796,-83.006445
1538,Michigan,2018-19,KI Sawyer Elementary,Marquette,Gwinn Area Community Schools,53,,88.7,3.8,,,46.330088,-87.37028
1539,Michigan,2018-19,Norway-Vulcan Area,Dickinson,Norway-Vulcan Area Schools,62,,88.7,3.2,,,45.8454077,-87.8296723
1540,Michigan,2018-19,Baldwin Elementary,Oakland,Rochester Community School District,79,,88.6,8.9,,,42.736607,-83.163595
1541,Michigan,2018-19,Lindemann Elementary,Wayne,Allen Park Public Schools,105,,88.6,9.5,,,42.24134,-83.217454
1542,Michigan,2018-19,Richard J. Duncan Elementary,Macomb,Utica Community Schools,88,,88.6,10.2,,,42.712479,-82.985045
1543,Michigan,2018-19,Advanced Technology Academy,Wayne,Advanced Technology Academy,104,,88.5,1.9,,,42.32234,-83.168401
1544,Michigan,2018-19,Beck Centennial Elem.,Macomb,Utica Community Schools,52,,88.5,11.5,,,42.698113,-82.974939
1545,Michigan,2018-19,Buchanan Elementary,Wayne,Livonia Public Schools,104,,88.5,10.6,,,42.406426,-83.358784
1546,Michigan,2018-19,Huron Elementary,Macomb,Chippewa Valley Schools,78,,88.5,11.5,,,42.591336,-82.964429
1547,Michigan,2018-19,LaMora Park,Calhoun,Battle Creek Public Schools,78,,88.5,5.1,,,42.350148,-85.242488
1548,Michigan,2018-19,Lansing Charter Academy,Ingham,Lansing Charter Academy,52,,88.5,0,,,42.699119,-84.575243
1549,Michigan,2018-19,McDonald Elementary,Wayne,Dearborn City School District,52,,88.5,0,,,42.347812,-83.15904
1550,Michigan,2018-19,Michigan Mathematics and Science Academy Lorraine,Macomb,Michigan Math and Science Academy,26,,88.5,3.8,,,42.5033263,-83.0184859
1551,Michigan,2018-19,St Patrick,Kent,Lowell Area Schools,26,,88.5,11.5,,,43.041986,-85.411911
1552,Michigan,2018-19,Bates Elementary,Wayne,Woodhaven-Brownstown School District,69,,88.4,7.2,,,42.140923,-83.250423
1553,Michigan,2018-19,Kingsley Area Elementary,Gd. Traverse,Kingsley Area Schools,121,,88.4,10.7,,,44.5817691,-85.5402992
1554,Michigan,2018-19,Brendel Elementary,Genesee,Grand Blanc Community Schools,60,,88.3,11.7,,,42.922637,-83.629466
1555,Michigan,2018-19,Forest View Elementary,Ingham,Lansing Public School District,77,,88.3,3.9,,,42.6987375,-84.5144553
1556,Michigan,2018-19,West Michigan Academy of Arts and Academics,Ottawa,West MI Academy of Arts & Academics,60,,88.3,10,,,43.085415,-86.214119
1557,Michigan,2018-19,Blair Moody Elementary,Wayne,Taylor School District,76,,88.2,5.3,,,42.247667,-83.238098
1558,Michigan,2018-19,Challenger Elementary,Livingston,Howell Public Schools,93,,88.2,9.7,,,42.61461,-83.951889
1559,Michigan,2018-19,Detroit International Academy for Young Women,Detroit,Detroit Public Schools Community District,17,,88.2,0,,,42.3827085,-83.0806798
1560,Michigan,2018-19,Durant Tuuri Mott,Genesee,Flint City School District,110,,88.2,5.5,,,43.015359,-83.710701
1561,Michigan,2018-19,Flickinger Elementary,Macomb,Utica Community Schools,76,,88.2,10.5,,,42.629549,-83.02306
1562,Michigan,2018-19,Floyd Elementary,Midland,Bullock Creek School District,51,,88.2,5.9,,,43.5900852,-84.4090258
1563,Michigan,2018-19,Glen Lake Elementary,Leelanau,Glen Lake Community Schools,68,,88.2,11.8,,,44.849995,-85.922625
1564,Michigan,2018-19,Harvey-Swanson Elementary,Oakland,Brandon School District,93,,88.2,5.4,,,42.847431,-83.443542
1565,Michigan,2018-19,Kenwood Elementary,Oakland,Clawson City School District,51,,88.2,11.8,,,42.53086,-83.154239
1566,Michigan,2018-19,Knudsen Elementary,Oakland,Waterford School District,34,,88.2,5.9,,,42.640131,-83.392905
1567,Michigan,2018-19,Oakwood Elementary,Oakland,Brandon School District,68,,88.2,5.9,,,42.87005,-83.398904
1568,Michigan,2018-19,Paint Creek Elementary,Oakland,Lake Orion Community Schools,76,,88.2,11.8,,,42.786295,-83.302611
1569,Michigan,2018-19,Ruahmah J. Hutchings Elementary,Livingston,Howell Public Schools,93,,88.2,9.7,,,42.632404,-83.883453
1570,Michigan,2018-19,St Mary Star of the Sea,Jackson,Jackson Public Schools,17,,88.2,11.8,,,42.24491,-84.404331
1571,Michigan,2018-19,St. Paul Lutheran,Wayne,Livonia Public Schools,17,,88.2,11.8,,,42.4174886,-83.3754078
1572,Michigan,2018-19,Walton Charter Academy,Oakland,Walton Charter Academy,85,,88.2,9.4,,,42.676009,-83.273843
1573,Michigan,2018-19,Central Elementary,Shiawassee,Owosso Public Schools,67,,88.1,9,,,43.0027077,-84.1781782
1574,Michigan,2018-19,Dieck Elementary,Genesee,Swartz Creek Community Schools,42,,88.1,11.9,,,42.994287,-83.869478
1575,Michigan,2018-19,Hawkins Elementary,Livingston,Brighton Area Schools,109,,88.1,8.3,,,42.506324,-83.769932
1576,Michigan,2018-19,Holy Family Catholic,Genesee,Grand Blanc Community Schools,42,,88.1,9.5,,,42.9245179,-83.6283998
1577,Michigan,2018-19,St. Charles Borromeo Catholic,Branch,Coldwater Community Schools,42,,88.1,7.1,,,41.94287,-85.007401
1578,Michigan,2018-19,Theo V. Eddy Elementary,St. Clair,East China School District,59,,88.1,6.8,,,42.82695,-82.493811
1579,Michigan,2018-19,Triumph Academy,Monroe,Triumph Academy,84,,88.1,9.5,,,41.953706,-83.362063
1580,Michigan,2018-19,University Hills Elementary,Oakland,Rochester Community School District,59,,88.1,11.9,,,42.6686688,-83.1637337
1581,Michigan,2018-19,Wood Creek Elementary,Oakland,Farmington Public School District,59,,88.1,5.1,,,42.50434,-83.328756
1582,Michigan,2018-19,Blanche Sims Elementary,Oakland,Lake Orion Community Schools,50,,88,12,,,42.786967,-83.233332
1583,Michigan,2018-19,Coleman A Young Elementary,Detroit,Detroit Public Schools Community District,50,,88,6,,,42.4064385,-83.1896234
1584,Michigan,2018-19,Issac Monfort Elementary,Macomb,Utica Community Schools,75,,88,6.7,,,42.675221,-83.046556
1585,Michigan,2018-19,St. Joan of Arc,Macomb,South Lake Schools,25,,88,8,,,42.4524692,-82.9007642
1586,Michigan,2018-19,Taylor Parks Elementary,Wayne,Taylor School District,75,,88,6.7,,,42.259674,-83.238934
1587,Michigan,2018-19,Tri Township,Delta,Rapid River Public Schools,25,,88,12,,,45.914404,-86.926335
1588,Michigan,2018-19,Bernice McDowell Elem.,Wayne,Taylor School District,58,,87.9,3.4,,,42.218976,-83.257104
1589,Michigan,2018-19,Bloomingdale Elementary,Van Buren,Bloomingdale Public School District,58,,87.9,3.4,,,42.385981,-85.954461
1590,Michigan,2018-19,Kaleva Norman Dickson Elem,Manistee,Kaleva Norman Dickson School District,33,,87.9,6.1,,,44.3031376,-86.0227158
1591,Michigan,2018-19,Mark Twain Elementary-Middle,Detroit,Detroit Public Schools Community District,33,,87.9,0,,,42.269537,-83.162091
1592,Michigan,2018-19,Mohawk Elementary,Macomb,Chippewa Valley Schools,58,,87.9,10.3,,,42.651136,-82.938786
1593,Michigan,2018-19,Queen of Miraculous Medal,Jackson,Jackson Public Schools,33,,87.9,12.1,,,42.2406786,-84.4276882
1594,Michigan,2018-19,The Woodley Leadership Academy,Saginaw,Woodley Leadership Academy,33,,87.9,0,,,43.4266099,-83.9884958
1595,Michigan,2018-19,Crescent Academy International,Wayne,Plymouth Canton Schools,49,,87.8,8.2,,,42.29512,-83.438911
1596,Michigan,2018-19,Frank E. Weiss Elem.,Wayne,Gibraltar School District,41,,87.8,9.8,,,42.114248,-83.236309
1597,Michigan,2018-19,St Thomas the Apostle,Kent,Grand Rapids Public Schools,41,,87.8,12.2,,,42.9611758,-85.6346378
1598,Michigan,2018-19,Sugarbush Elementary,Macomb,Anchor Bay School District,49,,87.8,6.1,,,42.6641,-82.795939
1599,Michigan,2018-19,Belle River Elementary,St. Clair,East China School District,65,,87.7,9.2,,,42.70784,-82.510527
1600,Michigan,2018-19,Cranbrook - Brookside,Oakland,Bloomfield Hills School District,65,,87.7,10.8,,,42.5770046,-83.2411806
1601,Michigan,2018-19,Dr Joseph F Pollack Acad Ctr of Excellence,Oakland,Dr Joseph F Pollack Acad Ctr for Excellence,65,,87.7,12.3,,,42.4655967,-83.2217294
1602,Michigan,2018-19,Farwell Elementary,Clare,Farwell Area Schools,73,,87.7,11,,,43.836892,-84.86328
1603,Michigan,2018-19,Hill Elementary,Oakland,Troy School District,57,,87.7,10.5,,,42.586678,-83.095571
1604,Michigan,2018-19,Lone Pine Elementary,Oakland,Bloomfield Hills School District,73,,87.7,8.2,,,42.573301,-83.341275
1605,Michigan,2018-19,McKinley Elementary,Macomb,Van Dyke Public Schools,57,,87.7,1.8,,,42.45711,-82.990638
1606,Michigan,2018-19,Holy Family Regional School Lower,Oakland,Rochester Community School District,105,,87.6,11.4,,,42.6905426,-83.1289027
1607,Michigan,2018-19,Atherton Elementary,Genesee,Atherton Community Schools,48,,87.5,6.3,,,42.977933,-83.615423
1608,Michigan,2018-19,Bishop Kelley Memorial,Lapeer,Lapeer Community Schools,16,,87.5,12.5,,,43.051879,-83.318148
1609,Michigan,2018-19,Eman Hamilton Academy,Detroit,Hamilton Academy,24,,87.5,0,,,42.3986233,-82.9628417
1610,Michigan,2018-19,Heritage Elementary,Oakland,Huron Valley Schools,104,,87.5,10.6,,,42.616382,-83.619276
1611,Michigan,2018-19,Independence Elementary,Oakland,Clarkston Community School District,96,,87.5,9.4,,,42.762754,-83.423508
1612,Michigan,2018-19,Indian Hill Elementary,Genesee,Grand Blanc Community Schools,40,,87.5,5,,,42.934104,-83.628286
1613,Michigan,2018-19,Lucile S Patton Elem,Macomb,Roseville Community Schools,32,,87.5,9.4,,,42.529935,-82.927096
1614,Michigan,2018-19,New Paradigm Loving Academy,Detroit,New Paradigm Loving Academy,24,,87.5,0,,,42.3912614,-83.0754336
1615,Michigan,2018-19,NorthPointe Christian Elementary,Kent,Grand Rapids Public Schools,88,,87.5,9.1,,,43.0119899,-85.656074
1616,Michigan,2018-19,R B Boyce Elementary,Ionia,Ionia Public Schools,56,,87.5,3.6,,,43.040416,-85.074191
1617,Michigan,2018-19,St. John Elementary,Jackson,Jackson Public Schools,32,,87.5,9.4,,,42.258,-84.4033719
1618,Michigan,2018-19,St. Paul Lutheran,Tuscola,Millington Community Schools,16,,87.5,6.3,,,43.279113,-83.536628
1619,Michigan,2018-19,T R Davis Elementary,Houghton,Dollar Bay-Tamarack City Area Schools,24,,87.5,12.5,,,47.118075,-88.50753
1620,Michigan,2018-19,TCAPS Montessori,Gd. Traverse,Traverse City Area Public Schools,56,,87.5,10.7,,,44.7530435,-85.6302015
1621,Michigan,2018-19,Helen Keller Elementary,Oakland,School District of the City of Royal Oak,71,,87.3,8.5,,,42.5023144,-83.1255525
1622,Michigan,2018-19,John R King Academic and Performing,Detroit,Detroit Public Schools Community District,71,,87.3,4.2,,,42.408192,-83.186789
1623,Michigan,2018-19,New Lothrop Elementary,Shiawassee,New Lothrop Area Public Schools,71,,87.3,11.3,,,43.120392,-83.973532
1624,Michigan,2018-19,Parsons Elementary,Wayne,Gibraltar School District,55,,87.3,3.6,,,42.093555,-83.197965
1625,Michigan,2018-19,Riverside Elementary,Oakland,Waterford School District,71,,87.3,8.5,,,42.656279,-83.391723
1626,Michigan,2018-19,Beechview Elementary,Oakland,Farmington Public School District,47,,87.2,8.5,,,42.493381,-83.347644
